,Date,MinTemp,MaxTemp,Rainfall,WindSpeed9am,Humidity9am,Temp9am,RainToday,RainTomorrow
943,2011-08-01,7.4,22.5,0.0,0.0,70.0,13.4,0.0,0.0
944,2011-08-02,8.2,23.7,0.0,2.0,72.0,15.0,0.0,0.0
945,2011-08-03,7.8,22.5,0.0,4.0,70.0,11.5,0.0,0.0
946,2011-08-04,8.2,24.6,0.4,2.0,75.0,13.0,0.0,0.0
947,2011-08-05,8.1,23.2,0.0,0.0,86.0,12.2,0.0,0.0
948,2011-08-06,6.8,23.7,0.0,2.0,71.0,14.1,0.0,0.0
949,2011-08-07,13.760007426661765,17.8,0.2,0.0,74.0,18.119251336898405,0.0,1.0
950,2011-08-08,7.7,17.7,2.0,2.0,65.0,13.3,1.0,0.0
951,2011-08-09,6.2,16.4,0.0,6.0,82.0,10.4,0.0,0.0
952,2011-08-10,5.1,17.2,0.2,4.0,73.0,10.1,0.0,0.0
953,2011-08-11,4.9,18.2,0.0,4.0,70.0,10.4,0.0,1.0
954,2011-08-12,7.6,18.2,3.0,4.0,93.0,13.0,1.0,0.0
955,2011-08-13,8.2,18.2,0.6,0.0,88.0,12.0,0.0,0.0
956,2011-08-14,9.4,17.2,0.0,0.0,91.0,13.8,0.0,1.0
957,2011-08-15,7.2,23.5,2.6,0.0,96.0,11.6,1.0,0.0
958,2011-08-16,13.760007426661765,19.2,0.0,0.0,74.0,18.119251336898405,0.0,0.0
959,2011-08-17,13.760007426661765,16.5,0.0,0.0,93.0,13.0,0.0,1.0
960,2011-08-18,9.8,17.8,5.4,46.0,76.0,12.6,1.0,0.0
961,2011-08-19,7.2,16.6,0.0,4.0,71.0,11.5,0.0,1.0
962,2011-08-20,3.5,18.4,11.2,19.0,64.0,16.5,1.0,0.0
963,2011-08-21,13.760007426661765,17.5,0.0,37.0,68.0,16.6,0.0,1.0
964,2011-08-22,13.760007426661765,17.2,8.0,33.0,64.0,16.1,1.0,1.0
965,2011-08-23,13.760007426661765,19.5,7.0,0.0,89.0,15.8,1.0,0.0
966,2011-08-24,9.8,20.0,0.2,0.0,89.0,13.8,0.0,0.0
967,2011-08-25,6.7,22.0,0.0,4.0,79.0,11.8,0.0,0.0
968,2011-08-26,7.6,22.5,0.0,0.0,63.0,16.7,0.0,0.0
969,2011-08-27,9.7,16.3,0.0,0.0,96.0,13.5,0.0,0.0
970,2011-08-28,8.0,21.4,0.0,0.0,91.0,15.2,0.0,0.0
971,2011-08-29,8.9,24.5,0.0,4.0,64.0,16.5,0.0,0.0
972,2011-08-30,12.2,19.2,0.0,4.0,78.0,16.6,0.0,0.0
973,2011-08-31,8.6,20.0,0.0,0.0,85.0,15.4,0.0,0.0
974,2011-09-01,8.7,20.2,0.0,0.0,90.0,15.1,0.0,0.0
975,2011-09-02,11.0,18.4,0.0,4.0,66.0,17.2,0.0,0.0
976,2011-09-03,8.6,20.1,0.0,0.0,85.0,13.5,0.0,0.0
977,2011-09-04,8.2,23.2,0.0,4.0,78.0,14.2,0.0,0.0
978,2011-09-05,8.8,23.5,0.0,2.0,71.0,15.9,0.0,0.0
979,2011-09-06,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
980,2011-09-07,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
981,2011-09-08,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
982,2011-09-09,13.760007426661765,25.5,0.0,0.0,74.0,18.119251336898405,0.0,1.0
983,2011-09-10,6.5,18.2,21.0,11.0,51.0,13.0,1.0,0.0
984,2011-09-11,7.6,19.8,0.0,19.0,17.0,14.1,0.0,0.0
985,2011-09-12,9.2,17.2,0.0,4.0,63.0,14.0,0.0,0.0
986,2011-09-13,6.0,22.0,0.2,4.0,59.0,13.5,0.0,0.0
987,2011-09-14,11.5,25.0,0.0,9.0,38.0,17.2,0.0,0.0
988,2011-09-15,14.2,21.6,0.0,0.0,75.0,18.6,0.0,0.0
989,2011-09-16,8.6,28.2,0.0,4.0,49.0,18.4,0.0,0.0
990,2011-09-17,13.4,25.7,0.0,4.0,44.0,21.2,0.0,0.0
991,2011-09-18,11.4,32.5,0.0,4.0,40.0,23.4,0.0,0.0
992,2011-09-19,14.0,25.7,0.0,4.0,72.0,20.0,0.0,0.0
993,2011-09-20,16.2,29.4,0.0,0.0,72.0,19.4,0.0,0.0
994,2011-09-21,8.0,22.2,0.0,2.0,42.0,17.2,0.0,0.0
995,2011-09-22,13.760007426661765,23.8,0.0,0.0,62.0,17.5,0.0,0.0
996,2011-09-23,10.0,30.2,0.0,2.0,55.0,19.5,0.0,1.0
997,2011-09-24,14.2,21.5,1.4,2.0,90.0,17.0,1.0,1.0
998,2011-09-25,10.8,16.8,28.4,6.0,74.0,18.119251336898405,1.0,1.0
999,2011-09-26,13.760007426661765,19.4,39.2,28.0,72.0,16.6,1.0,0.0
1000,2011-09-27,8.0,20.7,0.6,0.0,80.0,15.6,0.0,0.0
1001,2011-09-28,10.2,21.8,0.0,0.0,76.0,15.6,0.0,1.0
1002,2011-09-29,15.0,22.0,19.4,2.0,83.0,17.5,1.0,1.0
1003,2011-09-30,11.2,21.0,6.4,28.0,55.0,15.0,1.0,0.0
1004,2011-10-01,7.3,20.0,0.0,0.0,76.0,12.9,0.0,1.0
1005,2011-10-02,10.1,16.2,43.0,0.0,97.0,12.2,1.0,1.0
1006,2011-10-03,13.760007426661765,17.7,32.4,6.0,85.0,13.0,1.0,0.0
1007,2011-10-04,9.8,18.3,0.6,2.0,76.0,13.8,0.0,0.0
1008,2011-10-05,9.2,18.8,0.0,0.0,82.0,13.6,0.0,0.0
1009,2011-10-06,12.1,18.3,0.0,0.0,78.0,14.0,0.0,1.0
1010,2011-10-07,12.4,22.0,1.2,0.0,90.0,16.0,1.0,1.0
1011,2011-10-08,14.2,21.2,7.0,0.0,94.0,15.5,1.0,0.0
1012,2011-10-09,12.5,25.2,0.0,4.0,81.0,17.2,0.0,0.0
1013,2011-10-10,10.5,23.0,0.0,0.0,64.0,17.5,0.0,0.0
1014,2011-10-11,13.760007426661765,22.8,0.0,6.0,47.0,16.4,0.0,0.0
1015,2011-10-12,9.3,20.2,0.0,0.0,71.0,15.8,0.0,0.0
1016,2011-10-13,14.1,20.5,0.0,6.0,60.0,18.8,0.0,0.0
1017,2011-10-14,16.2,21.8,0.0,0.0,75.0,18.1,0.0,0.0
1018,2011-10-15,16.4,25.0,0.0,0.0,91.0,17.2,0.0,0.0
1019,2011-10-16,14.2,24.6,0.0,4.0,56.0,21.8,0.0,0.0
1020,2011-10-17,14.0,19.0,0.2,0.0,89.0,14.5,0.0,0.0
1021,2011-10-18,11.0,21.0,0.2,0.0,88.0,14.0,0.0,0.0
1022,2011-10-19,10.2,22.8,0.0,0.0,74.0,16.5,0.0,0.0
1023,2011-10-20,10.7,26.8,0.0,2.0,78.0,16.1,0.0,0.0
1024,2011-10-21,13.1,29.9,0.0,4.0,64.0,21.0,0.0,0.0
1025,2011-10-22,16.0,26.5,0.0,2.0,71.0,21.5,0.0,0.0
1026,2011-10-23,15.2,27.5,0.0,0.0,85.0,19.0,0.0,0.0
1027,2011-10-24,14.6,30.8,0.0,6.0,58.0,23.0,0.0,0.0
1028,2011-10-25,18.2,29.4,0.0,0.0,66.0,21.0,0.0,1.0
1029,2011-10-26,13.6,19.5,13.4,15.0,79.0,16.0,1.0,1.0
1030,2011-10-27,14.0,21.8,3.0,19.0,70.0,19.5,1.0,0.0
1031,2011-10-28,14.7,24.4,0.0,6.0,66.0,19.8,0.0,0.0
1032,2011-10-29,14.8,28.3,0.0,4.0,76.0,21.3,0.0,0.0
1033,2011-10-30,19.0,24.8,0.0,4.0,74.0,24.0,0.0,1.0
1034,2011-10-31,13.3,21.2,11.6,9.0,63.0,19.0,1.0,1.0
1035,2011-11-01,12.3,20.0,3.0,0.0,80.0,17.0,1.0,0.0
1036,2011-11-02,11.7,25.8,0.0,6.0,77.0,18.4,0.0,0.0
1037,2011-11-03,14.4,19.4,0.0,6.0,90.0,16.5,0.0,0.0
1038,2011-11-04,10.5,22.3,0.6,0.0,79.0,19.0,0.0,0.0
1039,2011-11-05,13.4,26.2,0.0,2.0,71.0,20.8,0.0,0.0
1040,2011-11-06,15.2,32.4,0.0,2.0,69.0,23.2,0.0,0.0
1041,2011-11-07,19.0,32.3,0.0,4.0,63.0,24.6,0.0,1.0
1042,2011-11-08,18.8,32.7,28.6,0.0,84.0,23.4,1.0,1.0
1043,2011-11-09,20.0,35.2,1.8,2.0,76.0,25.0,1.0,0.0
1044,2011-11-10,22.5,23.5,0.0,9.0,54.0,26.0,0.0,0.0
1045,2011-11-11,13.760007426661765,29.8,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1046,2011-11-12,16.5,26.4,0.0,2.0,70.0,21.1,0.0,0.0
1047,2011-11-13,19.1,26.2,0.0,0.0,78.0,22.0,0.0,0.0
1048,2011-11-14,17.6,35.9,0.0,4.0,95.0,20.1,0.0,0.0
1049,2011-11-15,18.6,25.7,0.0,7.0,61.0,22.2,0.0,0.0
1050,2011-11-16,18.0,25.0,0.0,0.0,78.0,22.6,0.0,0.0
1051,2011-11-17,16.4,20.0,0.0,4.0,95.0,18.3,0.0,0.0
1052,2011-11-18,17.0,25.0,0.2,0.0,91.0,19.8,0.0,1.0
1053,2011-11-19,16.5,31.8,13.2,0.0,95.0,19.0,1.0,0.0
1054,2011-11-20,18.4,35.2,0.2,11.0,55.0,28.2,0.0,0.0
1055,2011-11-21,18.4,23.9,0.6,6.0,74.0,20.4,0.0,1.0
1056,2011-11-22,16.7,25.7,37.6,0.0,95.0,19.4,1.0,1.0
1057,2011-11-23,15.4,17.8,4.2,6.0,98.0,16.5,1.0,1.0
1058,2011-11-24,14.3,18.5,35.0,4.0,86.0,16.4,1.0,1.0
1059,2011-11-25,14.7,21.0,34.8,0.0,97.0,18.5,1.0,1.0
1060,2011-11-26,17.8,27.2,30.7,4.0,97.0,20.8,1.0,1.0
1061,2011-11-27,15.5,30.2,5.3,7.0,55.0,23.0,1.0,0.0
1062,2011-11-28,15.9,29.2,0.0,4.0,78.0,22.1,0.0,0.0
1063,2011-11-29,18.8,31.8,0.0,4.0,69.0,24.3,0.0,0.0
1064,2011-11-30,21.1,33.2,0.0,6.0,66.0,27.0,0.0,1.0
1065,2011-12-01,14.0,20.4,4.8,9.0,71.0,17.8,1.0,1.0
1066,2011-12-02,11.5,20.0,3.6,4.0,93.0,14.8,1.0,0.0
1067,2011-12-03,10.4,22.5,0.0,0.0,62.0,18.2,0.0,0.0
1068,2011-12-04,12.6,26.2,0.0,4.0,69.0,19.8,0.0,1.0
1069,2011-12-05,13.760007426661765,20.0,7.0,2.0,68.0,15.7,1.0,1.0
1070,2011-12-06,11.8,20.4,1.6,4.0,70.0,17.6,1.0,0.0
1071,2011-12-07,13.5,18.8,0.6,9.0,77.0,17.3,0.0,1.0
1072,2011-12-08,15.2,23.0,14.6,0.0,88.0,18.5,1.0,0.0
1073,2011-12-09,15.2,24.4,0.6,11.0,71.0,21.5,0.0,0.0
1074,2011-12-10,17.4,25.2,0.0,0.0,75.0,21.5,0.0,0.0
1075,2011-12-11,15.8,29.0,0.0,4.0,75.0,22.2,0.0,1.0
1076,2011-12-12,18.3,20.0,4.8,0.0,95.0,19.0,1.0,1.0
1077,2011-12-13,16.0,21.4,21.4,6.0,81.0,18.4,1.0,0.0
1078,2011-12-14,15.2,21.0,0.8,4.0,71.0,19.7,0.0,0.0
1079,2011-12-15,14.8,22.7,0.0,0.0,71.0,18.5,0.0,0.0
1080,2011-12-16,12.5,22.2,0.0,2.0,69.0,19.8,0.0,0.0
1081,2011-12-17,14.7,22.8,0.0,7.0,57.0,19.2,0.0,0.0
1082,2011-12-18,14.0,25.4,0.0,0.0,63.0,19.0,0.0,0.0
1083,2011-12-19,18.4,24.5,0.0,0.0,75.0,20.8,0.0,1.0
1084,2011-12-20,17.2,23.8,15.0,0.0,82.0,21.0,1.0,0.0
1085,2011-12-21,19.8,24.5,0.0,0.0,73.0,20.5,0.0,0.0
1086,2011-12-22,18.0,23.6,0.0,0.0,76.0,21.8,0.0,1.0
1087,2011-12-23,18.0,27.5,1.4,4.0,79.0,23.0,1.0,0.0
1088,2011-12-24,19.2,28.5,0.0,9.0,69.0,25.5,0.0,0.0
1089,2011-12-25,18.6,28.2,0.0,4.0,70.0,24.3,0.0,1.0
1090,2011-12-26,18.2,29.2,6.0,9.0,64.0,23.2,1.0,0.0
1091,2011-12-27,19.0,23.2,0.0,0.0,75.0,20.5,0.0,0.0
1092,2011-12-28,17.6,24.0,0.8,0.0,47.0,21.5,0.0,0.0
1093,2011-12-29,16.7,23.8,1.0,28.0,53.0,21.8,0.0,0.0
1094,2011-12-30,17.2,24.6,0.0,4.0,54.0,23.2,0.0,0.0
1095,2011-12-31,18.5,24.8,0.6,9.0,60.0,23.6,0.0,0.0
1096,2012-01-01,13.760007426661765,27.0,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1097,2012-01-02,13.8,28.7,0.0,0.0,69.0,22.1,0.0,0.0
1098,2012-01-03,17.0,30.2,0.0,0.0,64.0,22.8,0.0,0.0
1099,2012-01-04,18.6,36.1,0.0,4.0,70.0,24.0,0.0,1.0
1100,2012-01-05,21.5,26.0,6.4,4.0,72.0,22.8,1.0,0.0
1101,2012-01-06,19.2,23.2,0.2,9.0,85.0,20.5,0.0,0.0
1102,2012-01-07,13.2,26.2,0.0,0.0,72.0,20.6,0.0,0.0
1103,2012-01-08,18.7,31.2,0.0,0.0,75.0,24.0,0.0,0.0
1104,2012-01-09,22.4,28.5,0.0,0.0,84.0,26.0,0.0,0.0
1105,2012-01-10,19.0,27.8,0.4,0.0,74.0,23.6,0.0,0.0
1106,2012-01-11,17.3,31.8,0.0,4.0,53.0,22.0,0.0,0.0
1107,2012-01-12,14.2,22.5,0.0,19.0,47.0,18.8,0.0,0.0
1108,2012-01-13,12.5,26.2,0.0,2.0,61.0,20.5,0.0,0.0
1109,2012-01-14,19.0,26.0,0.0,4.0,82.0,21.0,0.0,1.0
1110,2012-01-15,17.2,25.8,10.0,9.0,78.0,21.5,1.0,1.0
1111,2012-01-16,17.6,27.0,3.0,6.0,68.0,22.6,1.0,0.0
1112,2012-01-17,17.3,28.0,0.0,4.0,62.0,24.1,0.0,0.0
1113,2012-01-18,19.7,28.0,1.0,0.0,86.0,21.5,0.0,1.0
1114,2012-01-19,17.8,28.0,2.0,0.0,79.0,24.5,1.0,0.0
1115,2012-01-20,19.9,27.5,0.0,0.0,79.0,23.0,0.0,0.0
1116,2012-01-21,19.7,27.8,0.0,0.0,83.0,23.5,0.0,0.0
1117,2012-01-22,21.1,25.8,0.0,37.0,54.0,23.6,0.0,1.0
1118,2012-01-23,13.760007426661765,25.8,3.0,9.0,96.0,19.2,1.0,1.0
1119,2012-01-24,17.1,24.8,10.7,0.0,83.0,22.6,1.0,1.0
1120,2012-01-25,20.8,24.5,1.8,4.0,85.0,23.6,1.0,1.0
1121,2012-01-26,20.0,26.0,30.8,9.0,85.0,23.5,1.0,0.0
1122,2012-01-27,20.5,28.2,0.0,6.0,74.0,25.6,0.0,1.0
1123,2012-01-28,20.3,27.4,9.0,4.0,82.0,23.6,1.0,0.0
1124,2012-01-29,21.2,28.7,0.0,4.0,80.0,23.4,0.0,1.0
1125,2012-01-30,21.2,32.7,1.6,0.0,87.0,23.5,1.0,0.0
1126,2012-01-31,22.9,30.5,0.0,9.0,75.0,27.5,0.0,1.0
1127,2012-02-01,18.4,20.2,32.4,11.0,98.0,19.0,1.0,1.0
1128,2012-02-02,17.0,20.4,35.8,4.0,98.0,18.2,1.0,1.0
1129,2012-02-03,16.2,23.2,27.6,0.0,96.0,18.4,1.0,1.0
1130,2012-02-04,17.8,25.6,1.4,0.0,85.0,21.5,1.0,0.0
1131,2012-02-05,17.5,28.6,0.0,0.0,90.0,21.6,0.0,0.0
1132,2012-02-06,18.7,27.4,0.0,0.0,80.0,24.4,0.0,1.0
1133,2012-02-07,20.1,22.8,1.2,4.0,97.0,20.8,1.0,1.0
1134,2012-02-08,19.4,25.2,8.4,9.0,80.0,21.6,1.0,0.0
1135,2012-02-09,13.760007426661765,27.2,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1136,2012-02-10,18.8,26.7,0.0,0.0,69.0,23.2,0.0,1.0
1137,2012-02-11,17.4,26.2,20.4,0.0,94.0,19.8,1.0,1.0
1138,2012-02-12,14.2,26.2,2.4,0.0,77.0,20.2,1.0,0.0
1139,2012-02-13,18.2,25.8,0.0,0.0,81.0,22.5,0.0,1.0
1140,2012-02-14,14.6,25.8,3.4,0.0,96.0,17.0,1.0,1.0
1141,2012-02-15,13.2,26.2,64.1,0.0,98.0,19.6,1.0,0.0
1142,2012-02-16,16.5,27.1,0.0,0.0,76.0,22.0,0.0,0.0
1143,2012-02-17,13.760007426661765,28.8,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1144,2012-02-18,18.8,26.2,0.0,0.0,82.0,22.3,0.0,0.0
1145,2012-02-19,18.7,28.0,0.0,0.0,81.0,23.0,0.0,1.0
1146,2012-02-20,20.0,28.0,7.6,4.0,85.0,22.8,1.0,1.0
1147,2012-02-21,18.0,23.8,20.0,4.0,92.0,19.2,1.0,1.0
1148,2012-02-22,17.4,24.5,6.8,4.0,80.0,20.2,1.0,0.0
1149,2012-02-23,13.760007426661765,27.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1150,2012-02-24,17.2,28.4,0.0,0.0,86.0,21.8,0.0,0.0
1151,2012-02-25,18.0,28.5,0.0,6.0,73.0,23.2,0.0,0.0
1152,2012-02-26,20.8,28.2,0.0,6.0,67.0,24.0,0.0,0.0
1153,2012-02-27,20.0,29.9,0.0,0.0,75.0,22.7,0.0,0.0
1154,2012-02-28,20.8,32.6,0.0,0.0,86.0,23.4,0.0,0.0
1155,2012-02-29,21.8,25.0,0.0,4.0,81.0,24.0,0.0,0.0
1156,2012-03-01,21.2,23.5,0.8,4.0,87.0,23.0,0.0,0.0
1157,2012-03-02,13.760007426661765,20.8,0.0,0.0,74.0,18.119251336898405,0.0,1.0
1158,2012-03-03,17.3,23.5,20.0,0.0,95.0,19.3,1.0,1.0
1159,2012-03-04,13.760007426661765,31.2,0.0,0.0,74.0,18.119251336898405,1.0,1.0
1160,2012-03-05,19.5,25.1,4.0,4.0,83.0,20.4,1.0,0.0
1161,2012-03-06,17.6,24.0,0.0,4.0,66.0,22.0,0.0,1.0
1162,2012-03-07,13.760007426661765,21.5,50.4,6.0,90.0,16.8,1.0,1.0
1163,2012-03-08,13.8,22.4,20.4,0.0,87.0,15.5,1.0,1.0
1164,2012-03-09,13.760007426661765,28.2,0.0,0.0,74.0,18.119251336898405,1.0,0.0
1165,2012-03-10,17.0,27.4,0.0,4.0,80.0,20.4,0.0,0.0
1166,2012-03-11,16.7,25.2,0.0,4.0,73.0,21.1,0.0,0.0
1167,2012-03-12,17.6,26.1,0.0,2.0,82.0,21.5,0.0,0.0
1168,2012-03-13,17.0,26.8,0.0,0.0,72.0,22.0,0.0,0.0
1169,2012-03-14,16.7,26.7,0.0,2.0,82.0,20.4,0.0,0.0
1170,2012-03-15,17.7,27.7,0.0,0.0,79.0,21.5,0.0,0.0
1171,2012-03-16,13.760007426661765,31.0,0.0,2.0,91.0,20.4,0.0,1.0
1172,2012-03-17,19.0,21.8,6.0,0.0,97.0,21.0,1.0,0.0
1173,2012-03-18,17.0,23.4,1.0,7.0,75.0,20.2,0.0,0.0
1174,2012-03-19,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1175,2012-03-20,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1176,2012-03-21,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1177,2012-03-22,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1178,2012-03-23,13.760007426661765,23.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1179,2012-03-24,13.760007426661765,28.4,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1180,2012-03-25,11.5,23.4,0.0,0.0,64.0,19.5,0.0,0.0
1181,2012-03-26,16.0,23.8,0.0,0.0,82.0,19.2,0.0,0.0
1182,2012-03-27,15.6,26.8,0.0,0.0,84.0,18.0,0.0,0.0
1183,2012-03-28,16.7,26.7,0.0,0.0,82.0,20.0,0.0,0.0
1184,2012-03-29,15.2,27.2,0.0,0.0,82.0,19.0,0.0,0.0
1185,2012-03-30,14.9,24.0,0.0,0.0,85.0,19.5,0.0,0.0
1186,2012-03-31,13.760007426661765,25.8,0.8,0.0,93.0,17.2,0.0,0.0
1187,2012-04-01,13.9,27.9,0.0,0.0,73.0,19.6,0.0,0.0
1188,2012-04-02,15.2,26.1,0.2,0.0,78.0,20.8,0.0,0.0
1189,2012-04-03,14.2,28.0,0.0,0.0,81.0,20.5,0.0,0.0
1190,2012-04-04,16.8,27.5,0.0,0.0,78.0,22.0,0.0,0.0
1191,2012-04-05,17.4,26.5,0.0,6.0,60.0,23.8,0.0,0.0
1192,2012-04-06,13.760007426661765,26.5,0.0,0.0,74.0,18.119251336898405,0.0,0.0
1193,2012-04-07,14.8,30.0,0.0,4.0,71.0,21.5,0.0,0.0
1194,2012-04-08,19.0,27.5,0.0,2.0,79.0,22.2,0.0,1.0
1195,2012-04-09,14.0,23.6,8.2,6.0,53.0,18.0,1.0,0.0
1196,2012-04-10,11.5,23.5,0.0,37.0,58.0,15.0,0.0,0.0
1197,2012-04-11,13.760007426661765,19.8,0.0,0.0,74.0,18.119251336898405,0.0,1.0
1198,2012-04-12,11.7,21.8,28.6,9.0,87.0,18.6,1.0,0.0
1199,2012-04-13,11.8,23.8,0.0,0.0,82.0,17.6,0.0,0.0
1200,2012-04-14,13.8,23.5,0.0,0.0,83.0,18.5,0.0,0.0
1201,2012-04-15,13.760007426661765,22.8,0.0,0.0,74.0,18.119251336898405,0.0,1.0
1202,2012-04-16,13.760007426661765,23.7,10.2,0.0,89.0,20.0,1.0,1.0
1203,2012-04-17,16.4,19.8,7.8,6.0,90.0,18.4,1.0,1.0
1204,2012-04-18,17.1,21.0,45.5,2.0,94.0,19.5,1.0,1.0
1205,2012-04-19,16.0,23.2,19.0,0.0,89.0,20.4,1.0,1.0
1206,2012-04-20,14.5,27.7,6.2,4.0,82.0,18.4,1.0,0.0
1207,2012-04-21,16.8,25.0,0.2,0.0,93.0,19.7,0.0,0.0
1208,2012-04-22,14.8,23.5,0.0,2.0,98.0,18.4,0.0,0.0
1209,2012-04-23,17.8,20.3,0.6,0.0,96.0,19.4,0.0,1.0
1210,2012-04-24,14.8,24.5,6.9,6.0,87.0,19.5,1.0,0.0
1211,2012-04-25,10.2,19.3,0.4,19.0,52.0,13.2,0.0,0.0
1212,2012-04-26,11.0,22.5,0.0,2.0,63.0,17.0,0.0,0.0
1213,2012-04-27,10.6,22.4,0.0,0.0,83.0,15.5,0.0,0.0
1214,2012-04-28,15.5,23.5,0.0,0.0,93.0,15.8,0.0,0.0
1215,2012-04-29,10.7,21.7,0.0,6.0,68.0,17.0,0.0,0.0
1216,2012-04-30,11.8,20.1,1.0,0.0,84.0,15.3,0.0,0.0
1217,2012-05-01,9.7,22.5,0.0,0.0,83.0,14.6,0.0,0.0
1218,2012-05-02,11.0,24.0,0.0,0.0,85.0,16.5,0.0,1.0
1219,2012-05-03,12.4,22.5,1.8,0.0,96.0,16.4,1.0,0.0
1220,2012-05-04,11.7,21.4,0.2,2.0,81.0,16.9,0.0,0.0
1221,2012-05-05,12.4,21.7,0.0,2.0,60.0,15.4,0.0,0.0
1222,2012-05-06,8.7,21.0,0.0,11.0,61.0,13.3,0.0,0.0
1223,2012-05-07,8.1,18.8,0.0,0.0,60.0,13.6,0.0,0.0
1224,2012-05-08,7.0,22.6,0.0,4.0,79.0,14.4,0.0,0.0
1225,2012-05-09,8.6,25.5,0.0,0.0,53.0,16.0,0.0,0.0
1226,2012-05-10,10.3,27.4,0.0,4.0,64.0,17.5,0.0,0.0
1227,2012-05-11,10.5,27.8,0.0,2.0,62.0,17.0,0.0,0.0
1228,2012-05-12,10.3,22.2,0.0,0.0,68.0,17.2,0.0,0.0
1229,2012-05-13,7.7,19.2,0.0,22.0,56.0,11.5,0.0,0.0
1230,2012-05-14,6.0,18.4,0.0,15.0,55.0,12.3,0.0,0.0
1231,2012-05-15,5.4,19.8,0.0,4.0,72.0,10.7,0.0,0.0
1232,2012-05-16,7.2,19.8,0.0,0.0,74.0,11.5,0.0,0.0
1233,2012-05-17,6.0,21.2,0.0,0.0,81.0,10.9,0.0,0.0
1234,2012-05-18,6.8,21.8,0.0,0.0,84.0,11.5,0.0,0.0
1235,2012-05-19,6.7,20.8,0.0,0.0,49.0,13.4,0.0,0.0
1236,2012-05-20,5.8,19.2,0.0,4.0,66.0,10.2,0.0,0.0
1237,2012-05-21,8.2,23.5,0.0,0.0,87.0,10.5,0.0,0.0
1238,2012-05-22,13.760007426661765,21.2,0.2,0.0,74.0,18.119251336898405,0.0,0.0
1239,2012-05-23,4.7,21.8,0.0,4.0,58.0,10.8,0.0,0.0
1240,2012-05-24,6.0,15.2,0.0,2.0,76.0,9.8,0.0,1.0
1241,2012-05-25,9.4,17.1,1.8,4.0,84.0,14.0,1.0,0.0
1242,2012-05-26,9.0,17.8,0.0,28.0,47.0,12.2,0.0,0.0
1243,2012-05-27,6.6,19.0,0.0,0.0,63.0,12.4,0.0,1.0
1244,2012-05-28,11.0,18.8,1.8,11.0,61.0,14.6,1.0,1.0
1245,2012-05-29,12.2,18.7,5.4,0.0,87.0,14.0,1.0,1.0
1246,2012-05-30,11.8,19.2,4.2,4.0,82.0,14.2,1.0,0.0
1247,2012-05-31,12.3,20.5,0.0,0.0,72.0,14.0,0.0,0.0
1248,2012-06-01,11.1,17.5,0.0,0.0,83.0,14.5,0.0,1.0
1249,2012-06-02,13.2,18.8,4.4,0.0,85.0,16.5,1.0,1.0
1250,2012-06-03,13.760007426661765,16.0,12.0,0.0,74.0,18.119251336898405,1.0,1.0
1251,2012-06-04,13.2,20.3,14.4,0.0,97.0,14.5,1.0,0.0
1252,2012-06-05,8.3,16.2,0.0,37.0,60.0,11.1,0.0,1.0
1253,2012-06-06,5.0,16.6,30.0,6.0,76.0,13.5,1.0,1.0
1254,2012-06-07,9.8,15.2,19.4,4.0,83.0,10.7,1.0,1.0
1255,2012-06-08,5.2,17.2,1.6,0.0,84.0,9.0,1.0,0.0
1256,2012-06-09,4.1,18.2,0.0,0.0,80.0,8.5,0.0,0.0
1257,2012-06-10,5.8,16.8,0.0,0.0,80.0,8.9,0.0,1.0
1258,2012-06-11,8.5,17.5,21.4,0.0,97.0,13.4,1.0,1.0
1259,2012-06-12,12.0,19.0,35.6,15.0,67.0,17.3,1.0,1.0
1260,2012-06-13,13.2,17.9,10.4,6.0,96.0,13.4,1.0,1.0
1261,2012-06-14,9.2,18.3,9.6,0.0,88.0,12.4,1.0,0.0
1262,2012-06-15,8.0,21.0,0.2,6.0,84.0,11.5,0.0,0.0
1263,2012-06-16,10.2,15.5,0.0,0.0,73.0,13.0,0.0,0.0
1264,2012-06-17,9.2,18.2,0.0,9.0,69.0,12.2,0.0,0.0
1265,2012-06-18,9.0,19.4,0.0,9.0,60.0,12.5,0.0,0.0
1266,2012-06-19,6.4,18.4,0.0,15.0,60.0,10.8,0.0,0.0
1267,2012-06-20,5.1,17.2,0.0,0.0,70.0,9.5,0.0,0.0
1268,2012-06-21,7.2,19.2,0.0,9.0,45.0,11.2,0.0,0.0
1269,2012-06-22,8.4,19.1,0.0,0.0,75.0,10.7,0.0,0.0
