,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
678,2015-01-08,25.2,30.9,1.2,13,43.0,6,13,13.0,20.0,79.0,1005.1,1001.0,28.4,1,1
679,2015-01-09,25.3,33.3,6.0,7,96.0,7,6,22.0,28.0,79.0,1003.1,1000.1,28.1,1,1
680,2015-01-10,23.5,32.7,8.0,7,56.0,7,7,31.0,30.0,75.0,1002.4,1000.4,29.3,1,0
681,2015-01-11,25.5,34.8,0.0,14,31.0,7,13,17.0,9.0,86.0,1006.1,1002.4,28.5,0,1
682,2015-01-12,25.7,36.1,4.8,15,33.0,14,13,20.0,13.0,79.0,1006.8,1002.4,29.3,1,0
683,2015-01-13,25.6,35.7,0.0,15,85.0,13,4,17.0,15.0,73.0,1006.4,1003.5,30.9,0,1
684,2015-01-14,23.5,31.4,25.0,14,33.0,14,14,13.0,9.0,94.0,1006.3,1002.6,24.9,1,1
685,2015-01-15,24.2,28.2,39.4,13,24.0,15,7,11.0,6.0,96.0,1005.9,1002.9,25.6,1,1
686,2015-01-16,24.2,30.5,20.8,7,39.0,11,15,11.0,17.0,91.0,1006.0,1003.3,25.2,1,1
687,2015-01-17,24.4,33.2,9.2,6,30.0,6,7,15.0,17.0,83.0,1008.0,1005.6,26.9,1,0
688,2015-01-18,24.6,34.7,0.0,5,33.0,3,6,13.0,11.0,76.0,1010.8,1008.0,29.0,0,0
689,2015-01-19,25.1,35.1,0.0,14,28.0,14,14,11.0,19.0,76.0,1011.5,1008.2,29.3,0,0
690,2015-01-20,25.1,33.8,0.0,7,22.0,11,15,9.0,15.0,74.0,1012.8,1009.3,28.6,0,0
691,2015-01-21,25.2,35.2,0.0,15,33.0,13,13,17.0,13.0,78.0,1010.8,1006.2,28.3,0,1
692,2015-01-22,26.8,36.5,2.6,7,56.0,7,13,20.0,20.0,72.0,1006.0,1001.3,31.0,1,1
693,2015-01-23,23.0,36.3,14.2,11,50.0,7,14,15.0,7.0,81.0,1006.1,1002.1,28.5,1,0
694,2015-01-24,23.7,35.5,0.0,9,48.0,7,7,19.0,13.0,80.0,1006.6,1003.9,29.2,0,0
695,2015-01-25,26.0,35.6,0.0,3,44.0,7,13,20.0,15.0,78.0,1008.9,1005.5,28.7,0,0
696,2015-01-26,23.6,35.5,0.6,14,26.0,11,13,4.0,9.0,80.0,1010.2,1004.5,27.1,0,1
697,2015-01-27,22.4,34.0,11.2,8,39.0,3,14,4.0,7.0,91.0,1007.6,1003.0,24.5,1,0
698,2015-01-28,22.5,34.7,0.6,9,24.0,2,9,4.0,7.0,79.0,1005.7,1002.5,26.4,0,0
699,2015-01-29,23.2,36.0,0.0,6,28.0,14,9,13.0,11.0,81.0,1007.5,1004.0,27.0,0,0
700,2015-01-30,25.1,36.6,0.0,7,48.0,14,13,13.0,7.0,64.0,1007.7,1004.0,29.1,0,1
701,2015-01-31,23.7,35.7,2.4,13,30.0,14,13,17.0,13.0,78.0,1008.5,1005.5,27.8,1,0
702,2015-02-01,24.1,37.2,0.0,10,39.0,14,14,15.0,7.0,76.0,1008.5,1004.8,29.0,0,0
703,2015-02-02,23.7,38.3,0.0,10,24.0,12,8,9.0,9.0,69.0,1008.5,1005.4,29.3,0,0
704,2015-02-03,22.9,37.5,0.0,0,31.0,3,0,9.0,15.0,78.0,1009.6,1006.2,29.9,0,0
705,2015-02-04,19.2,36.0,0.0,8,33.0,10,11,6.0,19.0,50.0,1010.4,1006.6,28.3,0,0
706,2015-02-05,16.5,37.7,0.0,1,30.0,13,9,4.0,11.0,61.0,1009.3,1006.2,26.0,0,0
707,2015-02-06,21.8,38.0,0.0,0,35.0,7,13,11.0,9.0,54.0,1011.0,1007.5,30.0,0,0
708,2015-02-07,23.1,37.5,0.0,0,35.0,5,2,11.0,19.0,69.0,1012.4,1008.8,30.5,0,0
709,2015-02-08,26.8,36.9,0.0,8,39.0,14,10,11.0,13.0,70.0,1012.4,1008.4,30.3,0,0
710,2015-02-09,24.9,36.2,0.0,1,46.0,10,1,9.0,35.0,72.0,1011.5,1007.6,29.0,0,0
711,2015-02-10,24.2,36.1,0.0,9,41.0,0,4,15.0,17.0,74.0,1010.6,1006.9,28.9,0,1
712,2015-02-11,24.3,37.1,5.0,2,41.0,9,2,9.0,17.0,76.0,1009.8,1006.1,28.5,1,0
713,2015-02-12,22.7,38.2,0.0,10,35.0,14,0,7.0,20.0,72.0,1009.8,1005.8,29.1,0,0
714,2015-02-13,23.9,35.6,0.0,15,44.0,7,12,7.0,20.0,76.0,1009.1,1005.6,30.2,0,0
715,2015-02-14,23.0,37.9,0.0,2,39.0,7,9,9.0,19.0,65.0,1009.5,1005.0,29.0,0,0
716,2015-02-15,24.8,37.0,0.0,2,50.0,13,11,11.0,7.0,70.0,1009.5,1005.4,28.4,0,1
717,2015-02-16,24.2,37.1,2.2,13,28.0,7,11,9.0,11.0,78.0,1009.2,1005.4,28.0,1,0
718,2015-02-17,25.5,38.5,0.0,9,43.0,14,2,13.0,22.0,82.0,1007.3,1003.4,28.0,0,0
719,2015-02-18,25.4,37.6,0.8,0,41.0,3,11,7.0,11.0,83.0,1007.0,1002.8,29.5,0,0
720,2015-02-19,24.6,38.7,0.0,9,41.0,13,9,7.0,20.0,70.0,1006.4,1001.6,29.2,0,0
721,2015-02-20,26.7,30.6,0.2,12,59.0,15,11,11.0,13.0,87.0,1004.0,1000.1,27.2,0,1
722,2015-02-21,21.7,34.93543563068914,44.8,13,54.0,14,6,20.0,20.0,88.0,1002.3,1002.9,24.1,1,1
723,2015-02-22,23.2,32.6,11.0,7,46.0,6,7,15.0,17.0,74.0,1009.2,1007.4,28.3,1,0
724,2015-02-23,23.3,35.0,1.0,6,31.0,14,6,6.0,9.0,78.0,1011.7,1007.8,27.9,0,0
725,2015-02-24,25.0,34.0,0.0,8,31.0,14,15,9.0,13.0,87.0,1011.3,1007.2,27.3,0,1
726,2015-02-25,25.0,34.2,1.4,8,30.0,12,15,7.0,13.0,81.0,1010.3,1005.4,28.7,1,1
727,2015-02-26,23.7,34.0,12.4,7,20.0,14,6,7.0,13.0,86.0,1008.6,1004.5,26.4,1,0
728,2015-02-27,25.6,36.7,0.0,9,39.0,13,15,11.0,9.0,82.0,1007.7,1003.0,29.3,0,1
729,2015-02-28,23.5,36.2,28.6,8,43.0,14,15,7.0,9.0,91.0,1007.9,1004.1,26.1,1,0
730,2015-03-01,25.2,36.0,1.0,10,85.0,7,8,6.0,20.0,82.0,1007.2,1003.2,28.5,0,1
731,2015-03-02,24.9,35.0,3.2,9,43.0,8,8,4.0,17.0,87.0,1007.1,1002.4,27.4,1,1
732,2015-03-03,24.8,35.0,13.8,1,35.0,1,0,19.0,20.0,86.0,1007.6,1004.5,27.5,1,0
733,2015-03-04,25.7,35.6,0.0,2,28.0,5,2,9.0,11.0,76.0,1008.6,1006.0,28.9,0,0
734,2015-03-05,24.7,36.5,0.0,2,35.0,13,9,4.0,20.0,82.0,1009.5,1005.6,27.8,0,0
735,2015-03-06,24.4,36.6,0.0,6,28.0,7,8,9.0,7.0,79.0,1007.6,1003.9,29.1,0,0
736,2015-03-07,23.3,36.4,0.4,10,35.0,14,15,2.0,6.0,81.0,1007.8,1004.9,27.4,0,0
737,2015-03-08,23.1,36.0,0.0,8,26.0,15,11,11.0,11.0,74.0,1010.0,1006.9,28.4,0,0
738,2015-03-09,20.2,37.1,0.0,15,22.0,14,9,7.0,11.0,79.0,1009.8,1005.8,28.0,0,0
739,2015-03-10,23.0,37.6,0.0,11,20.0,14,2,9.0,9.0,71.0,1009.3,1005.7,28.8,0,0
740,2015-03-11,22.7,37.5,0.0,10,30.0,14,8,9.0,15.0,74.0,1009.9,1006.2,28.9,0,0
741,2015-03-12,22.1,37.6,0.0,8,30.0,13,8,9.0,15.0,81.0,1010.0,1005.6,28.7,0,0
742,2015-03-13,20.8,38.4,0.0,8,30.0,13,8,13.0,11.0,76.0,1008.4,1004.1,28.0,0,0
743,2015-03-14,22.8,39.5,0.0,10,22.0,13,0,11.0,7.0,60.0,1008.8,1004.9,30.0,0,0
744,2015-03-15,26.0,38.8,0.0,0,56.0,7,4,17.0,9.0,71.0,1011.1,1006.9,31.2,0,0
745,2015-03-16,23.8,38.6,0.0,9,24.0,14,10,13.0,7.0,73.0,1010.8,1006.7,30.3,0,0
746,2015-03-17,24.4,39.3,0.0,7,35.0,7,6,15.0,11.0,74.0,1009.9,1005.8,29.1,0,0
747,2015-03-18,24.2,38.1,0.0,7,38.771465461588114,7,6,13.0,17.0,77.0,1010.1,1008.4860775588044,28.7,0,0
748,2015-03-19,23.8,38.2,0.0,4,28.0,7,1,11.0,17.0,69.0,1012.0,1008.5,29.5,0,0
749,2015-03-20,23.2,38.6,0.0,9,28.0,13,9,11.0,19.0,76.0,1013.4,1008.7,30.1,0,0
750,2015-03-21,24.3,39.3,0.0,2,28.0,15,10,9.0,11.0,68.0,1011.2,1007.0,30.8,0,0
751,2015-03-22,24.7,37.1,0.0,0,33.0,13,0,4.0,15.0,69.0,1011.0,1007.0,29.3,0,0
752,2015-03-23,22.8,35.3,0.0,0,43.0,10,0,7.0,20.0,71.0,1009.7,1006.4,27.4,0,0
753,2015-03-24,24.6,30.2,0.0,2,52.0,2,0,13.0,20.0,86.0,1010.2,1008.0,26.2,0,1
754,2015-03-25,22.3,27.3,13.6,9,37.0,2,0,19.0,15.0,93.0,1010.5,1008.0,24.3,1,1
755,2015-03-26,23.5,32.8,43.4,1,44.0,0,0,17.0,22.0,87.0,1014.5,1010.0,26.3,1,1
756,2015-03-27,23.4,31.3,58.6,9,30.0,9,10,11.0,19.0,90.0,1016.0,1011.7,25.4,1,0
757,2015-03-28,22.5,35.4,0.0,1,31.0,2,2,6.0,15.0,77.0,1013.2,1010.2,26.6,0,0
758,2015-03-29,22.8,34.6,0.0,9,35.0,8,0,2.0,19.0,77.0,1013.8,1010.5,28.1,0,0
759,2015-03-30,22.0,35.1,0.0,0,44.0,1,2,11.0,26.0,77.0,1014.1,1010.7,27.7,0,0
760,2015-03-31,21.9,35.5,0.0,0,31.0,1,2,11.0,17.0,73.0,1014.0,1009.6,28.0,0,0
761,2015-04-01,23.5,36.0,0.0,0,24.0,1,10,0.0,13.0,77.0,1012.7,1008.2,28.2,0,0
762,2015-04-02,24.2,36.0,0.0,9,26.0,4,11,4.0,6.0,76.0,1010.6,1006.5,28.8,0,0
763,2015-04-03,24.2,36.3,0.0,2,31.0,3,0,9.0,11.0,69.0,1010.5,1007.2,30.0,0,0
764,2015-04-04,24.1,36.6,0.0,2,26.0,14,0,9.0,17.0,72.0,1010.7,1006.8,29.6,0,0
765,2015-04-05,25.0,36.8,0.0,13,26.0,7,6,15.0,7.0,76.0,1010.6,1006.6,28.9,0,0
766,2015-04-06,24.8,36.7,0.0,12,31.0,7,12,11.0,13.0,75.0,1009.6,1006.1,29.2,0,0
767,2015-04-07,24.8,35.7,0.0,5,31.0,15,9,7.0,17.0,77.0,1011.1,1007.3,27.7,0,0
768,2015-04-08,23.8,32.9,0.0,2,39.0,2,2,22.0,20.0,38.0,1013.7,1010.8,27.2,0,0
769,2015-04-09,18.5,33.6,0.0,0,31.0,9,2,13.0,19.0,70.0,1013.9,1009.8,25.7,0,0
770,2015-04-10,17.1,35.0,0.0,2,28.0,9,10,13.0,13.0,49.0,1013.5,1009.3,24.7,0,0
771,2015-04-11,17.7,36.0,0.0,3,31.0,10,9,17.0,13.0,49.0,1012.5,1008.9,26.1,0,0
772,2015-04-12,18.4,36.7,0.0,10,20.0,6,4,9.0,6.0,61.0,1013.0,1009.1,27.0,0,0
773,2015-04-13,19.5,36.2,0.0,7,24.0,6,11,11.0,6.0,72.0,1012.8,1008.5,27.5,0,0
774,2015-04-14,21.8,36.8,0.0,0,28.0,3,1,9.0,13.0,72.0,1013.4,1009.2,29.1,0,0
775,2015-04-15,23.5,35.8,0.0,0,35.0,2,0,6.0,17.0,74.0,1015.2,1011.4,28.9,0,0
776,2015-04-16,21.7,35.5,0.0,0,35.0,2,1,6.0,17.0,71.0,1015.7,1011.0,28.2,0,0
777,2015-04-17,22.7,35.8,0.0,0,39.0,1,9,9.0,15.0,66.0,1013.6,1008.9,28.8,0,0
778,2015-04-18,21.9,35.5,0.0,1,33.0,0,2,7.0,20.0,69.0,1013.4,1009.1,29.3,0,0
779,2015-04-19,20.9,35.1,0.0,2,37.0,10,0,20.0,17.0,62.0,1014.4,1010.0,28.1,0,0
780,2015-04-20,22.6,32.5,0.0,9,44.0,9,2,31.0,20.0,45.0,1015.1,1010.7,25.1,0,0
781,2015-04-21,21.7,31.7,0.0,9,43.0,9,0,26.0,22.0,44.0,1015.0,1010.8,24.0,0,0
782,2015-04-22,19.4,32.7,0.0,9,33.0,9,2,22.0,15.0,26.0,1014.2,1010.1,23.5,0,0
783,2015-04-23,20.3,34.2,0.0,2,39.0,2,9,24.0,19.0,31.0,1011.7,1008.3,25.7,0,0
784,2015-04-24,17.0,34.4,0.0,2,31.0,9,2,13.0,15.0,48.0,1012.3,1008.4,24.5,0,0
785,2015-04-25,15.3,34.9,0.0,0,43.0,9,9,11.0,20.0,44.0,1012.2,1009.3,24.6,0,0
786,2015-04-26,15.2,31.2,0.0,9,39.0,9,2,24.0,19.0,29.0,1015.5,1011.9,23.7,0,0
787,2015-04-27,14.6,32.0,0.0,2,41.0,2,2,17.0,20.0,31.0,1015.7,1011.7,22.3,0,0
788,2015-04-28,14.6,32.4,0.0,0,41.0,9,2,15.0,24.0,35.0,1015.9,1011.9,22.7,0,0
789,2015-04-29,13.5,32.1,0.0,2,39.0,9,0,20.0,22.0,30.0,1017.2,1012.4,23.1,0,0
790,2015-04-30,11.0,31.6,0.0,2,38.771465461588114,9,0,13.0,17.0,23.0,1015.3,1008.4860775588044,22.5,0,0
791,2015-05-01,12.1,32.2,0.0,2,39.0,9,2,11.0,17.0,34.0,1013.0,1011.4,22.1,0,0
792,2015-05-02,11.6,32.8,0.0,2,28.0,9,0,11.0,11.0,35.0,1014.9,1010.7,21.8,0,0
793,2015-05-03,10.7,34.0,0.0,8,22.0,9,2,9.0,11.0,54.0,1014.8,1010.9,22.2,0,0
794,2015-05-04,11.6,34.5,0.0,1,28.0,2,2,4.0,17.0,84.0,1013.9,1010.0,19.7,0,0
795,2015-05-05,22.4,36.4,0.0,9,30.0,9,0,7.0,17.0,58.0,1012.6,1008.2,22.2,0,0
796,2015-05-06,15.9,35.8,0.0,2,33.0,9,9,0.0,19.0,63.0,1013.1,1009.3,24.6,0,0
797,2015-05-07,15.4,33.6,0.0,0,33.0,9,2,19.0,22.0,30.0,1016.7,1012.0,24.9,0,0
798,2015-05-08,17.3,32.0,0.0,0,37.0,9,0,20.0,17.0,31.0,1016.4,1011.9,22.7,0,0
799,2015-05-09,12.2,32.5,0.0,2,33.0,9,0,13.0,15.0,32.0,1015.2,1011.5,21.8,0,0
800,2015-05-10,14.0,32.5,0.0,2,43.0,9,0,11.0,15.0,47.0,1015.9,1012.5,23.3,0,0
801,2015-05-11,12.1,33.2,0.0,2,37.0,9,1,13.0,13.0,35.0,1017.0,1013.1,22.0,0,0
802,2015-05-12,12.0,33.5,0.0,0,30.0,9,9,13.0,11.0,44.0,1016.9,1013.0,21.3,0,0
803,2015-05-13,10.7,32.8,0.0,2,50.0,9,10,17.0,26.0,41.0,1017.2,1013.7,21.4,0,0
804,2015-05-14,13.0,28.7,0.0,2,43.0,9,9,22.0,20.0,39.0,1019.4,1015.8,21.0,0,0
805,2015-05-15,11.9,26.6,0.0,0,39.0,9,10,19.0,22.0,23.0,1020.3,1015.8,17.2,0,0
806,2015-05-16,9.2,29.3,0.0,2,39.0,9,9,17.0,13.0,27.0,1017.7,1013.4,19.2,0,0
807,2015-05-17,10.9,32.4,0.0,2,31.0,2,10,15.0,15.0,52.0,1016.3,1012.1,20.8,0,0
808,2015-05-18,18.0,34.1,0.0,0,30.0,0,2,13.0,17.0,72.0,1015.9,1012.1,24.8,0,0
809,2015-05-19,19.8,35.4,0.0,1,24.0,6,4,7.0,11.0,65.0,1015.6,1011.1,26.7,0,0
810,2015-05-20,19.4,34.8,0.0,1,26.0,7,0,9.0,6.0,67.0,1016.1,1012.4,28.1,0,0
811,2015-05-21,18.7,35.8,0.0,2,37.0,3,2,9.0,17.0,68.0,1016.6,1012.9,26.8,0,0
812,2015-05-22,20.2,32.6,0.0,0,37.0,2,0,17.0,19.0,45.0,1017.8,1014.3,25.4,0,0
813,2015-05-23,17.1,31.3,0.0,2,33.0,2,9,17.0,15.0,34.0,1019.1,1014.1,22.0,0,0
814,2015-05-24,12.2,31.3,0.0,2,30.0,9,9,13.0,11.0,29.0,1017.5,1013.4,21.0,0,0
815,2015-05-25,10.8,32.7,0.0,0,30.0,9,2,13.0,13.0,47.0,1017.9,1014.2,21.2,0,0
816,2015-05-26,17.0,34.5,0.0,0,35.0,2,1,9.0,19.0,46.0,1017.6,1013.0,25.4,0,0
817,2015-05-27,17.4,34.0,0.0,2,41.0,2,0,9.0,20.0,65.0,1015.9,1011.3,25.7,0,0
818,2015-05-28,17.0,33.5,0.0,9,35.0,2,2,13.0,17.0,57.0,1015.6,1011.9,24.5,0,0
819,2015-05-29,15.6,34.6,0.0,1,43.0,8,0,2.0,20.0,68.0,1015.5,1011.7,24.0,0,0
820,2015-05-30,22.4,33.3,0.0,0,41.0,2,1,11.0,17.0,67.0,1014.8,1011.2,26.3,0,1
821,2015-05-31,22.0,30.3,8.2,0,24.0,1,0,11.0,13.0,79.0,1014.7,1011.6,24.6,1,0
822,2015-06-01,22.7,32.5,0.0,0,50.0,9,0,20.0,20.0,63.0,1015.3,1011.2,25.0,0,0
823,2015-06-02,21.1,32.6,0.0,9,37.0,9,9,17.0,20.0,54.0,1017.2,1012.3,24.1,0,0
824,2015-06-03,19.5,33.0,0.0,0,39.0,2,2,24.0,22.0,62.0,1015.8,1013.0,25.0,0,0
825,2015-06-04,14.1,32.5,0.0,0,38.771465461588114,2,9,19.0,24.0,37.0,1017.5,1013.2,23.4,0,0
826,2015-06-05,12.7,31.0,0.0,2,46.0,9,0,15.0,20.0,43.0,1017.7,1013.8,21.7,0,0
827,2015-06-06,14.5,30.5,0.0,2,46.0,9,2,13.0,19.0,98.0,1017.7,1013.6,22.0,0,0
828,2015-06-07,12.3,31.0,0.0,9,39.0,9,0,11.0,15.0,62.0,1016.8,1013.2,23.4,0,0
829,2015-06-08,14.2,31.1,0.0,9,41.0,9,0,11.0,20.0,73.0,1015.6,1011.5,22.9,0,0
830,2015-06-09,14.6,31.1,0.0,1,39.0,2,0,9.0,24.0,84.0,1016.2,1011.7,21.0,0,0
831,2015-06-10,15.0,31.5,0.0,0,44.0,2,0,13.0,22.0,60.0,1015.7,1011.5,23.3,0,0
832,2015-06-11,20.4,32.0,0.0,2,41.0,2,0,19.0,17.0,55.0,1015.3,1012.0,25.6,0,0
833,2015-06-12,16.2,31.6,0.0,2,33.0,9,0,11.0,15.0,67.0,1015.1,1010.8,22.8,0,0
834,2015-06-13,21.2,30.1,0.0,1,37.0,0,4,15.0,9.0,73.0,1014.7,1011.0,24.4,0,0
835,2015-06-14,18.9,33.2,0.0,1,28.0,1,9,13.0,13.0,74.0,1015.0,1010.6,24.6,0,0
836,2015-06-15,18.4,33.0,0.0,2,26.0,2,0,7.0,13.0,76.0,1015.4,1010.4,23.9,0,0
837,2015-06-16,17.9,33.9,0.0,1,30.0,9,4,7.0,11.0,64.0,1014.0,1010.3,26.3,0,0
838,2015-06-17,17.6,33.6,0.0,0,35.0,2,2,9.0,20.0,71.0,1014.0,1010.0,24.3,0,0
839,2015-06-18,19.5,32.9,0.0,0,41.0,2,9,17.0,22.0,58.0,1015.1,1011.1,25.4,0,0
840,2015-06-19,18.1,30.3,0.0,9,31.0,9,9,22.0,15.0,38.0,1017.4,1013.2,22.0,0,0
841,2015-06-20,9.8,29.7,0.0,9,37.0,2,9,17.0,17.0,36.0,1018.0,1013.6,19.2,0,0
842,2015-06-21,11.8,29.8,0.0,0,39.0,9,9,17.0,17.0,38.0,1016.5,1013.1,19.0,0,0
843,2015-06-22,7.4,31.2,0.0,0,28.0,9,9,11.0,13.0,44.0,1017.2,1013.0,17.0,0,0
844,2015-06-23,11.4,32.8,0.0,0,37.0,9,10,11.0,11.0,56.0,1016.5,1013.1,19.9,0,0
845,2015-06-24,15.3,32.5,0.0,0,39.0,2,2,15.0,22.0,65.0,1018.1,1014.0,23.3,0,0
846,2015-06-25,18.2,29.9,0.0,10,39.0,9,2,26.0,20.0,32.0,1020.6,1016.3,21.0,0,0
847,2015-06-26,11.1,28.3,0.0,2,41.0,9,2,22.0,17.0,31.0,1021.6,1016.5,18.3,0,0
848,2015-06-27,11.8,29.0,0.0,0,39.0,2,0,17.0,13.0,42.0,1020.4,1016.3,18.3,0,0
849,2015-06-28,8.6,30.0,0.0,0,33.0,2,0,9.0,17.0,47.0,1020.9,1016.1,18.0,0,0
850,2015-06-29,11.1,31.5,0.0,0,33.0,9,9,9.0,13.0,55.0,1019.3,1014.9,20.1,0,0
851,2015-06-30,11.6,32.0,0.0,2,35.0,9,9,13.0,20.0,47.0,1018.7,1014.6,22.7,0,0
852,2015-07-01,15.7,31.0,0.0,0,43.0,2,0,15.0,19.0,69.0,1020.0,1015.5,23.3,0,0
853,2015-07-02,20.6,32.5,0.0,0,46.0,2,9,19.0,24.0,65.0,1019.2,1014.1,24.5,0,0
854,2015-07-03,14.7,30.0,0.0,9,39.0,9,9,15.0,17.0,66.0,1018.4,1014.0,21.1,0,0
855,2015-07-04,12.6,30.0,0.0,9,35.0,2,10,11.0,11.0,49.0,1017.0,1012.0,19.8,0,0
856,2015-07-05,11.0,31.1,0.0,0,44.0,0,2,11.0,7.0,56.0,1016.8,1012.9,18.9,0,0
857,2015-07-06,13.7,31.2,0.0,0,35.0,9,0,13.0,20.0,61.0,1015.6,1011.7,21.1,0,0
858,2015-07-07,20.7,31.5,0.0,0,41.0,0,0,9.0,19.0,53.0,1015.9,1011.8,25.6,0,0
859,2015-07-08,13.9,31.2,0.0,9,46.0,0,0,15.0,22.0,55.0,1015.5,1011.7,22.5,0,0
860,2015-07-09,14.6,31.3,0.0,2,39.0,9,2,13.0,13.0,54.0,1017.2,1012.9,20.3,0,0
861,2015-07-10,13.2,31.5,0.0,2,35.0,9,2,11.0,24.0,64.0,1018.2,1014.4,21.2,0,0
862,2015-07-11,13.0,32.9,0.0,2,37.0,9,0,15.0,20.0,49.0,1018.4,1015.3,22.4,0,0
863,2015-07-12,13.8,32.0,0.0,2,39.0,2,9,11.0,20.0,55.0,1019.6,1015.6,21.0,0,0
864,2015-07-13,14.6,26.2,0.0,2,44.0,2,2,30.0,20.0,39.0,1022.2,1017.2,17.3,0,0
865,2015-07-14,10.6,26.2,0.0,2,48.0,9,1,17.0,19.0,43.0,1019.8,1014.8,15.5,0,0
866,2015-07-15,6.8,27.5,0.0,2,33.0,2,2,11.0,17.0,51.0,1019.0,1015.1,15.6,0,0
867,2015-07-16,10.5,27.7,0.0,2,43.0,2,2,22.0,15.0,44.0,1019.1,1014.9,17.8,0,0
868,2015-07-17,12.0,26.8,0.0,0,43.0,2,2,20.0,15.0,33.0,1020.2,1015.8,17.4,0,0
869,2015-07-18,7.7,26.7,0.0,2,39.0,9,2,19.0,17.0,27.0,1020.4,1016.1,16.4,0,0
870,2015-07-19,6.8,27.7,0.0,2,44.0,9,2,19.0,22.0,27.0,1019.2,1015.6,17.8,0,0
871,2015-07-20,8.8,28.7,0.0,4,39.0,2,2,19.0,20.0,29.0,1019.2,1015.2,18.3,0,0
872,2015-07-21,10.2,31.3,0.0,0,35.0,9,1,13.0,13.0,35.0,1019.0,1014.9,19.9,0,0
873,2015-07-22,9.5,33.0,0.0,8,22.0,9,13,7.0,7.0,56.0,1018.8,1014.5,18.1,0,0
874,2015-07-23,9.6,34.3,0.0,0,26.0,9,0,7.0,15.0,45.0,1018.2,1014.0,19.6,0,0
875,2015-07-24,12.1,34.3,0.0,0,26.0,5,6,7.0,11.0,48.0,1017.7,1013.5,21.1,0,0
876,2015-07-25,16.6,34.7,0.0,0,31.0,5,1,0.0,17.0,67.0,1018.1,1013.1,24.0,0,0
877,2015-07-26,18.2,35.5,0.0,2,41.0,8,0,4.0,22.0,65.0,1018.4,1014.0,25.2,0,0
878,2015-07-27,22.6,33.6,0.0,9,46.0,9,2,17.0,26.0,53.0,1020.1,1015.8,26.2,0,0
879,2015-07-28,17.4,30.7,0.0,10,46.0,9,9,22.0,19.0,28.0,1021.2,1016.5,21.3,0,0
880,2015-07-29,16.2,31.6,0.0,10,38.771465461588114,9,2,26.0,26.0,27.0,1020.4,1015.9,21.5,0,0
881,2015-07-30,13.3,32.0,0.0,0,43.0,9,2,15.0,22.0,73.0,1019.2,1015.0,22.1,0,0
882,2015-07-31,13.0,32.0,0.0,1,43.0,9,0,7.0,22.0,70.0,1017.8,1013.0,21.7,0,0
883,2015-08-01,14.0,32.2,0.0,2,35.0,9,2,7.0,13.0,51.0,1017.1,1013.2,22.0,0,0
884,2015-08-02,14.0,33.0,0.0,0,39.0,0,0,6.0,24.0,62.0,1017.6,1013.9,22.3,0,0
885,2015-08-03,13.2,33.3,0.0,2,46.0,9,0,7.0,26.0,59.0,1017.3,1014.0,22.0,0,0
886,2015-08-04,17.0,31.1,0.0,9,41.0,9,9,26.0,22.0,32.0,1019.2,1014.5,21.4,0,0
887,2015-08-05,12.3,29.2,0.0,2,41.0,2,9,22.0,19.0,23.0,1018.6,1013.5,19.4,0,0
888,2015-08-06,10.2,29.3,0.0,9,37.0,2,9,22.0,22.0,31.0,1018.7,1013.8,18.6,0,0
889,2015-08-07,10.0,30.3,0.0,0,44.0,2,0,13.0,13.0,54.0,1019.0,1014.2,19.3,0,0
890,2015-08-08,13.5,31.7,0.0,0,43.0,2,0,19.0,19.0,96.0,1019.0,1013.1,20.0,0,0
891,2015-08-09,11.9,32.5,0.0,9,33.0,2,2,9.0,17.0,66.0,1016.9,1012.2,19.2,0,0
892,2015-08-10,11.6,33.0,0.0,9,35.0,2,9,2.0,17.0,60.0,1017.7,1013.2,21.5,0,0
893,2015-08-11,13.5,34.5,0.0,4,24.0,3,4,9.0,9.0,53.0,1018.5,1013.6,24.9,0,0
894,2015-08-12,14.4,34.6,0.0,5,35.0,5,9,9.0,13.0,70.0,1017.1,1012.7,23.6,0,0
895,2015-08-13,15.3,32.5,0.0,0,31.0,0,0,24.0,13.0,50.0,1018.8,1014.7,23.3,0,0
896,2015-08-14,15.8,32.5,0.0,2,35.0,2,2,17.0,19.0,36.0,1019.6,1015.6,22.2,0,0
897,2015-08-15,10.8,31.5,0.0,10,43.0,2,2,15.0,22.0,23.0,1020.6,1016.2,21.0,0,0
898,2015-08-16,10.5,31.9,0.0,0,39.0,2,9,17.0,17.0,30.0,1020.3,1015.4,20.7,0,0
899,2015-08-17,8.0,31.5,0.0,0,41.0,9,2,11.0,20.0,28.0,1019.1,1014.3,18.6,0,0
900,2015-08-18,8.5,31.0,0.0,1,41.0,9,9,11.0,17.0,30.0,1018.4,1014.3,20.5,0,0
901,2015-08-19,9.0,31.5,0.0,0,43.0,9,0,11.0,17.0,42.0,1018.1,1014.3,19.0,0,0
902,2015-08-20,11.0,33.5,0.0,1,41.0,13,9,4.0,13.0,45.0,1017.2,1012.1,21.0,0,0
903,2015-08-21,16.5,33.7,0.0,5,26.0,4,4,7.0,7.0,57.0,1017.2,1011.9,24.5,0,0
904,2015-08-22,17.4,34.0,0.0,2,26.0,3,8,11.0,9.0,65.0,1018.0,1012.5,25.5,0,0
