,Date,MinTemp,MaxTemp,Rainfall,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2576,2015-02-20,21.7,26.8,0.0,13,0,6.0,9.0,82.0,67.0,1018.0,1016.2,23.8,25.6,0,0
2577,2015-02-21,20.5,25.6,1.0,10,2,6.0,15.0,88.0,74.0,1017.1,1016.0,22.9,24.5,0,1
2578,2015-02-22,20.7,27.4,1.2,2,0,4.0,20.0,82.0,62.0,1017.7,1016.9,23.8,26.8,1,0
2579,2015-02-23,22.4,27.6,0.0,5,0,15.0,17.0,76.0,63.0,1016.9,1014.6,24.1,26.9,0,0
2580,2015-02-24,22.2,25.6,0.2,6,8,4.0,33.0,89.0,66.0,1014.8,1015.1,23.3,24.8,0,0
2581,2015-02-25,20.1,23.8,0.0,15,10,6.0,30.0,76.0,77.0,1015.6,1015.2,22.2,22.9,0,1
2582,2015-02-26,19.9,25.8,4.2,14,0,15.0,17.0,86.0,72.0,1010.9,1007.2,21.5,24.9,1,1
2583,2015-02-27,20.0,27.5,26.8,8,2,11.0,17.0,97.0,60.0,1010.8,1009.5,21.1,26.4,1,0
2584,2015-02-28,20.1,27.0,0.2,1,4,9.0,22.0,78.0,62.0,1010.8,1008.5,23.3,26.5,0,0
2585,2015-03-01,22.0,36.4,0.0,0,0,6.0,20.0,69.0,57.0,1005.9,1002.9,26.2,29.3,0,1
2586,2015-03-02,18.2,24.6,11.4,11,9,20.0,15.0,70.0,57.0,1018.7,1017.3,20.1,23.7,1,0
2587,2015-03-03,16.8,27.7,0.2,14,0,9.0,28.0,60.0,54.0,1015.9,1013.1,22.5,25.8,0,0
2588,2015-03-04,21.5,27.9,0.0,8,0,7.0,13.0,79.0,63.0,1013.4,1010.2,23.7,26.9,0,0
2589,2015-03-05,20.4,28.6,0.0,12,10,15.0,35.0,28.0,56.0,1005.9,1008.5,25.2,23.1,0,0
2590,2015-03-06,16.2,30.9,0.0,14,13,15.0,24.0,44.0,22.0,1007.6,1003.7,21.1,29.6,0,0
2591,2015-03-07,19.3,25.4,0.0,0,1,2.0,24.0,89.0,57.0,1012.8,1009.9,19.8,24.6,0,0
2592,2015-03-08,19.6,27.6,0.0,14,10,11.0,22.0,87.0,62.0,1011.1,1009.5,21.0,25.6,0,0
2593,2015-03-09,20.3,31.2,0.0,14,0,11.0,24.0,75.0,57.0,1011.9,1009.9,23.7,27.7,0,0
2594,2015-03-10,21.1,24.5,0.0,11,0,17.0,20.0,79.0,79.0,1017.7,1016.5,22.8,24.0,0,0
2595,2015-03-11,21.3,27.9,0.0,14,0,11.0,26.0,85.0,65.0,1016.9,1013.3,22.5,27.0,0,0
2596,2015-03-12,20.0,28.7,0.2,10,9,22.0,22.0,76.0,52.0,1014.9,1013.3,25.0,27.3,0,0
2597,2015-03-13,20.1,21.9,0.6,10,8,22.0,17.0,70.0,65.0,1019.9,1019.5,20.8,21.4,0,1
2598,2015-03-14,15.8,24.5,1.2,14,0,9.0,19.0,73.0,49.0,1018.7,1014.6,20.1,23.7,1,0
2599,2015-03-15,17.7,24.9,0.0,11,8,26.0,33.0,75.0,51.0,1010.0,1012.5,21.8,23.0,0,1
2600,2015-03-16,16.3,23.6,8.8,14,0,13.0,13.0,77.0,45.0,1017.2,1015.7,17.9,23.4,1,0
2601,2015-03-17,15.3,24.4,0.0,14,4,11.0,17.0,63.0,55.0,1015.9,1012.0,20.4,22.5,0,0
2602,2015-03-18,19.7,29.9,0.0,5,2,9.0,17.0,76.0,49.0,1007.2,1003.7,22.5,27.2,0,0
2603,2015-03-19,19.6,28.9,0.2,13,2,20.0,19.0,72.0,54.0,1011.5,1010.5,22.8,27.2,0,0
2604,2015-03-20,20.0,31.4,0.0,13,8,13.0,39.0,75.0,65.0,1010.5,1012.0,23.8,24.9,0,1
2605,2015-03-21,18.3,23.1,2.0,9,9,22.0,22.0,75.0,55.0,1024.7,1025.3,19.6,21.7,1,1
2606,2015-03-22,18.6,24.4,2.2,0,0,24.0,22.0,71.0,59.0,1024.4,1022.0,22.2,24.1,1,1
2607,2015-03-23,18.4,26.5,1.4,3,4,9.0,22.0,81.0,64.0,1018.9,1013.6,22.8,26.4,1,0
2608,2015-03-24,20.6,27.6,0.2,12,9,2.0,9.0,86.0,93.0,1012.1,1010.4,22.2,22.5,0,1
2609,2015-03-25,15.0,24.8,22.4,13,10,19.0,20.0,72.0,53.0,1017.2,1016.5,18.0,24.2,1,0
2610,2015-03-26,16.9,28.7,0.2,13,14,19.0,17.0,70.0,24.0,1017.8,1015.1,20.4,27.8,0,0
2611,2015-03-27,14.7,27.6,0.0,13,13,15.0,22.0,34.0,20.0,1020.5,1017.1,17.2,26.4,0,0
2612,2015-03-28,14.7,24.5,0.0,13,2,24.0,20.0,39.0,45.0,1023.4,1021.9,18.5,22.2,0,0
2613,2015-03-29,15.2,24.7,0.0,14,1,11.0,20.0,78.0,59.0,1023.4,1021.1,17.3,23.2,0,0
2614,2015-03-30,17.3,23.9,0.0,13,1,19.0,19.0,84.0,64.0,1024.3,1022.9,19.1,23.1,0,1
2615,2015-03-31,17.3,24.1,14.2,13,0,6.0,13.0,93.0,58.0,1026.2,1024.8,19.7,22.7,1,1
2616,2015-04-01,17.8,25.3,6.0,13,1,13.0,17.0,95.0,72.0,1025.0,1021.0,18.8,23.6,1,0
2617,2015-04-02,18.5,27.9,0.0,3,0,7.0,11.0,86.0,57.0,1018.9,1016.3,20.3,27.1,0,0
2618,2015-04-03,17.9,19.0,0.6,10,11,13.0,13.0,91.0,89.0,1023.9,1022.9,18.1,18.5,0,1
2619,2015-04-04,17.7,20.1,24.0,2,9,33.0,26.0,95.0,93.0,1020.3,1017.4,18.0,17.4,1,1
2620,2015-04-05,15.5,25.9,21.4,13,2,13.0,19.0,76.0,54.0,1010.5,1005.7,19.9,25.6,1,0
2621,2015-04-06,15.8,24.9,0.0,14,7,7.0,15.0,81.0,62.0,1008.0,1006.6,19.9,20.2,0,0
2622,2015-04-07,15.1,23.0,0.4,14,14,15.0,22.0,67.0,42.0,1007.9,1007.2,20.0,21.2,0,1
2623,2015-04-08,14.2,22.3,5.8,15,15,30.0,30.0,43.0,39.0,1010.7,1013.1,18.3,21.0,1,0
2624,2015-04-09,15.3,22.2,0.2,15,8,13.0,31.0,49.0,42.0,1020.6,1020.2,18.6,21.2,0,0
2625,2015-04-10,14.7,22.4,0.4,11,8,13.0,20.0,82.0,58.0,1024.8,1022.8,16.8,21.7,0,1
2626,2015-04-11,15.6,22.7,7.8,13,0,13.0,13.0,94.0,69.0,1023.3,1019.6,17.5,20.4,1,0
2627,2015-04-12,14.8,23.5,0.2,14,10,17.0,28.0,80.0,63.0,1018.7,1018.0,18.7,21.4,0,0
2628,2015-04-13,14.8,22.2,0.0,12,10,13.0,19.0,65.0,50.0,1023.7,1021.3,19.1,22.2,0,0
2629,2015-04-14,14.5,22.4,0.0,14,1,13.0,17.0,63.0,54.0,1023.9,1021.4,18.2,20.8,0,0
2630,2015-04-15,15.0,24.2,0.0,13,1,15.0,19.0,72.0,66.0,1025.1,1021.6,18.6,23.2,0,0
2631,2015-04-16,17.7,31.7,0.6,14,1,4.0,15.0,67.0,44.0,1022.4,1019.3,21.6,29.2,0,1
2632,2015-04-17,19.9,23.7,1.6,0,0,17.0,13.0,86.0,89.0,1024.6,1021.3,21.0,21.0,1,0
2633,2015-04-18,19.7,28.6,0.4,3,3,19.0,26.0,71.0,51.0,1017.8,1013.9,23.7,26.1,0,1
2634,2015-04-19,18.0,22.5,2.4,15,10,22.0,35.0,50.0,69.0,1018.5,1019.6,19.4,20.0,1,1
2635,2015-04-20,13.6,17.2,13.2,8,10,24.0,46.0,96.0,94.0,1023.6,1020.7,15.0,17.1,1,1
2636,2015-04-21,14.5,17.7,119.4,10,8,54.0,46.0,87.0,96.0,1019.6,1016.8,14.9,14.6,1,1
2637,2015-04-22,14.1,17.9,105.8,11,11,20.0,22.0,98.0,94.0,1013.4,1010.5,16.1,17.2,1,1
2638,2015-04-23,14.3,23.8,29.0,14,9,13.0,7.0,98.0,56.0,1012.3,1009.6,16.4,23.1,1,0
2639,2015-04-24,15.0,25.1,0.0,14,0,11.0,13.0,89.0,59.0,1008.0,1004.4,17.3,23.9,0,0
2640,2015-04-25,14.4,25.9,0.2,13,1,17.0,19.0,78.0,49.0,1008.8,1004.7,17.2,22.5,0,1
2641,2015-04-26,12.7,17.1,13.0,13,12,19.0,19.0,81.0,81.0,1008.0,1010.4,13.8,16.2,1,1
2642,2015-04-27,12.5,20.9,4.0,13,10,19.0,17.0,59.0,41.0,1018.9,1019.0,15.3,20.7,1,0
2643,2015-04-28,10.3,20.9,0.2,14,8,20.0,22.0,63.0,50.0,1026.1,1024.5,14.0,20.1,0,0
2644,2015-04-29,10.6,18.9,0.0,14,9,20.0,17.0,81.0,77.0,1030.6,1028.9,14.0,17.5,0,1
2645,2015-04-30,14.0,20.9,10.2,10,9,17.0,17.0,92.0,65.0,1031.3,1028.4,16.0,20.4,1,1
2646,2015-05-01,14.1,21.7,28.4,11,2,17.0,15.0,98.0,83.0,1028.2,1024.5,16.7,19.8,1,1
2647,2015-05-02,16.6,23.0,8.6,2,4,20.0,17.0,79.0,95.0,1020.6,1016.5,21.7,19.0,1,1
2648,2015-05-03,18.9,20.9,31.6,11,8,15.0,22.0,98.0,86.0,1014.8,1012.8,19.0,20.8,1,0
2649,2015-05-04,17.3,21.8,0.4,13,10,17.0,7.0,83.0,66.0,1016.0,1013.2,18.3,21.6,0,0
2650,2015-05-05,14.7,27.5,0.0,6,6,20.0,26.0,84.0,33.0,1008.3,1003.9,19.0,27.0,0,0
2651,2015-05-06,13.4,21.0,0.2,13,15,28.0,26.0,41.0,29.0,1014.0,1012.5,15.3,20.4,0,0
2652,2015-05-07,11.5,20.3,0.0,13,15,19.0,30.0,51.0,31.0,1018.2,1015.4,15.1,19.8,0,0
2653,2015-05-08,11.1,21.0,0.0,13,14,22.0,11.0,51.0,31.0,1019.4,1016.1,13.8,20.5,0,0
2654,2015-05-09,11.4,21.0,0.0,13,7,19.0,19.0,52.0,36.0,1017.1,1013.9,14.5,20.7,0,0
2655,2015-05-10,11.3,21.2,0.0,3,14,20.0,26.0,49.0,33.0,1011.3,1006.0,15.4,20.8,0,0
2656,2015-05-11,15.4,21.9,0.0,14,15,17.0,39.0,48.0,35.0,1010.2,1009.6,16.8,21.1,0,0
2657,2015-05-12,12.2,22.5,0.0,7,13,11.0,30.0,56.0,34.0,1014.3,1010.2,16.2,21.9,0,0
2658,2015-05-13,13.2,17.3,0.0,13,12,33.0,13.0,42.0,32.0,1015.3,1016.3,13.9,16.4,0,1
2659,2015-05-14,7.9,19.3,2.2,13,13,28.0,20.0,49.0,34.0,1024.7,1024.2,11.3,18.4,1,0
2660,2015-05-15,10.2,20.0,0.2,13,11,22.0,24.0,59.0,61.0,1031.4,1031.1,14.2,17.8,0,0
2661,2015-05-16,13.0,20.8,0.8,12,8,19.0,20.0,87.0,50.0,1035.4,1033.7,15.1,19.6,0,0
2662,2015-05-17,11.1,20.5,0.6,13,2,17.0,17.0,89.0,66.0,1035.5,1032.2,13.0,18.4,0,0
2663,2015-05-18,11.5,19.3,0.0,13,9,15.0,2.0,91.0,84.0,1031.8,1027.3,13.8,18.2,0,0
2664,2015-05-19,13.8,21.5,0.2,5,4,2.0,7.0,84.0,66.0,1020.6,1015.5,16.9,20.9,0,0
2665,2015-05-20,16.2,25.4,0.4,7,1,17.0,19.0,79.0,58.0,1015.9,1013.4,17.4,21.6,0,0
2666,2015-05-21,14.5,21.8,0.2,13,8,20.0,19.0,67.0,58.0,1018.6,1016.9,16.5,19.2,0,1
2667,2015-05-22,13.0,17.7,11.2,8,8,31.0,30.0,94.0,56.0,1016.9,1020.4,15.2,16.9,1,1
2668,2015-05-23,10.2,19.0,24.4,13,8,26.0,22.0,69.0,50.0,1029.1,1028.1,11.8,17.9,1,0
2669,2015-05-24,8.3,20.3,0.2,13,2,19.0,6.0,87.0,44.0,1032.3,1030.7,10.1,18.9,0,0
2670,2015-05-25,9.4,19.5,0.0,14,6,11.0,7.0,84.0,52.0,1032.2,1028.5,11.4,18.2,0,0
2671,2015-05-26,8.5,19.0,0.0,13,10,24.0,9.0,77.0,55.0,1030.0,1026.6,10.4,17.9,0,0
2672,2015-05-27,10.4,21.6,0.0,13,14,15.0,9.0,69.0,40.0,1025.4,1021.6,13.1,20.5,0,0
2673,2015-05-28,11.7,21.0,0.0,14,1,11.0,4.0,82.0,60.0,1023.6,1020.2,13.6,20.3,0,0
2674,2015-05-29,13.6,19.2,0.0,13,14,9.0,7.0,79.0,65.0,1020.6,1020.1,17.3,18.7,0,0
2675,2015-05-30,11.1,18.3,0.2,14,14,11.0,9.0,84.0,52.0,1022.0,1017.8,13.1,17.0,0,0
2676,2015-05-31,11.5,15.0,0.0,14,7,11.0,13.0,78.0,59.0,1016.5,1012.3,12.1,14.5,0,0
2677,2015-06-01,10.1,15.9,0.0,15,12,28.0,26.0,47.0,25.0,1014.7,1016.7,13.4,14.8,0,0
2678,2015-06-02,6.1,16.6,0.2,15,8,31.0,20.0,47.0,41.0,1023.8,1022.4,9.5,15.6,0,0
2679,2015-06-03,6.1,18.4,0.0,13,11,22.0,11.0,64.0,56.0,1023.2,1020.7,8.8,15.6,0,0
2680,2015-06-04,7.4,19.0,0.0,14,1,17.0,9.0,82.0,53.0,1022.0,1017.8,8.9,17.5,0,0
2681,2015-06-05,8.9,17.7,0.0,15,11,19.0,7.0,69.0,42.0,1019.3,1019.3,10.2,16.8,0,0
2682,2015-06-06,10.1,21.0,1.0,13,13,20.0,4.0,66.0,45.0,1028.3,1027.0,11.9,20.6,0,0
2683,2015-06-07,9.3,22.6,0.0,13,3,17.0,15.0,89.0,43.0,1029.0,1024.1,10.8,21.3,0,0
2684,2015-06-08,10.8,22.9,0.0,14,14,15.0,19.0,67.0,36.0,1024.5,1019.5,14.8,22.5,0,0
2685,2015-06-09,13.6,22.6,0.0,14,15,13.0,19.0,57.0,29.0,1020.7,1019.5,17.1,21.9,0,1
2686,2015-06-10,12.8,14.6,2.0,13,11,11.0,9.0,94.0,92.0,1031.1,1031.2,12.9,14.2,1,1
2687,2015-06-11,11.7,16.1,6.6,13,3,9.0,4.0,83.0,69.0,1036.8,1034.4,13.3,15.9,1,0
2688,2015-06-12,12.6,19.4,0.4,13,6,13.0,4.0,88.0,57.0,1034.6,1031.5,13.5,19.2,0,0
2689,2015-06-13,13.1,19.7,0.0,13,6,17.0,11.0,85.0,46.0,1031.3,1027.1,13.8,19.0,0,0
2690,2015-06-14,9.5,19.9,0.0,13,0,19.0,6.0,88.0,52.0,1028.5,1025.7,11.2,18.6,0,0
2691,2015-06-15,10.9,16.9,0.2,14,13,13.0,9.0,85.0,79.0,1027.8,1025.2,12.9,16.4,0,1
2692,2015-06-16,12.9,17.9,2.6,3,5,9.0,7.0,85.0,94.0,1022.8,1018.3,16.5,15.8,1,1
2693,2015-06-17,14.7,17.6,10.8,3,13,9.0,7.0,95.0,92.0,1012.5,1009.1,16.0,16.4,1,1
2694,2015-06-18,11.4,17.4,2.2,13,11,17.0,13.0,80.0,84.0,1014.4,1013.6,13.5,15.8,1,1
2695,2015-06-19,9.6,14.5,67.0,13,11,24.0,20.0,98.0,88.0,1017.2,1017.5,9.9,12.5,1,1
2696,2015-06-20,8.3,16.6,7.2,13,11,22.0,13.0,76.0,59.0,1024.1,1023.4,9.8,14.1,1,1
2697,2015-06-21,8.5,14.1,1.2,13,11,20.0,11.0,90.0,88.0,1028.7,1027.6,9.1,13.7,1,1
2698,2015-06-22,8.0,19.2,3.0,14,5,13.0,7.0,94.0,45.0,1029.6,1026.1,9.3,17.5,1,0
2699,2015-06-23,8.0,20.3,0.0,13,5,13.0,9.0,85.0,47.0,1026.5,1023.3,10.2,18.7,0,0
2700,2015-06-24,10.2,21.3,0.0,13,2,11.0,6.0,82.0,41.0,1023.2,1019.9,13.2,20.0,0,0
2701,2015-06-25,12.7,19.4,0.0,13,10,19.0,20.0,77.0,74.0,1023.3,1023.5,15.2,17.6,0,1
2702,2015-06-26,10.1,19.2,6.2,14,5,19.0,2.0,85.0,40.0,1032.9,1031.1,11.7,18.7,1,0
2703,2015-06-27,8.3,19.4,0.0,14,13,15.0,11.0,87.0,44.0,1032.6,1029.2,9.7,19.0,0,0
2704,2015-06-28,7.4,19.6,0.0,13,2,20.0,9.0,73.0,53.0,1032.9,1030.9,9.3,18.5,0,0
2705,2015-06-29,9.3,19.5,0.0,13,0,19.0,9.0,84.0,54.0,1033.4,1030.0,11.0,17.8,0,0
2706,2015-06-30,9.0,19.1,0.0,13,1,22.0,7.0,94.0,56.0,1029.4,1025.0,10.7,17.9,0,0
2707,2015-07-01,10.7,17.5,1.0,13,7,19.0,9.0,85.0,37.0,1026.2,1022.6,12.0,17.4,0,0
2708,2015-07-02,7.0,16.4,0.0,13,15,22.0,33.0,70.0,40.0,1020.0,1016.8,8.4,16.1,0,0
2709,2015-07-03,6.2,16.2,0.0,13,10,26.0,15.0,55.0,46.0,1026.5,1024.6,8.1,15.9,0,0
2710,2015-07-04,5.8,16.1,0.0,14,14,13.0,11.0,82.0,31.0,1022.7,1020.3,7.6,15.5,0,0
2711,2015-07-05,6.0,18.6,0.0,13,2,20.0,4.0,66.0,35.0,1022.2,1018.0,7.7,16.6,0,0
2712,2015-07-06,6.0,17.3,0.0,14,13,17.0,22.0,58.0,34.0,1016.3,1013.3,8.6,17.1,0,0
2713,2015-07-07,7.8,14.7,0.0,13,11,24.0,11.0,58.0,85.0,1019.8,1021.7,11.2,11.8,0,1
2714,2015-07-08,7.9,16.5,5.6,13,10,22.0,17.0,86.0,64.0,1028.7,1027.6,8.4,13.7,1,0
2715,2015-07-09,6.6,17.6,0.0,14,0,19.0,7.0,92.0,46.0,1030.8,1026.9,8.3,16.4,0,0
2716,2015-07-10,7.3,16.9,0.0,13,14,13.0,13.0,92.0,61.0,1022.6,1019.0,9.4,16.0,0,0
2717,2015-07-11,6.6,19.9,0.8,13,6,20.0,17.0,100.0,48.0,1015.4,1009.4,7.2,19.2,0,1
2718,2015-07-12,7.1,15.1,2.2,14,14,22.0,33.0,60.0,42.0,1003.6,1001.5,9.8,13.1,1,1
2719,2015-07-13,8.1,16.9,4.8,13,15,15.0,39.0,96.0,41.0,1000.9,1002.9,8.6,16.5,1,0
2720,2015-07-14,8.6,17.6,0.6,13,13,13.0,17.0,62.0,31.0,1011.5,1010.4,11.5,17.6,0,0
2721,2015-07-15,6.2,16.8,0.2,13,1,9.0,13.0,62.0,42.0,1018.1,1016.1,8.7,14.9,0,0
2722,2015-07-16,8.3,13.4,0.2,11,13,13.0,13.0,91.0,68.0,1016.8,1013.7,10.3,12.9,0,1
2723,2015-07-17,6.2,14.3,17.2,13,12,26.0,26.0,95.0,51.0,1010.1,1012.9,6.7,13.5,1,1
2724,2015-07-18,6.6,14.6,9.0,14,11,19.0,28.0,58.0,78.0,1025.6,1027.2,10.4,11.8,1,0
2725,2015-07-19,7.8,16.7,0.6,13,8,17.0,17.0,84.0,55.0,1032.6,1031.1,10.3,15.8,0,0
2726,2015-07-20,7.8,17.9,0.0,13,9,20.0,15.0,84.0,64.0,1034.6,1032.1,10.0,15.9,0,1
2727,2015-07-21,8.2,19.3,3.0,14,4,17.0,15.0,93.0,54.0,1033.1,1029.3,9.9,18.3,1,0
2728,2015-07-22,9.9,16.9,0.0,9,6,2.0,17.0,71.0,57.0,1027.4,1025.0,13.4,16.5,0,1
2729,2015-07-23,11.2,19.1,1.8,13,2,24.0,9.0,96.0,70.0,1026.1,1023.4,12.0,16.4,1,0
2730,2015-07-24,11.6,20.0,0.0,13,0,13.0,9.0,95.0,58.0,1020.0,1014.5,12.9,18.6,0,0
2731,2015-07-25,10.8,20.8,0.0,6,14,11.0,15.0,50.0,29.0,1017.5,1015.8,14.3,20.5,0,0
2732,2015-07-26,11.0,20.2,0.0,3,14,9.0,35.0,53.0,31.0,1017.0,1012.4,13.8,19.5,0,0
2733,2015-07-27,7.3,15.7,0.0,13,15,20.0,26.0,41.0,28.0,1025.0,1024.5,10.2,15.2,0,0
2734,2015-07-28,6.4,17.3,0.0,14,8,24.0,19.0,56.0,40.0,1032.9,1030.8,9.6,16.6,0,0
2735,2015-07-29,8.1,18.4,0.0,13,2,20.0,11.0,70.0,50.0,1035.0,1030.2,9.3,16.4,0,0
2736,2015-07-30,8.2,20.5,0.0,13,2,11.0,10.0,80.0,30.0,1026.3,1020.1,10.7,19.2,0,0
2737,2015-07-31,10.7,21.0,0.0,3,14,6.0,9.0,49.0,31.0,1021.4,1019.5,14.7,20.4,0,0
2738,2015-08-01,9.4,22.3,0.0,7,7,15.0,28.0,54.0,28.0,1018.6,1015.6,14.3,20.7,0,0
2739,2015-08-02,14.3,24.7,0.0,14,7,9.0,20.0,51.0,30.0,1015.1,1010.4,16.9,23.8,0,0
2740,2015-08-03,8.4,19.4,0.0,14,15,20.0,17.0,48.0,29.0,1015.2,1013.7,11.7,19.0,0,0
2741,2015-08-04,8.3,15.1,0.0,13,10,19.0,2.0,57.0,42.0,1023.0,1018.9,8.9,14.4,0,0
2742,2015-08-05,5.0,14.2,0.0,14,14,20.0,19.0,46.0,46.0,1014.5,1010.3,9.4,13.0,0,0
2743,2015-08-06,6.8,16.4,0.0,14,8,22.0,11.0,53.0,39.0,1016.5,1016.7,9.5,14.3,0,0
2744,2015-08-07,6.7,18.5,0.0,13,10,26.0,17.0,60.0,40.0,1024.0,1021.0,10.0,16.1,0,0
2745,2015-08-08,7.9,17.5,0.0,14,10,19.0,24.0,63.0,44.0,1024.7,1022.5,11.0,16.3,0,0
2746,2015-08-09,6.2,17.6,0.0,13,0,20.0,13.0,68.0,56.0,1024.8,1019.6,9.1,16.3,0,0
2747,2015-08-10,8.6,20.6,0.0,13,0,13.0,20.0,66.0,41.0,1017.7,1012.9,11.8,18.8,0,0
2748,2015-08-11,9.8,21.0,0.0,13,14,17.0,9.0,52.0,27.0,1014.6,1011.1,13.3,20.4,0,0
2749,2015-08-12,8.4,17.5,0.0,13,14,19.0,28.0,54.0,37.0,1007.9,1004.0,11.1,16.2,0,0
2750,2015-08-13,9.4,19.8,0.0,15,12,28.0,17.0,50.0,23.0,1014.9,1014.7,12.3,19.3,0,0
2751,2015-08-14,7.9,20.4,0.0,13,0,15.0,19.0,55.0,38.0,1025.1,1023.4,11.8,18.0,0,0
2752,2015-08-15,8.2,18.1,0.0,14,10,20.0,19.0,63.0,61.0,1030.5,1028.8,12.4,17.0,0,0
2753,2015-08-16,10.5,19.8,0.0,13,4,13.0,15.0,70.0,63.0,1027.4,1021.4,14.0,17.4,0,1
2754,2015-08-17,9.3,20.5,5.6,13,7,13.0,13.0,53.0,29.0,1017.1,1013.3,13.4,20.4,1,0
2755,2015-08-18,10.9,16.2,0.0,15,10,20.0,19.0,40.0,46.0,1020.8,1021.0,12.6,14.7,0,0
2756,2015-08-19,9.0,17.0,0.0,13,0,17.0,13.0,58.0,54.0,1027.2,1025.0,12.5,16.4,0,0
2757,2015-08-20,8.2,18.9,0.0,14,4,11.0,20.0,71.0,59.0,1028.3,1025.0,12.1,18.7,0,0
2758,2015-08-21,9.4,21.0,0.0,14,4,13.0,15.0,73.0,63.0,1025.8,1021.2,13.0,19.8,0,0
2759,2015-08-22,12.9,28.3,0.0,3,3,19.0,11.0,45.0,32.0,1021.0,1016.2,19.8,26.9,0,1
2760,2015-08-23,15.4,18.5,2.4,3,6,7.0,7.0,85.0,73.0,1021.8,1018.4,15.6,17.9,1,1
2761,2015-08-24,15.1,17.4,4.2,8,10,17.0,9.0,90.0,95.0,1018.4,1015.0,16.3,16.4,1,1
2762,2015-08-25,12.5,19.9,54.4,14,13,22.0,20.0,66.0,53.0,1013.4,1012.8,16.1,18.7,1,1
2763,2015-08-26,12.3,20.2,5.2,10,8,13.0,13.0,80.0,59.0,1018.1,1017.8,16.3,18.9,1,0
2764,2015-08-27,11.6,20.5,0.0,13,7,9.0,17.0,87.0,44.0,1019.7,1015.1,15.1,20.1,0,0
2765,2015-08-28,10.6,20.8,0.0,13,8,22.0,20.0,48.0,43.0,1019.8,1018.9,14.6,18.5,0,0
2766,2015-08-29,9.0,20.3,0.0,13,14,13.0,15.0,60.0,31.0,1022.7,1017.9,13.0,20.1,0,0
2767,2015-08-30,8.3,18.7,0.0,14,8,20.0,22.0,52.0,44.0,1020.3,1017.5,12.1,18.1,0,0
2768,2015-08-31,9.6,19.7,0.0,15,10,15.0,22.0,48.0,39.0,1017.3,1013.8,13.9,18.4,0,0
2769,2015-09-01,9.0,19.7,0.0,13,2,17.0,13.0,50.0,39.0,1015.8,1013.3,12.7,17.0,0,0
2770,2015-09-02,8.0,18.8,0.0,13,1,11.0,19.0,61.0,46.0,1018.0,1012.0,11.9,18.6,0,1
2771,2015-09-03,11.2,20.8,2.8,14,15,20.0,24.0,69.0,28.0,1006.0,1005.6,14.4,20.6,1,1
2772,2015-09-04,12.5,19.5,20.4,11,8,19.0,20.0,92.0,54.0,1021.5,1020.5,13.7,18.3,1,0
2773,2015-09-05,11.5,21.7,0.0,14,9,17.0,24.0,68.0,53.0,1022.3,1019.6,15.2,18.7,0,0
2774,2015-09-06,12.7,17.5,0.4,5,1,11.0,6.0,84.0,68.0,1024.9,1021.9,14.6,16.0,0,0
2775,2015-09-07,11.1,24.9,0.2,13,13,9.0,15.0,62.0,32.0,1018.3,1013.3,17.4,22.7,0,0
2776,2015-09-08,10.0,20.0,0.0,15,13,30.0,24.0,42.0,32.0,1018.8,1015.7,13.3,19.7,0,0
2777,2015-09-09,9.8,20.2,0.0,13,10,20.0,17.0,48.0,39.0,1023.1,1022.0,15.4,18.9,0,0
2778,2015-09-10,11.3,19.6,0.0,14,10,13.0,15.0,59.0,41.0,1030.9,1029.8,15.5,18.9,0,0
2779,2015-09-11,14.0,21.3,0.0,14,4,11.0,24.0,56.0,44.0,1032.1,1027.6,17.6,20.5,0,0
2780,2015-09-12,10.9,25.4,0.0,13,0,11.0,19.0,61.0,51.0,1028.5,1024.7,17.2,21.3,0,0
2781,2015-09-13,12.4,22.3,0.0,14,0,11.0,20.0,61.0,60.0,1028.5,1025.0,18.3,21.4,0,0
2782,2015-09-14,15.3,23.6,0.0,5,4,17.0,24.0,58.0,59.0,1025.9,1020.5,20.7,21.4,0,0
2783,2015-09-15,15.8,29.8,0.0,5,6,9.0,35.0,33.0,25.0,1015.4,1009.0,23.5,29.2,0,0
2784,2015-09-16,12.4,21.1,0.0,13,2,19.0,26.0,42.0,60.0,1017.7,1015.0,17.2,19.3,0,0
2785,2015-09-17,12.2,19.9,0.0,14,9,9.0,28.0,53.0,57.0,1018.4,1018.3,18.0,17.7,0,1
2786,2015-09-18,13.6,20.0,2.2,8,8,20.0,26.0,65.0,44.0,1026.2,1025.5,15.8,18.9,1,1
2787,2015-09-19,12.5,19.5,10.8,13,2,17.0,24.0,88.0,54.0,1026.5,1023.9,14.7,18.1,1,0
2788,2015-09-20,12.5,18.6,0.4,13,0,11.0,13.0,62.0,72.0,1024.5,1021.7,16.6,17.4,0,0
2789,2015-09-21,12.4,22.5,0.2,13,4,15.0,15.0,74.0,60.0,1019.9,1015.2,16.3,21.3,0,0
2790,2015-09-22,14.6,19.5,0.2,12,8,24.0,37.0,36.0,47.0,1016.8,1017.5,18.7,17.8,0,0
2791,2015-09-23,10.0,16.2,0.2,11,11,31.0,35.0,55.0,74.0,1025.5,1025.4,13.3,11.7,0,1
