,index,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2152,2295,2015-06-12,MountGinini,5.3,12.6,0.0,NNE,17.0,ENE,E,7.0,4.0,31.0,37.0,9.9,9.2,No,No
2153,2296,2015-06-13,MountGinini,4.4,9.2,0.0,WSW,22.0,W,WSW,13.0,9.0,44.0,72.0,5.8,7.6,No,No
2154,2297,2015-06-14,MountGinini,2.7,8.4,0.0,E,31.0,W,ESE,11.0,2.0,58.0,64.0,4.2,7.6,No,No
2155,2298,2015-06-15,MountGinini,1.5,5.2,0.0,ENE,54.0,ENE,ENE,24.0,24.0,98.0,98.0,2.1,4.1,No,Yes
2156,2299,2015-06-16,MountGinini,1.9,6.0,14.6,NE,46.0,N,NNW,13.0,13.0,97.0,97.0,5.1,5.7,Yes,Yes
2157,2300,2015-06-17,MountGinini,4.2,5.4,32.4,WNW,31.0,E,NNW,7.0,13.0,97.0,97.0,4.4,4.4,Yes,Yes
2158,2301,2015-06-18,MountGinini,1.9,3.1,17.8,E,43.0,ESE,E,9.0,22.0,97.0,97.0,2.3,1.3,Yes,Yes
2159,2302,2015-06-19,MountGinini,-3.0,1.5,7.4,SE,37.0,SE,SSE,11.0,6.0,98.0,96.0,-2.1,0.2,Yes,No
2160,2303,2015-06-20,MountGinini,-6.4,2.2,0.0,E,31.0,E,E,19.0,6.0,98.0,87.0,-3.5,1.3,No,No
2161,2304,2015-06-21,MountGinini,-3.6,4.0,0.0,WNW,35.0,WNW,W,17.0,17.0,94.0,71.0,-1.0,2.7,No,No
2162,2305,2015-06-22,MountGinini,-2.2,4.0,0.0,W,44.0,W,W,22.0,22.0,96.0,71.0,-0.5,1.1,No,No
2163,2306,2015-06-23,MountGinini,-0.9,4.0,0.0,W,52.0,W,W,31.0,20.0,98.0,98.0,0.5,1.4,No,Yes
2164,2307,2015-06-24,MountGinini,0.4,4.0,5.6,WNW,44.0,NW,W,17.0,17.0,97.0,97.0,3.3,3.9,Yes,Yes
2165,2308,2015-06-25,MountGinini,2.1,7.6,1.8,SW,28.0,WSW,W,9.0,4.0,98.0,79.0,3.2,7.0,Yes,No
2166,2309,2015-06-26,MountGinini,0.5,9.1,0.0,WSW,31.0,ESE,W,4.0,11.0,41.0,70.0,4.7,6.1,No,No
2167,2310,2015-06-27,MountGinini,1.8,8.2,0.0,WSW,37.0,WSW,WSW,20.0,20.0,22.0,33.0,5.2,7.1,No,No
2168,2311,2015-06-28,MountGinini,3.1,9.5,0.0,WSW,20.0,SW,WSW,6.0,9.0,23.0,53.0,6.9,7.2,No,No
2169,2312,2015-06-29,MountGinini,2.0,9.6,0.0,NNE,28.0,WNW,ESE,6.0,2.0,26.0,65.0,6.0,6.7,No,No
2170,2313,2015-06-30,MountGinini,-2.5,3.8,0.0,WNW,44.0,WNW,WNW,17.0,15.0,95.0,57.0,-0.8,1.9,No,No
2171,2314,2015-07-01,MountGinini,-4.3,4.7,0.0,SSW,50.0,SSW,W,7.0,11.0,34.0,82.0,1.8,2.2,No,No
2172,2315,2015-07-02,MountGinini,-4.6,0.8,0.0,WSW,78.0,WSW,SW,22.0,28.0,98.0,98.0,-1.7,-2.8,No,No
2173,2316,2015-07-03,MountGinini,-6.7,2.9,0.8,SSW,33.0,WNW,W,11.0,15.0,39.0,51.0,-1.6,0.0,No,No
2174,2317,2015-07-04,MountGinini,-4.2,4.1,0.0,SW,46.0,SSW,SSW,20.0,13.0,24.0,50.0,2.7,3.5,No,No
2175,2318,2015-07-05,MountGinini,-0.5,5.9,0.0,WSW,30.0,WSW,W,9.0,9.0,80.0,89.0,2.5,4.0,No,No
2176,2319,2015-07-06,MountGinini,-3.5,3.2,0.0,SW,50.0,SSW,W,22.0,7.0,60.0,94.0,-1.5,1.3,No,No
2177,2320,2015-07-07,MountGinini,-2.4,2.4,0.0,SSW,41.0,SSE,E,13.0,4.0,98.0,94.0,-0.8,0.8,No,No
2178,2321,2015-07-08,MountGinini,-3.4,3.5,0.0,NE,22.0,SW,W,7.0,6.0,97.0,77.0,-1.8,2.2,No,No
2179,2322,2015-07-09,MountGinini,-3.5,4.1,0.0,N,33.0,NW,NW,9.0,9.0,98.0,72.0,-0.7,3.0,No,Yes
2180,2323,2015-07-10,MountGinini,-0.7,1.0,9.2,NNW,54.0,NW,WNW,22.0,13.0,98.0,98.0,-0.3,0.1,Yes,Yes
2181,2324,2015-07-11,MountGinini,-1.5,1.4,11.4,NW,67.0,NW,NNW,19.0,19.0,97.0,97.0,1.0,0.5,Yes,Yes
2182,2325,2015-07-12,MountGinini,-4.7,-1.4,19.0,SW,43.0,WSW,WSW,9.0,13.0,97.0,98.0,-4.5,-2.6,Yes,Yes
2183,2326,2015-07-13,MountGinini,-4.6,-0.2,6.8,SW,63.0,WSW,WSW,26.0,15.0,98.0,98.0,-1.5,-0.4,Yes,Yes
2184,2327,2015-07-14,MountGinini,-3.7,-0.7,4.8,W,44.0,WSW,WNW,13.0,11.0,98.0,98.0,-3.2,-2.7,Yes,No
2185,2328,2015-07-15,MountGinini,-5.8,0.0,1.0,E,26.0,N,ENE,4.0,11.0,98.0,98.0,-1.6,-1.5,No,Yes
2186,2329,2015-07-16,MountGinini,-2.9,-0.2,6.0,SSE,43.0,ESE,SSE,9.0,7.0,98.0,98.0,-1.8,-0.7,Yes,Yes
2187,2330,2015-07-17,MountGinini,-4.4,-0.9,2.8,S,59.0,S,SW,24.0,11.0,98.0,97.0,-3.2,-1.2,Yes,No
2188,2331,2015-07-18,MountGinini,-5.1,-0.1,0.0,S,43.0,ESE,SE,7.0,4.0,98.0,96.0,-3.3,-1.3,No,No
2189,2332,2015-07-19,MountGinini,-4.2,2.4,0.0,ESE,30.0,NE,WNW,6.0,4.0,99.0,94.0,-0.3,1.1,No,No
2190,2333,2015-07-20,MountGinini,-3.4,3.2,0.0,NNE,31.0,WNW,WNW,13.0,9.0,98.0,82.0,-1.2,2.5,No,No
2191,2334,2015-07-21,MountGinini,-1.2,2.6,0.0,N,54.0,NNW,NW,17.0,17.0,98.0,80.0,0.8,2.2,No,Yes
2192,2335,2015-07-22,MountGinini,0.1,1.6,2.0,NW,59.0,NW,WNW,28.0,20.0,98.0,97.0,1.3,0.4,Yes,Yes
2193,2336,2015-07-23,MountGinini,-0.1,2.6,16.6,E,28.0,ESE,E,7.0,6.0,98.0,98.0,0.3,2.3,Yes,No
2194,2337,2015-07-24,MountGinini,-0.5,1.6,0.8,WNW,63.0,WNW,WNW,19.0,22.0,98.0,97.0,0.6,1.3,No,Yes
2195,2338,2015-07-25,MountGinini,-1.3,-0.2,10.6,W,65.0,W,WNW,26.0,20.0,97.0,97.0,-0.9,-1.0,Yes,No
2196,2339,2015-07-26,MountGinini,-2.4,-0.2,0.6,WSW,59.0,W,W,13.0,24.0,97.0,97.0,-0.4,-3.0,No,Yes
2197,2340,2015-07-27,MountGinini,-6.5,-3.2,7.0,WSW,54.0,WSW,SW,19.0,19.0,98.0,98.0,-5.6,-3.9,Yes,No
2198,2341,2015-07-28,MountGinini,-5.6,0.0,0.0,SW,41.0,SSW,SSW,11.0,9.0,99.0,99.0,-3.3,-0.2,No,No
2199,2342,2015-07-29,MountGinini,-3.3,2.2,0.2,NW,41.0,NNE,WNW,9.0,15.0,98.0,94.0,-0.8,1.3,No,No
2200,2343,2015-07-30,MountGinini,-3.5,1.6,0.0,W,61.0,WSW,WNW,20.0,20.0,98.0,94.0,-2.2,0.0,No,No
2201,2344,2015-07-31,MountGinini,-2.3,3.9,0.0,W,72.0,WSW,W,17.0,15.0,98.0,80.0,-0.2,3.2,No,No
2202,2345,2015-08-01,MountGinini,-1.7,3.6,0.0,W,93.0,WNW,W,35.0,46.0,98.0,99.0,0.7,2.8,No,Yes
2203,2346,2015-08-02,MountGinini,0.6,2.5,25.8,W,69.0,NW,W,31.0,24.0,97.0,97.0,2.4,0.9,Yes,Yes
2204,2347,2015-08-03,MountGinini,-3.9,-1.4,3.0,W,72.0,W,WSW,20.0,20.0,98.0,98.0,-2.6,-2.4,Yes,No
2205,2348,2015-08-04,MountGinini,-8.2,-0.8,0.0,WSW,48.0,W,W,13.0,13.0,83.0,93.0,-5.3,-1.2,No,No
2206,2349,2015-08-05,MountGinini,-7.2,-1.7,0.8,WSW,57.0,W,WSW,19.0,22.0,98.0,99.0,-3.9,-2.0,No,Yes
2207,2350,2015-08-06,MountGinini,-5.8,-1.5,3.6,SW,41.0,SW,SW,17.0,24.0,99.0,99.0,-3.6,-2.2,Yes,No
2208,2351,2015-08-07,MountGinini,-3.6,1.5,0.0,SSW,37.0,SW,SW,17.0,15.0,99.0,99.0,-1.6,0.0,No,No
2209,2352,2015-08-08,MountGinini,-3.8,5.2,0.0,SSW,22.0,ESE,W,4.0,7.0,52.0,65.0,1.0,4.3,No,No
2210,2353,2015-08-09,MountGinini,-2.5,3.2,0.0,NW,43.0,NNW,NNW,11.0,13.0,96.0,77.0,-0.8,2.0,No,No
2211,2354,2015-08-10,MountGinini,-3.1,1.9,0.0,WNW,63.0,WSW,WNW,17.0,19.0,98.0,96.0,-2.3,1.4,No,No
2212,2355,2015-08-11,MountGinini,-2.3,2.1,0.0,W,56.0,WSW,WNW,19.0,15.0,98.0,74.0,-1.6,1.7,No,No
2213,2356,2015-08-12,MountGinini,-2.4,-0.8,0.0,NNW,44.0,N,W,22.0,19.0,94.0,98.0,-0.8,-4.0,No,Yes
2214,2357,2015-08-13,MountGinini,-4.4,0.1,10.2,SW,54.0,SW,SW,15.0,28.0,98.0,98.0,-3.4,-2.1,Yes,No
2215,2358,2015-08-14,MountGinini,-3.5,5.2,0.0,SW,54.0,SSW,SSW,24.0,15.0,99.0,71.0,0.1,4.4,No,No
2216,2359,2015-08-15,MountGinini,0.1,5.1,0.0,E,24.0,E,NE,13.0,6.0,98.0,94.0,0.5,4.2,No,No
2217,2360,2015-08-16,MountGinini,-0.6,3.8,0.0,WSW,52.0,W,SW,17.0,13.0,98.0,74.0,0.2,2.8,No,No
2218,2361,2015-08-17,MountGinini,-2.4,0.0,0.2,WSW,70.0,W,W,28.0,24.0,98.0,98.0,-0.5,-0.3,No,Yes
2219,2362,2015-08-18,MountGinini,-6.5,3.5,1.6,WSW,39.0,SSW,WNW,7.0,6.0,87.0,69.0,-3.7,2.9,Yes,No
2220,2363,2015-08-19,MountGinini,-4.2,4.7,0.0,NNE,30.0,NNW,NNW,6.0,6.0,46.0,77.0,1.5,4.0,No,No
2221,2364,2015-08-20,MountGinini,-2.1,7.3,0.0,WSW,37.0,W,WNW,17.0,9.0,53.0,48.0,1.3,7.1,No,No
2222,2365,2015-08-21,MountGinini,0.8,7.8,0.0,WNW,67.0,WNW,WNW,13.0,19.0,63.0,81.0,5.1,5.1,No,Yes
2223,2366,2015-08-22,MountGinini,3.5,9.6,2.0,WNW,70.0,WNW,WNW,33.0,24.0,98.0,94.0,5.0,7.8,Yes,No
2224,2367,2015-08-23,MountGinini,3.0,5.1,0.2,WNW,48.0,W,W,17.0,11.0,98.0,98.0,4.1,4.7,No,No
2225,2368,2015-08-24,MountGinini,2.1,2.7,0.8,ESE,59.0,E,E,20.0,28.0,98.0,97.0,2.7,0.2,No,Yes
2226,2369,2015-08-25,MountGinini,-1.7,0.6,23.8,ESE,67.0,ESE,ESE,15.0,15.0,97.0,97.0,-0.2,-0.6,Yes,Yes
2227,2370,2015-08-26,MountGinini,-0.9,3.8,5.6,ESE,56.0,ESE,ESE,17.0,13.0,97.0,97.0,0.6,3.4,Yes,Yes
2228,2371,2015-08-27,MountGinini,0.5,3.7,4.2,W,39.0,N,W,9.0,20.0,97.0,97.0,3.0,2.2,Yes,Yes
2229,2372,2015-08-28,MountGinini,-1.6,5.7,6.0,SSW,50.0,S,WSW,26.0,13.0,97.0,94.0,0.0,5.3,Yes,No
2230,2373,2015-08-29,MountGinini,-2.7,4.3,0.0,WSW,41.0,WSW,WSW,19.0,17.0,98.0,58.0,-1.3,3.9,No,No
2231,2374,2015-08-30,MountGinini,-3.1,5.9,0.0,S,33.0,SE,SSW,6.0,2.0,94.0,89.0,0.2,3.7,No,No
2232,2375,2015-08-31,MountGinini,-2.4,7.0,0.4,SW,31.0,SW,W,13.0,9.0,71.0,48.0,0.3,6.3,No,No
2233,2376,2015-09-01,MountGinini,-3.3,8.3,0.0,SSW,46.0,SSW,WSW,24.0,11.0,31.0,41.0,2.1,8.0,No,No
2234,2377,2015-09-02,MountGinini,-0.7,9.8,0.0,NNE,41.0,W,NW,13.0,11.0,15.0,43.0,4.3,8.6,No,Yes
2235,2378,2015-09-03,MountGinini,0.2,2.7,10.6,S,65.0,WSW,SSE,9.0,26.0,98.0,98.0,0.7,1.1,Yes,Yes
2236,2379,2015-09-04,MountGinini,-0.9,6.9,1.6,SSE,41.0,W,W,9.0,17.0,99.0,77.0,2.7,6.5,Yes,No
2237,2380,2015-09-05,MountGinini,-1.2,9.4,0.0,WSW,30.0,E,NNE,6.0,11.0,54.0,81.0,4.6,5.5,No,No
2238,2381,2015-09-06,MountGinini,-0.5,3.9,0.0,NW,54.0,NNE,N,15.0,13.0,99.0,98.0,1.2,2.9,No,No
2239,2382,2015-09-07,MountGinini,0.2,3.2,0.0,W,70.0,WNW,W,22.0,22.0,98.0,80.0,0.3,0.9,No,Yes
2240,2383,2015-09-08,MountGinini,-3.9,5.5,1.4,WSW,56.0,WSW,WSW,20.0,19.0,99.0,98.0,-1.3,0.7,Yes,No
2241,2384,2015-09-09,MountGinini,-2.0,10.4,1.0,S,56.0,S,WNW,15.0,9.0,41.0,74.0,4.8,7.3,No,No
2242,2385,2015-09-10,MountGinini,-2.1,9.9,0.0,NE,22.0,SE,W,6.0,7.0,95.0,60.0,1.7,9.7,No,No
2243,2386,2015-09-11,MountGinini,0.3,12.3,0.0,WNW,37.0,W,W,20.0,17.0,98.0,54.0,4.2,11.3,No,No
2244,2387,2015-09-12,MountGinini,1.8,13.3,0.0,WSW,43.0,WSW,W,24.0,9.0,95.0,53.0,4.5,11.7,No,No
2245,2388,2015-09-13,MountGinini,3.3,14.4,0.0,NW,26.0,SW,NNE,13.0,9.0,35.0,51.0,8.3,13.1,No,No
2246,2389,2015-09-14,MountGinini,4.7,14.0,0.0,NNW,50.0,WNW,W,13.0,17.0,71.0,56.0,9.2,12.0,No,Yes
2247,2390,2015-09-15,MountGinini,4.0,6.4,1.6,W,76.0,NW,W,24.0,26.0,97.0,70.0,4.0,5.5,Yes,No
2248,2391,2015-09-16,MountGinini,-1.6,9.9,0.2,SW,43.0,SSW,WNW,6.0,13.0,41.0,62.0,4.1,8.7,No,No
2249,2392,2015-09-17,MountGinini,-1.5,10.1,0.0,ESE,28.0,E,NNE,7.0,6.0,97.0,50.0,1.8,8.0,No,No
2250,2393,2015-09-18,MountGinini,-0.4,8.7,0.0,E,26.0,SSW,ENE,4.0,9.0,93.0,75.0,3.7,5.7,No,No
2251,2394,2015-09-19,MountGinini,-0.4,6.5,0.0,E,33.0,ENE,NE,19.0,9.0,98.0,93.0,3.0,5.6,No,No
2252,2395,2015-09-20,MountGinini,0.9,10.4,0.0,NW,24.0,WNW,NW,6.0,7.0,96.0,64.0,5.8,8.3,No,No
2253,2396,2015-09-21,MountGinini,2.8,11.1,0.4,SW,48.0,WNW,WSW,9.0,11.0,98.0,96.0,6.3,4.2,No,Yes
2254,2397,2015-09-22,MountGinini,-2.6,2.7,1.4,S,50.0,SSW,SSW,11.0,20.0,96.0,95.0,0.5,-0.7,Yes,No
2255,2398,2015-09-23,MountGinini,-6.0,2.1,0.8,SSE,54.0,SSE,SSE,22.0,19.0,87.0,62.0,-2.6,0.3,No,No
2256,2399,2015-09-24,MountGinini,-5.3,2.9,0.0,SSE,57.0,SSE,SE,30.0,19.0,97.0,95.0,-1.9,-0.5,No,No
2257,2400,2015-09-25,MountGinini,-3.5,7.3,0.0,ESE,46.0,SE,SSE,13.0,13.0,98.0,62.0,-0.5,5.4,No,No
2258,2401,2015-09-26,MountGinini,-0.8,9.0,0.2,ESE,39.0,ESE,ESE,13.0,6.0,97.0,57.0,3.4,7.9,No,No
2259,2402,2015-09-27,MountGinini,0.7,12.8,0.0,SSW,43.0,SSW,NNE,20.0,7.0,47.0,70.0,6.2,8.9,No,No
2260,2403,2015-09-28,MountGinini,1.9,12.1,0.0,SW,30.0,SW,SSW,13.0,11.0,79.0,51.0,6.1,8.9,No,No
2261,2404,2015-09-29,MountGinini,3.1,12.3,0.0,NW,50.0,WNW,W,17.0,17.0,64.0,53.0,7.3,10.1,No,No
2262,2405,2015-09-30,MountGinini,1.9,13.3,0.0,NW,37.0,WNW,WNW,11.0,13.0,62.0,42.0,7.4,11.3,No,No
2263,2406,2015-10-01,MountGinini,2.6,13.8,0.0,WNW,57.0,WNW,W,17.0,20.0,64.0,41.0,9.1,12.7,No,No
2264,2407,2015-10-02,MountGinini,5.0,18.9,0.0,NW,26.0,SW,NW,4.0,11.0,28.0,45.0,12.2,18.2,No,No
2265,2408,2015-10-03,MountGinini,8.9,20.4,0.0,W,50.0,W,W,17.0,15.0,22.0,23.0,15.9,19.8,No,No
2266,2409,2015-10-04,MountGinini,9.1,21.1,0.0,W,56.0,WSW,WNW,22.0,17.0,37.0,23.0,12.3,20.4,No,No
2267,2410,2015-10-05,MountGinini,12.1,23.3,0.0,W,48.0,W,WNW,15.0,17.0,29.0,21.0,13.5,22.4,No,No
2268,2411,2015-10-06,MountGinini,13.3,22.2,0.0,NW,67.0,NW,NW,20.0,26.0,32.0,24.0,16.2,21.5,No,No
2269,2412,2015-10-07,MountGinini,12.2,17.3,0.0,W,37.0,WSW,ENE,11.0,13.0,29.0,94.0,15.8,9.3,No,No
2270,2413,2015-10-08,MountGinini,-0.5,14.8,0.0,ESE,31.0,ENE,W,17.0,6.0,97.0,63.0,2.0,14.1,No,No
2271,2414,2015-10-09,MountGinini,1.9,18.8,0.0,WSW,41.0,SW,W,11.0,9.0,65.0,46.0,12.2,17.5,No,No
2272,2415,2015-10-10,MountGinini,6.9,18.6,0.6,SSW,28.0,E,N,6.0,9.0,37.0,47.0,13.8,16.0,No,Yes
2273,2416,2015-10-11,MountGinini,6.9,13.5,1.6,WSW,52.0,W,W,15.0,24.0,98.0,98.0,7.6,7.8,Yes,No
2274,2417,2015-10-12,MountGinini,4.4,16.0,0.4,W,48.0,W,W,17.0,20.0,89.0,53.0,9.2,14.6,No,No
2275,2418,2015-10-13,MountGinini,3.7,12.3,0.0,ENE,33.0,ENE,ENE,13.0,9.0,100.0,70.0,4.8,11.2,No,No
2276,2419,2015-10-14,MountGinini,4.7,17.8,0.0,ENE,37.0,WNW,WNW,17.0,9.0,97.0,62.0,9.7,16.7,No,No
2277,2420,2015-10-15,MountGinini,8.3,19.6,0.0,W,52.0,W,WNW,22.0,19.0,81.0,43.0,11.5,19.1,No,No
2278,2421,2015-10-16,MountGinini,10.3,21.2,0.0,W,56.0,WNW,W,22.0,20.0,61.0,42.0,13.7,19.6,No,No
2279,2422,2015-10-17,MountGinini,11.0,18.0,0.0,SW,61.0,SW,W,19.0,20.0,69.0,50.0,12.2,16.8,No,Yes
2280,2423,2015-10-18,MountGinini,6.1,17.0,2.6,NW,33.0,ENE,WNW,11.0,15.0,98.0,62.0,8.5,16.6,Yes,No
2281,2424,2015-10-19,MountGinini,8.1,19.2,0.2,WNW,41.0,WNW,WNW,15.0,15.0,98.0,53.0,10.4,18.1,No,No
2282,2425,2015-10-20,MountGinini,9.8,19.9,0.0,W,57.0,WNW,W,17.0,13.0,80.0,56.0,12.9,17.5,No,Yes
2283,2426,2015-10-21,MountGinini,9.1,11.1,8.8,NW,52.0,NW,WNW,22.0,11.0,93.0,98.0,11.0,10.1,Yes,Yes
2284,2427,2015-10-22,MountGinini,5.4,9.4,5.6,ESE,35.0,ESE,SSE,9.0,9.0,97.0,94.0,6.3,8.7,Yes,No
2285,2428,2015-10-23,MountGinini,2.6,8.1,0.0,NNE,22.0,ESE,NNW,6.0,4.0,97.0,98.0,3.3,7.1,No,No
2286,2429,2015-10-24,MountGinini,2.5,14.0,0.0,WNW,30.0,NNW,W,13.0,9.0,96.0,55.0,7.6,13.6,No,No
2287,2430,2015-10-25,MountGinini,6.3,17.9,0.0,NW,37.0,WNW,WNW,13.0,15.0,54.0,40.0,11.0,16.9,No,No
2288,2431,2015-10-26,MountGinini,9.6,17.4,0.0,W,61.0,W,W,30.0,22.0,69.0,52.0,9.6,15.8,No,No
2289,2432,2015-10-27,MountGinini,-1.5,10.6,0.0,SE,41.0,SE,E,17.0,17.0,95.0,51.0,-0.1,9.3,No,No
2290,2433,2015-10-28,MountGinini,-2.0,14.9,0.0,ESE,28.0,NNW,N,2.0,9.0,18.0,45.0,10.5,14.1,No,No
2291,2434,2015-10-29,MountGinini,5.0,15.4,0.0,ENE,26.0,SE,NE,2.0,7.0,59.0,60.0,10.5,12.4,No,No
2292,2435,2015-10-30,MountGinini,4.4,15.8,0.0,NW,30.0,NW,NW,9.0,13.0,68.0,62.0,11.1,14.8,No,No
2293,2436,2015-10-31,MountGinini,7.0,12.0,0.0,NW,41.0,NNE,NNW,11.0,13.0,94.0,94.0,11.0,8.6,No,Yes
2294,2437,2015-11-01,MountGinini,6.7,15.8,4.0,W,67.0,WNW,NW,13.0,17.0,95.0,69.0,11.4,13.6,Yes,Yes
2295,2438,2015-11-02,MountGinini,7.6,14.7,51.0,WNW,52.0,W,WNW,17.0,24.0,97.0,67.0,9.1,12.4,Yes,No
2296,2439,2015-11-03,MountGinini,6.9,15.8,0.2,NW,26.0,N,NW,9.0,11.0,98.0,72.0,8.5,14.6,No,No
2297,2440,2015-11-04,MountGinini,6.8,11.8,0.0,ENE,59.0,ENE,ENE,15.0,15.0,97.0,97.0,8.7,10.8,No,Yes
2298,2441,2015-11-05,MountGinini,6.8,11.7,12.0,ENE,65.0,ENE,NNE,30.0,11.0,97.0,97.0,7.6,10.0,Yes,Yes
2299,2442,2015-11-06,MountGinini,7.5,10.8,16.0,W,43.0,W,W,15.0,11.0,97.0,97.0,8.5,9.7,Yes,Yes
2300,2443,2015-11-07,MountGinini,6.5,14.5,6.0,WSW,39.0,WSW,W,13.0,11.0,97.0,61.0,9.0,13.5,Yes,No
2301,2444,2015-11-08,MountGinini,0.7,14.0,0.0,E,35.0,E,NE,19.0,11.0,96.0,70.0,4.8,13.3,No,No
2302,2445,2015-11-09,MountGinini,4.7,19.2,0.0,S,31.0,ESE,WSW,7.0,2.0,36.0,55.0,14.0,17.8,No,No
2303,2446,2015-11-10,MountGinini,11.6,20.9,0.0,NNW,31.0,WSW,NNE,7.0,9.0,51.0,81.0,16.8,15.7,No,Yes
2304,2447,2015-11-11,MountGinini,6.9,12.3,2.4,ENE,28.0,ENE,ENE,17.0,13.0,98.0,98.0,7.3,10.2,Yes,Yes
2305,2448,2015-11-12,MountGinini,7.3,11.4,1.6,NW,48.0,NW,NNW,13.0,19.0,98.0,98.0,11.4,10.2,Yes,Yes
2306,2449,2015-11-13,MountGinini,5.9,14.0,30.6,S,57.0,WSW,SW,13.0,19.0,97.0,98.0,9.1,10.8,Yes,Yes
2307,2450,2015-11-14,MountGinini,5.3,7.7,5.4,ESE,30.0,E,NE,9.0,4.0,98.0,97.0,5.6,6.8,Yes,Yes
2308,2451,2015-11-15,MountGinini,2.5,11.6,6.0,ESE,35.0,SE,E,9.0,11.0,97.0,58.0,3.5,10.2,Yes,No
2309,2452,2015-11-16,MountGinini,2.0,12.2,0.0,E,26.0,SE,N,4.0,2.0,60.0,94.0,8.7,9.6,No,No
2310,2453,2015-11-17,MountGinini,6.3,17.4,0.0,NW,41.0,W,WSW,15.0,11.0,94.0,50.0,9.8,16.4,No,No
2311,2454,2015-11-18,MountGinini,9.1,20.3,0.0,W,57.0,WNW,W,24.0,24.0,52.0,41.0,13.2,18.7,No,No
2312,2455,2015-11-19,MountGinini,13.0,25.0,0.0,WSW,72.0,W,WSW,20.0,20.0,37.0,31.0,17.5,24.2,No,No
2313,2456,2015-11-20,MountGinini,16.1,24.9,0.0,W,74.0,W,W,24.0,31.0,38.0,30.0,19.3,23.6,No,No
2314,2457,2015-11-21,MountGinini,4.8,18.2,0.0,NW,43.0,SSW,N,9.0,7.0,57.0,41.0,9.5,16.9,No,No
2315,2458,2015-11-22,MountGinini,5.0,16.5,0.0,W,37.0,NE,WNW,9.0,13.0,98.0,57.0,6.1,15.0,No,No
2316,2459,2015-11-23,MountGinini,5.9,16.8,0.0,WSW,39.0,W,W,13.0,13.0,49.0,42.0,10.6,16.4,No,No
2317,2460,2015-11-24,MountGinini,4.9,18.0,0.0,W,37.0,WSW,W,13.0,17.0,53.0,37.0,9.9,16.7,No,No
2318,2461,2015-11-25,MountGinini,8.4,20.0,0.0,NW,72.0,WNW,WNW,11.0,17.0,39.0,31.0,12.5,18.8,No,No
2319,2462,2015-11-26,MountGinini,9.9,11.6,0.0,WNW,80.0,WNW,WSW,31.0,28.0,72.0,39.0,10.6,10.2,No,No
2320,2463,2015-11-27,MountGinini,-1.1,14.3,0.0,SW,43.0,WSW,WNW,11.0,15.0,36.0,42.0,5.0,12.4,No,No
2321,2464,2015-11-28,MountGinini,3.1,16.0,0.0,ENE,31.0,ENE,NNE,11.0,11.0,95.0,47.0,9.0,15.1,No,No
2322,2465,2015-11-29,MountGinini,7.8,16.9,0.0,W,39.0,WNW,W,11.0,13.0,98.0,47.0,8.8,15.4,No,No
2323,2466,2015-11-30,MountGinini,5.5,18.6,0.0,W,46.0,W,W,15.0,19.0,66.0,42.0,9.9,17.7,No,No
2324,2467,2015-12-01,MountGinini,9.8,23.1,0.0,NW,81.0,NW,NW,35.0,33.0,43.0,28.0,16.3,21.3,No,No
2325,2468,2015-12-02,MountGinini,3.1,13.4,0.2,WSW,39.0,WSW,SW,9.0,7.0,50.0,28.0,6.6,12.6,No,No
2326,2469,2015-12-03,MountGinini,1.8,17.0,0.0,ENE,24.0,E,ENE,6.0,9.0,61.0,44.0,9.5,15.6,No,No
2327,2470,2015-12-04,MountGinini,6.6,19.3,0.0,ENE,26.0,SE,ENE,6.0,7.0,42.0,48.0,13.9,17.1,No,No
2328,2471,2015-12-05,MountGinini,9.4,20.8,0.0,S,30.0,SW,NE,9.0,6.0,51.0,46.0,16.0,17.7,No,No
2329,2472,2015-12-06,MountGinini,11.3,23.5,0.0,NW,30.0,NW,SW,7.0,11.0,45.0,33.0,16.8,21.5,No,No
2330,2473,2015-12-07,MountGinini,10.9,19.7,0.0,ENE,41.0,NW,NE,2.0,9.0,57.0,60.0,15.1,17.6,No,No
2331,2474,2015-12-08,MountGinini,10.6,17.4,0.0,WNW,65.0,NNW,WNW,20.0,28.0,84.0,98.0,13.3,11.5,No,Yes
2332,2475,2015-12-09,MountGinini,10.9,18.6,2.6,NW,52.0,WNW,W,17.0,17.0,98.0,67.0,12.0,18.1,Yes,No
2333,2476,2015-12-10,MountGinini,9.1,19.9,0.2,WNW,46.0,W,W,9.0,17.0,52.0,45.0,14.5,18.1,No,No
2334,2477,2015-12-11,MountGinini,9.0,15.7,0.0,WSW,78.0,W,WSW,26.0,24.0,57.0,35.0,11.8,14.8,No,No
2335,2478,2015-12-12,MountGinini,1.0,16.9,0.0,SW,46.0,SSW,W,17.0,9.0,22.0,33.0,7.7,15.7,No,No
2336,2479,2015-12-13,MountGinini,2.5,17.8,0.0,WNW,31.0,NW,WNW,9.0,11.0,59.0,35.0,8.0,17.6,No,No
2337,2480,2015-12-14,MountGinini,7.7,21.7,0.0,SW,39.0,SSW,WSW,13.0,9.0,33.0,24.0,14.2,20.4,No,No
