,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
591,2014-10-13,Katherine,25.3,38.9,0.0,ESE,46.0,NW,WSW,17.0,9.0,64.0,1014.3,1008.9,29.7,No,No
592,2014-10-14,Katherine,26.9,38.7,0.0,SE,50.0,NW,S,15.0,9.0,57.0,1013.8,1009.0,31.0,No,Yes
593,2014-10-15,Katherine,23.9,37.6,2.0,E,35.0,ESE,ESE,13.0,13.0,40.0,1015.2,1010.0,29.3,Yes,No
594,2014-10-16,Katherine,21.4,37.4,0.0,ESE,46.0,ESE,SSE,22.0,9.0,38.0,1015.9,1010.2,28.4,No,No
595,2014-10-17,Katherine,16.8,38.0,0.0,ENE,33.0,ESE,SE,13.0,9.0,27.0,1015.6,1010.1,28.0,No,No
596,2014-10-18,Katherine,15.9,38.7,0.0,E,37.0,NW,SSE,6.0,9.0,42.0,1014.8,1009.0,28.6,No,No
597,2014-10-19,Katherine,20.9,39.0,0.0,E,43.0,NNW,SSE,7.0,24.0,57.0,1014.3,1009.0,30.2,No,No
598,2014-10-20,Katherine,22.2,39.0,0.0,ESE,43.0,ENE,ESE,11.0,20.0,33.0,1015.5,1009.5,30.7,No,No
599,2014-10-21,Katherine,23.6,37.9,0.0,E,46.0,NNW,SSE,7.0,15.0,55.0,1016.2,1010.5,29.8,No,No
600,2014-10-22,Katherine,23.8,38.5,0.0,ESE,39.0,NNE,ESE,11.0,15.0,59.0,1015.8,1009.6,29.3,No,No
601,2014-10-23,Katherine,22.4,38.6,0.0,ENE,41.0,N,E,6.0,24.0,53.0,1014.9,1009.1,30.1,No,No
602,2014-10-24,Katherine,23.0,38.6,0.0,ESE,48.0,WNW,SE,6.0,22.0,50.0,1014.8,1008.9,30.3,No,No
603,2014-10-25,Katherine,22.6,38.3,0.0,ESE,43.0,W,E,6.0,20.0,43.0,1015.7,1010.1,30.1,No,No
604,2014-10-26,Katherine,21.8,39.0,0.0,ESE,44.0,NW,ENE,11.0,22.0,43.0,1014.7,1008.8,30.6,No,No
605,2014-10-27,Katherine,22.65,39.0,0.0,E,44.0,W,ESE,11.0,15.0,57.0,1013.1,1007.9,29.9,No,No
606,2014-10-28,Katherine,23.5,40.5,0.0,E,48.0,W,E,9.0,26.0,62.0,1012.3,1006.8,30.0,No,No
607,2014-10-29,Katherine,23.1,40.4,0.0,E,44.5,WNW,ESE,15.0,22.0,68.0,1013.0,1007.4,29.5,No,No
608,2014-10-30,Katherine,24.2,41.4,0.0,E,41.0,WNW,ENE,19.0,11.0,50.0,1011.4,1005.6,30.8,No,No
609,2014-10-31,Katherine,25.7,40.5,0.0,NNE,30.0,WNW,NNE,13.0,19.0,48.0,1011.2,1005.7,31.2,No,No
610,2014-11-01,Katherine,24.6,40.9,0.0,NNE,33.0,W,N,9.0,9.0,49.0,1011.8,1005.6,32.0,No,No
611,2014-11-02,Katherine,25.6,39.5,0.0,SSW,31.0,WNW,ENE,11.0,9.0,48.0,1013.3,1008.0,31.4,No,No
612,2014-11-03,Katherine,27.4,41.0,0.0,ESE,33.0,N,ESE,7.0,20.0,59.0,1013.6,1007.8,31.4,No,No
613,2014-11-04,Katherine,28.0,40.4,0.0,S,81.0,WNW,NE,11.0,17.0,60.0,1012.8,1007.1,31.8,No,Yes
614,2014-11-05,Katherine,24.3,38.7,4.2,ENE,43.0,WNW,NNE,0.0,2.0,66.0,1013.2,1008.7,28.6,Yes,Yes
615,2014-11-06,Katherine,20.9,35.8,20.0,S,61.0,SSE,WNW,4.0,2.0,78.0,1011.6,1007.4,25.1,Yes,No
616,2014-11-07,Katherine,22.4,38.8,0.0,ENE,22.0,SSE,WNW,0.0,0.0,64.0,1013.3,1008.9,28.7,No,No
617,2014-11-08,Katherine,25.7,40.0,0.0,ENE,43.0,W,SE,9.0,9.0,56.0,1013.9,1008.4,31.6,No,No
618,2014-11-09,Katherine,25.6,39.2,0.0,E,33.0,WNW,W,9.0,2.0,63.0,1013.2,1008.1,30.7,No,No
619,2014-11-10,Katherine,27.2,39.7,0.0,NNE,28.0,WNW,S,0.0,9.0,56.0,1012.4,1007.2,31.3,No,No
620,2014-11-11,Katherine,27.7,37.4,0.0,ESE,48.0,NW,NE,6.0,11.0,59.0,1010.8,1005.6,31.3,No,Yes
621,2014-11-12,Katherine,23.8,38.5,14.6,WSW,67.0,NW,NE,0.0,0.0,69.0,1011.2,1006.3,29.5,Yes,No
622,2014-11-13,Katherine,26.7,39.1,0.0,E,35.0,NW,NW,13.0,7.0,61.0,1010.9,1006.0,30.6,No,No
623,2014-11-14,Katherine,26.9,38.4,0.0,N,30.0,N,NNE,13.0,11.0,57.0,1012.2,1007.5,30.2,No,No
624,2014-11-15,Katherine,26.5,32.0,0.0,NNE,35.0,NW,N,13.0,11.0,65.0,1013.1,1008.5,29.4,No,Yes
625,2014-11-16,Katherine,24.3,38.5,3.0,WNW,30.0,WNW,SSW,9.0,11.0,68.0,1012.5,1006.3,29.8,Yes,No
626,2014-11-17,Katherine,25.2,39.5,0.0,E,35.0,NW,E,7.0,13.0,65.0,1011.5,1006.1,30.6,No,No
627,2014-11-18,Katherine,25.1,39.8,0.0,E,37.0,W,ENE,6.0,11.0,63.0,1012.3,1007.3,30.9,No,No
628,2014-11-19,Katherine,25.3,40.4,0.0,WNW,39.0,NW,ENE,13.0,15.0,51.0,1012.7,1007.9,32.3,No,No
629,2014-11-20,Katherine,25.9,40.6,0.0,ENE,35.0,NW,ENE,0.0,22.0,53.0,1011.6,1006.3,31.8,No,No
630,2014-11-21,Katherine,27.5,41.4,0.0,NNW,33.0,NW,WNW,15.0,13.0,60.0,1011.3,1006.1,32.3,No,No
631,2014-11-22,Katherine,26.6,39.4,0.0,NW,43.0,W,NNE,13.0,9.0,58.0,1012.3,1007.1,32.0,No,No
632,2014-11-23,Katherine,27.5,41.3,0.0,NW,39.0,NW,NW,9.0,11.0,60.0,1011.3,1006.2,32.4,No,No
633,2014-11-24,Katherine,28.4,39.1,0.0,E,57.0,WNW,S,6.0,7.0,61.0,1010.4,1005.7,32.0,No,No
634,2014-11-25,Katherine,25.5,36.5,0.0,SW,37.0,WNW,N,0.0,4.0,73.0,1009.9,1004.4,28.7,No,Yes
635,2014-11-26,Katherine,23.1,36.5,29.4,E,48.0,WNW,ESE,0.0,2.0,78.0,1009.7,1004.9,27.7,Yes,Yes
636,2014-11-27,Katherine,24.5,34.2,3.4,NE,33.0,NW,W,7.0,7.0,80.0,1010.3,1006.3,27.6,Yes,Yes
637,2014-11-28,Katherine,23.6,34.6,18.0,NE,39.0,NW,WNW,9.0,7.0,94.0,1010.1,1006.3,24.4,Yes,No
638,2014-11-29,Katherine,23.9,34.6,0.0,S,48.0,NW,NE,7.0,9.0,70.0,1009.0,1005.4,29.8,No,No
639,2014-11-30,Katherine,25.2,35.7,0.6,ESE,56.0,NW,NW,0.0,4.0,71.0,1009.1,1003.7,29.5,No,No
640,2014-12-01,Katherine,25.3,36.9,0.0,N,35.0,WNW,NNE,11.0,2.0,66.0,1008.6,1002.5,30.2,No,Yes
641,2014-12-02,Katherine,22.7,36.9,18.4,S,59.0,S,NNE,6.0,0.0,88.0,1008.5,1003.7,26.7,Yes,No
642,2014-12-03,Katherine,26.4,36.0,0.0,S,31.0,S,NNW,0.0,2.0,72.0,1010.2,1005.3,29.8,No,No
643,2014-12-04,Katherine,26.1,37.0,0.8,E,24.0,S,NNW,0.0,0.0,69.0,1010.1,1006.2,30.0,No,No
644,2014-12-05,Katherine,25.6,36.3,0.0,SSW,30.0,S,NNW,0.0,0.0,73.0,1010.0,1005.4,28.7,No,No
645,2014-12-06,Katherine,25.9,32.1,0.0,SSE,56.0,S,NNW,0.0,0.0,73.0,1009.6,1003.9,28.9,No,Yes
646,2014-12-07,Katherine,23.6,37.7,5.4,NNW,41.0,S,NNW,0.0,0.0,69.0,1006.4,1003.2,30.1,Yes,No
647,2014-12-08,Katherine,25.3,38.0,0.0,NNW,7.0,S,NNW,0.0,0.0,74.0,1009.7,1004.1,30.1,No,No
648,2014-12-09,Katherine,28.5,38.9,0.0,ENE,35.0,S,NNW,0.0,0.0,63.0,1010.0,1005.4,31.5,No,No
649,2014-12-10,Katherine,26.8,37.8,1.0,NNE,59.0,S,NNW,0.0,9.0,56.0,1010.7,1006.4,31.8,No,Yes
650,2014-12-11,Katherine,24.6,34.0,17.2,NW,43.0,WNW,W,13.0,19.0,77.0,1009.7,1006.2,29.3,Yes,No
651,2014-12-12,Katherine,25.1,35.9,0.0,WNW,26.0,NW,WNW,11.0,13.0,76.0,1010.6,1006.8,29.5,No,No
652,2014-12-13,Katherine,26.5,38.1,0.0,WNW,35.0,WNW,WNW,19.0,15.0,74.0,1010.1,1004.9,30.4,No,No
653,2014-12-14,Katherine,27.5,37.4,0.0,SSW,46.0,ESE,NNW,6.0,17.0,76.0,1010.2,1005.5,29.9,No,No
654,2014-12-15,Katherine,27.7,39.9,0.0,NW,28.0,WNW,NW,15.0,9.0,70.0,1009.2,1004.1,31.5,No,No
655,2014-12-16,Katherine,27.5,40.0,0.0,NW,31.0,NW,W,20.0,11.0,69.0,1008.6,1003.6,31.7,No,No
656,2014-12-17,Katherine,28.0,39.6,0.0,SE,50.0,WNW,WNW,19.0,9.0,64.0,1007.8,1003.0,32.3,No,Yes
657,2014-12-18,Katherine,25.0,39.2,9.2,SSE,26.0,NW,W,7.0,9.0,77.0,1009.4,1005.6,29.8,Yes,No
658,2014-12-19,Katherine,27.5,38.4,0.0,S,39.0,W,S,13.0,17.0,63.0,1010.6,1006.6,31.7,No,Yes
659,2014-12-20,Katherine,24.9,38.0,5.0,SSE,33.0,WSW,NW,2.0,7.0,76.0,1010.5,1005.1,29.0,Yes,Yes
660,2014-12-21,Katherine,23.0,36.0,34.2,E,59.0,NW,WNW,7.0,13.0,85.0,1009.8,1004.7,26.5,Yes,Yes
661,2014-12-22,Katherine,24.0,35.5,8.6,E,43.0,ENE,NW,13.0,15.0,74.0,1009.1,1004.9,29.0,Yes,Yes
662,2014-12-23,Katherine,23.2,36.5,61.2,S,31.0,NNE,NNW,7.0,11.0,76.0,1009.6,1005.3,28.0,Yes,Yes
663,2014-12-24,Katherine,24.8,35.6,4.6,WNW,30.0,N,SW,7.0,6.0,69.0,1009.6,1004.8,28.7,Yes,No
664,2014-12-25,Katherine,25.6,33.9,0.6,WNW,50.0,ENE,W,11.0,11.0,76.0,1008.6,1003.6,29.4,No,Yes
665,2014-12-26,Katherine,23.5,34.6,9.8,WSW,44.0,NE,NW,7.0,17.0,77.0,1006.0,1002.7,29.1,Yes,No
666,2014-12-27,Katherine,24.9,32.6,0.6,NNW,35.0,SSE,SW,7.0,4.0,76.0,1007.2,1004.5,30.0,No,Yes
667,2014-12-28,Katherine,24.9,33.7,14.0,NE,35.0,S,SSW,4.0,11.0,91.0,1008.7,1004.6,26.8,Yes,No
668,2014-12-29,Katherine,25.0,34.7,0.6,E,26.0,NE,NNE,13.0,6.0,82.0,1009.2,1004.6,26.5,No,Yes
669,2014-12-30,Katherine,22.2,33.5,46.6,ENE,48.0,E,ENE,11.0,11.0,86.0,1009.3,1004.5,26.6,Yes,Yes
670,2014-12-31,Katherine,23.2,34.6,53.4,NE,56.0,ENE,ESE,6.0,9.0,94.0,1008.8,1003.8,26.3,Yes,Yes
671,2015-01-01,Katherine,23.5,31.2,15.2,N,28.0,N,NNE,7.0,9.0,94.0,1008.0,1004.4,26.5,Yes,Yes
672,2015-01-02,Katherine,23.9,32.4,4.4,NW,35.0,N,WNW,11.0,13.0,85.0,1008.0,1003.8,27.3,Yes,Yes
673,2015-01-03,Katherine,24.5,32.5,16.0,WNW,44.0,N,NNE,9.0,19.0,89.0,1007.5,1003.7,26.4,Yes,Yes
674,2015-01-04,Katherine,24.4,31.4,19.8,NNW,54.0,NNW,NNW,11.0,9.0,84.0,1006.1,1003.0,26.9,Yes,No
675,2015-01-05,Katherine,24.9,30.9,1.0,WNW,52.0,NNW,WSW,19.0,9.0,74.0,1005.8,1002.8,28.3,No,Yes
676,2015-01-06,Katherine,23.2,33.8,6.8,NW,37.0,NNW,NNW,15.0,20.0,77.0,1005.4,1001.8,28.5,Yes,No
677,2015-01-07,Katherine,25.0,33.4,0.0,NW,63.0,N,NW,19.0,26.0,75.0,1004.3,1001.2,29.4,No,Yes
678,2015-01-08,Katherine,25.2,30.9,1.2,W,43.0,NNW,W,13.0,20.0,79.0,1005.1,1001.0,28.4,Yes,Yes
679,2015-01-09,Katherine,25.3,33.3,6.0,NW,96.0,NW,NNW,22.0,28.0,79.0,1003.1,1000.1,28.1,Yes,Yes
680,2015-01-10,Katherine,23.5,32.7,8.0,NW,56.0,NW,NW,31.0,30.0,75.0,1002.4,1000.4,29.3,Yes,No
681,2015-01-11,Katherine,25.5,34.8,0.0,WNW,31.0,NW,W,17.0,9.0,86.0,1006.1,1002.4,28.5,No,Yes
682,2015-01-12,Katherine,25.7,36.1,4.8,WSW,33.0,WNW,W,20.0,13.0,79.0,1006.8,1002.4,29.3,Yes,No
683,2015-01-13,Katherine,25.6,35.7,0.0,WSW,85.0,W,NE,17.0,15.0,73.0,1006.4,1003.5,30.9,No,Yes
684,2015-01-14,Katherine,23.5,31.4,25.0,WNW,33.0,WNW,WNW,13.0,9.0,94.0,1006.3,1002.6,24.9,Yes,Yes
685,2015-01-15,Katherine,24.2,28.2,39.4,W,24.0,WSW,NW,11.0,6.0,96.0,1005.9,1002.9,25.6,Yes,Yes
686,2015-01-16,Katherine,24.2,30.5,20.8,NW,39.0,SSW,WSW,11.0,17.0,91.0,1006.0,1003.3,25.2,Yes,Yes
687,2015-01-17,Katherine,24.4,33.2,9.2,NNW,30.0,NNW,NW,15.0,17.0,83.0,1008.0,1005.6,26.9,Yes,No
688,2015-01-18,Katherine,24.6,34.7,0.0,NNE,33.0,N,NNW,13.0,11.0,76.0,1010.8,1008.0,29.0,No,No
689,2015-01-19,Katherine,25.1,35.1,0.0,WNW,28.0,WNW,WNW,11.0,19.0,76.0,1011.5,1008.2,29.3,No,No
690,2015-01-20,Katherine,25.1,33.8,0.0,NW,22.0,SSW,WSW,9.0,15.0,74.0,1012.8,1009.3,28.6,No,No
691,2015-01-21,Katherine,25.2,35.2,0.0,WSW,33.0,W,W,17.0,13.0,78.0,1010.8,1006.2,28.3,No,Yes
692,2015-01-22,Katherine,26.8,36.5,2.6,NW,56.0,NW,W,20.0,20.0,72.0,1006.0,1001.3,31.0,Yes,Yes
693,2015-01-23,Katherine,23.0,36.3,14.2,SSW,50.0,NW,WNW,15.0,7.0,81.0,1006.1,1002.1,28.5,Yes,No
694,2015-01-24,Katherine,23.7,35.5,0.0,SE,48.0,NW,NW,19.0,13.0,80.0,1006.6,1003.9,29.2,No,No
695,2015-01-25,Katherine,26.0,35.6,0.0,N,44.0,NW,W,20.0,15.0,78.0,1008.9,1005.5,28.7,No,No
696,2015-01-26,Katherine,23.6,35.5,0.6,WNW,26.0,SSW,W,4.0,9.0,80.0,1010.2,1004.5,27.1,No,Yes
697,2015-01-27,Katherine,22.4,34.0,11.2,S,39.0,N,WNW,4.0,7.0,91.0,1007.6,1003.0,24.5,Yes,No
698,2015-01-28,Katherine,22.5,34.7,0.6,SE,24.0,ESE,SE,4.0,7.0,79.0,1005.7,1002.5,26.4,No,No
699,2015-01-29,Katherine,23.2,36.0,0.0,NNW,28.0,WNW,SE,13.0,11.0,81.0,1007.5,1004.0,27.0,No,No
700,2015-01-30,Katherine,25.1,36.6,0.0,NW,48.0,WNW,W,13.0,7.0,64.0,1007.7,1004.0,29.1,No,Yes
701,2015-01-31,Katherine,23.7,35.7,2.4,W,30.0,WNW,W,17.0,13.0,78.0,1008.5,1005.5,27.8,Yes,No
702,2015-02-01,Katherine,24.1,37.2,0.0,SSE,39.0,WNW,WNW,15.0,7.0,76.0,1008.5,1004.8,29.0,No,No
703,2015-02-02,Katherine,23.7,38.3,0.0,SSE,24.0,SW,S,9.0,9.0,69.0,1008.5,1005.4,29.3,No,No
704,2015-02-03,Katherine,22.9,37.5,0.0,E,31.0,N,E,9.0,15.0,78.0,1009.6,1006.2,29.9,No,No
705,2015-02-04,Katherine,19.2,36.0,0.0,S,33.0,SSE,SSW,6.0,19.0,50.0,1010.4,1006.6,28.3,No,No
706,2015-02-05,Katherine,16.5,37.7,0.0,ENE,30.0,W,SE,4.0,11.0,61.0,1009.3,1006.2,26.0,No,No
707,2015-02-06,Katherine,21.8,38.0,0.0,E,35.0,NW,W,11.0,9.0,54.0,1011.0,1007.5,30.0,No,No
708,2015-02-07,Katherine,23.1,37.5,0.0,E,35.0,NNE,ESE,11.0,19.0,69.0,1012.4,1008.8,30.5,No,No
709,2015-02-08,Katherine,26.8,36.9,0.0,S,39.0,WNW,SSE,11.0,13.0,70.0,1012.4,1008.4,30.3,No,No
710,2015-02-09,Katherine,24.9,36.2,0.0,ENE,46.0,SSE,ENE,9.0,35.0,72.0,1011.5,1007.6,29.0,No,No
711,2015-02-10,Katherine,24.2,36.1,0.0,SE,41.0,E,NE,15.0,17.0,74.0,1010.6,1006.9,28.9,No,Yes
712,2015-02-11,Katherine,24.3,37.1,5.0,ESE,41.0,SE,ESE,9.0,17.0,76.0,1009.8,1006.1,28.5,Yes,No
713,2015-02-12,Katherine,22.7,38.2,0.0,SSE,35.0,WNW,E,7.0,20.0,72.0,1009.8,1005.8,29.1,No,No
714,2015-02-13,Katherine,23.9,35.6,0.0,WSW,44.0,NW,SW,7.0,20.0,76.0,1009.1,1005.6,30.2,No,No
715,2015-02-14,Katherine,23.0,37.9,0.0,ESE,39.0,NW,SE,9.0,19.0,65.0,1009.5,1005.0,29.0,No,No
716,2015-02-15,Katherine,24.8,37.0,0.0,ESE,50.0,W,SSW,11.0,7.0,70.0,1009.5,1005.4,28.4,No,Yes
717,2015-02-16,Katherine,24.2,37.1,2.2,W,28.0,NW,SSW,9.0,11.0,78.0,1009.2,1005.4,28.0,Yes,No
718,2015-02-17,Katherine,25.5,38.5,0.0,SE,43.0,WNW,ESE,13.0,22.0,82.0,1007.3,1003.4,28.0,No,No
719,2015-02-18,Katherine,25.4,37.6,0.8,E,41.0,N,SSW,7.0,11.0,83.0,1007.0,1002.8,29.5,No,No
720,2015-02-19,Katherine,24.6,38.7,0.0,SE,41.0,W,SE,7.0,20.0,70.0,1006.4,1001.6,29.2,No,No
721,2015-02-20,Katherine,26.7,30.6,0.2,SW,59.0,WSW,SSW,11.0,13.0,87.0,1004.0,1000.1,27.2,No,Yes
722,2015-02-21,Katherine,21.7,31.6,44.8,W,54.0,WNW,NNW,20.0,20.0,88.0,1002.3,1002.9,24.1,Yes,Yes
723,2015-02-22,Katherine,23.2,32.6,11.0,NW,46.0,NNW,NW,15.0,17.0,74.0,1009.2,1007.4,28.3,Yes,No
724,2015-02-23,Katherine,23.3,35.0,1.0,NNW,31.0,WNW,NNW,6.0,9.0,78.0,1011.7,1007.8,27.9,No,No
725,2015-02-24,Katherine,25.0,34.0,0.0,S,31.0,WNW,WSW,9.0,13.0,87.0,1011.3,1007.2,27.3,No,Yes
726,2015-02-25,Katherine,25.0,34.2,1.4,S,30.0,SW,WSW,7.0,13.0,81.0,1010.3,1005.4,28.7,Yes,Yes
727,2015-02-26,Katherine,23.7,34.0,12.4,NW,20.0,WNW,NNW,7.0,13.0,86.0,1008.6,1004.5,26.4,Yes,No
728,2015-02-27,Katherine,25.6,36.7,0.0,SE,39.0,W,WSW,11.0,9.0,82.0,1007.7,1003.0,29.3,No,Yes
729,2015-02-28,Katherine,23.5,36.2,28.6,S,43.0,WNW,WSW,7.0,9.0,91.0,1007.9,1004.1,26.1,Yes,No
730,2015-03-01,Katherine,25.2,36.0,1.0,SSE,85.0,NW,S,6.0,20.0,82.0,1007.2,1003.2,28.5,No,Yes
731,2015-03-02,Katherine,24.9,35.0,3.2,SE,43.0,S,S,4.0,17.0,87.0,1007.1,1002.4,27.4,Yes,Yes
732,2015-03-03,Katherine,24.8,35.0,13.8,ENE,35.0,ENE,E,19.0,20.0,86.0,1007.6,1004.5,27.5,Yes,No
733,2015-03-04,Katherine,25.7,35.6,0.0,ESE,28.0,NNE,ESE,9.0,11.0,76.0,1008.6,1006.0,28.9,No,No
734,2015-03-05,Katherine,24.7,36.5,0.0,ESE,35.0,W,SE,4.0,20.0,82.0,1009.5,1005.6,27.8,No,No
735,2015-03-06,Katherine,24.4,36.6,0.0,NNW,28.0,NW,S,9.0,7.0,79.0,1007.6,1003.9,29.1,No,No
736,2015-03-07,Katherine,23.3,36.4,0.4,SSE,35.0,WNW,WSW,2.0,6.0,81.0,1007.8,1004.9,27.4,No,No
737,2015-03-08,Katherine,23.1,36.0,0.0,S,26.0,WSW,SSW,11.0,11.0,74.0,1010.0,1006.9,28.4,No,No
738,2015-03-09,Katherine,20.2,37.1,0.0,WSW,22.0,WNW,SE,7.0,11.0,79.0,1009.8,1005.8,28.0,No,No
739,2015-03-10,Katherine,23.0,37.6,0.0,SSW,20.0,WNW,ESE,9.0,9.0,71.0,1009.3,1005.7,28.8,No,No
740,2015-03-11,Katherine,22.7,37.5,0.0,SSE,30.0,WNW,S,9.0,15.0,74.0,1009.9,1006.2,28.9,No,No
741,2015-03-12,Katherine,22.1,37.6,0.0,S,30.0,W,S,9.0,15.0,81.0,1010.0,1005.6,28.7,No,No
742,2015-03-13,Katherine,20.8,38.4,0.0,S,30.0,W,S,13.0,11.0,76.0,1008.4,1004.1,28.0,No,No
743,2015-03-14,Katherine,22.8,39.5,0.0,SSE,22.0,W,E,11.0,7.0,60.0,1008.8,1004.9,30.0,No,No
744,2015-03-15,Katherine,26.0,38.8,0.0,E,56.0,NW,NE,17.0,9.0,71.0,1011.1,1006.9,31.2,No,No
745,2015-03-16,Katherine,23.8,38.6,0.0,SE,24.0,WNW,SSE,13.0,7.0,73.0,1010.8,1006.7,30.3,No,No
746,2015-03-17,Katherine,24.4,39.3,0.0,NW,35.0,NW,NNW,15.0,11.0,74.0,1009.9,1005.8,29.1,No,No
747,2015-03-18,Katherine,24.2,38.1,0.0,NW,31.5,NW,NNW,13.0,14.0,77.0,1010.1,1007.15,28.7,No,No
748,2015-03-19,Katherine,23.8,38.2,0.0,NE,28.0,NW,ENE,11.0,17.0,69.0,1012.0,1008.5,29.5,No,No
749,2015-03-20,Katherine,23.2,38.6,0.0,SE,28.0,W,SE,11.0,19.0,76.0,1013.4,1008.7,30.1,No,No
750,2015-03-21,Katherine,24.3,39.3,0.0,ESE,28.0,WSW,SSE,9.0,11.0,68.0,1011.2,1007.0,30.8,No,No
751,2015-03-22,Katherine,24.7,37.1,0.0,E,33.0,W,E,4.0,15.0,69.0,1011.0,1007.0,29.3,No,No
752,2015-03-23,Katherine,22.8,35.3,0.0,E,43.0,SSE,E,7.0,20.0,71.0,1009.7,1006.4,27.4,No,No
753,2015-03-24,Katherine,24.6,30.2,0.0,ESE,52.0,ESE,E,13.0,20.0,86.0,1010.2,1008.0,26.2,No,Yes
754,2015-03-25,Katherine,22.3,27.3,13.6,SE,37.0,ESE,E,19.0,15.0,93.0,1010.5,1008.0,24.3,Yes,Yes
755,2015-03-26,Katherine,23.5,32.8,43.4,ENE,44.0,E,E,17.0,22.0,87.0,1014.5,1010.0,26.3,Yes,Yes
756,2015-03-27,Katherine,23.4,31.3,58.6,SE,30.0,SE,SSE,11.0,19.0,90.0,1016.0,1011.7,25.4,Yes,No
757,2015-03-28,Katherine,22.5,35.4,0.0,ENE,31.0,ESE,ESE,6.0,15.0,77.0,1013.2,1010.2,26.6,No,No
758,2015-03-29,Katherine,22.8,34.6,0.0,SE,35.0,S,E,2.0,19.0,77.0,1013.8,1010.5,28.1,No,No
759,2015-03-30,Katherine,22.0,35.1,0.0,E,44.0,ENE,ESE,11.0,26.0,77.0,1014.1,1010.7,27.7,No,No
760,2015-03-31,Katherine,21.9,35.5,0.0,E,31.0,ENE,ESE,11.0,17.0,73.0,1014.0,1009.6,28.0,No,No
761,2015-04-01,Katherine,23.5,36.0,0.0,E,24.0,ENE,SSE,0.0,13.0,77.0,1012.7,1008.2,28.2,No,No
762,2015-04-02,Katherine,24.2,36.0,0.0,SE,26.0,NE,SSW,4.0,6.0,76.0,1010.6,1006.5,28.8,No,No
763,2015-04-03,Katherine,24.2,36.3,0.0,ESE,31.0,N,E,9.0,11.0,69.0,1010.5,1007.2,30.0,No,No
764,2015-04-04,Katherine,24.1,36.6,0.0,ESE,26.0,WNW,E,9.0,17.0,72.0,1010.7,1006.8,29.6,No,No
765,2015-04-05,Katherine,25.0,36.8,0.0,W,26.0,NW,NNW,15.0,7.0,76.0,1010.6,1006.6,28.9,No,No
766,2015-04-06,Katherine,24.8,36.7,0.0,SW,31.0,NW,SW,11.0,13.0,75.0,1009.6,1006.1,29.2,No,No
767,2015-04-07,Katherine,24.8,35.7,0.0,NNE,31.0,WSW,SE,7.0,17.0,77.0,1011.1,1007.3,27.7,No,No
768,2015-04-08,Katherine,23.8,32.9,0.0,ESE,39.0,ESE,ESE,22.0,20.0,38.0,1013.7,1010.8,27.2,No,No
769,2015-04-09,Katherine,18.5,33.6,0.0,E,31.0,SE,ESE,13.0,19.0,70.0,1013.9,1009.8,25.7,No,No
770,2015-04-10,Katherine,17.1,35.0,0.0,ESE,28.0,SE,SSE,13.0,13.0,49.0,1013.5,1009.3,24.7,No,No
771,2015-04-11,Katherine,17.7,36.0,0.0,N,31.0,SSE,SE,17.0,13.0,49.0,1012.5,1008.9,26.1,No,No
772,2015-04-12,Katherine,18.4,36.7,0.0,SSE,20.0,NNW,NE,9.0,6.0,61.0,1013.0,1009.1,27.0,No,No
773,2015-04-13,Katherine,19.5,36.2,0.0,NW,24.0,NNW,SSW,11.0,6.0,72.0,1012.8,1008.5,27.5,No,No
774,2015-04-14,Katherine,21.8,36.8,0.0,E,28.0,N,ENE,9.0,13.0,72.0,1013.4,1009.2,29.1,No,No
775,2015-04-15,Katherine,23.5,35.8,0.0,E,35.0,ESE,E,6.0,17.0,74.0,1015.2,1011.4,28.9,No,No
776,2015-04-16,Katherine,21.7,35.5,0.0,E,35.0,ESE,ENE,6.0,17.0,71.0,1015.7,1011.0,28.2,No,No
777,2015-04-17,Katherine,22.7,35.8,0.0,E,39.0,ENE,SE,9.0,15.0,66.0,1013.6,1008.9,28.8,No,No
778,2015-04-18,Katherine,21.9,35.5,0.0,ENE,33.0,E,ESE,7.0,20.0,69.0,1013.4,1009.1,29.3,No,No
779,2015-04-19,Katherine,20.9,35.1,0.0,ESE,37.0,SSE,E,20.0,17.0,62.0,1014.4,1010.0,28.1,No,No
780,2015-04-20,Katherine,22.6,32.5,0.0,SE,44.0,SE,ESE,31.0,20.0,45.0,1015.1,1010.7,25.1,No,No
781,2015-04-21,Katherine,21.7,31.7,0.0,SE,43.0,SE,E,26.0,22.0,44.0,1015.0,1010.8,24.0,No,No
782,2015-04-22,Katherine,19.4,32.7,0.0,SE,33.0,SE,ESE,22.0,15.0,26.0,1014.2,1010.1,23.5,No,No
783,2015-04-23,Katherine,20.3,34.2,0.0,ESE,39.0,ESE,SE,24.0,19.0,31.0,1011.7,1008.3,25.7,No,No
784,2015-04-24,Katherine,17.0,34.4,0.0,ESE,31.0,SE,ESE,13.0,15.0,48.0,1012.3,1008.4,24.5,No,No
785,2015-04-25,Katherine,15.3,34.9,0.0,E,43.0,SE,SE,11.0,20.0,44.0,1012.2,1009.3,24.6,No,No
786,2015-04-26,Katherine,15.2,31.2,0.0,SE,39.0,SE,ESE,24.0,19.0,29.0,1015.5,1011.9,23.7,No,No
