,Date,Location,MinTemp,MaxTemp,Rainfall,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
2432,2015-10-27,Albany,15.1,18.8,1.2,E,31.0,85.0,1019.1,1017.5,17.0,Yes,Yes
2433,2015-10-28,Albany,15.6,18.8,3.2,E,19.0,91.0,1018.1,1016.5,17.0,Yes,No
2434,2015-10-29,Albany,16.5,20.6,0.0,SSW,6.0,92.0,1017.4,1014.7,17.6,No,No
2435,2015-10-30,Albany,15.6,24.8,0.0,SW,4.0,84.0,1013.2,1010.9,19.0,No,Yes
2436,2015-10-31,Albany,15.6,19.0,19.6,SW,30.0,74.0,1015.5,1015.9,18.0,Yes,No
2437,2015-11-01,Albany,13.2,18.7,0.0,ESE,24.0,65.0,1016.4,1011.8,16.5,No,No
2438,2015-11-02,Albany,15.2,19.3,0.0,E,22.0,81.0,1011.2,1013.1,17.1,No,No
2439,2015-11-03,Albany,10.3,20.1,0.0,SSW,4.0,68.0,1019.5,1017.0,17.6,No,No
2440,2015-11-04,Albany,11.0,21.5,0.0,S,4.0,76.0,1015.1,1010.9,17.2,No,No
2441,2015-11-05,Albany,13.5,20.8,0.0,NW,9.0,80.0,1007.1,1005.8,17.8,No,No
2442,2015-11-06,Albany,17.1,18.8,0.0,S,28.0,86.0,1009.4,1009.3,18.2,No,No
2443,2015-11-07,Albany,15.8,18.2,0.6,SSW,7.0,91.0,1014.1,1015.2,16.8,No,No
2444,2015-11-08,Albany,12.2,19.2,0.0,SSW,9.0,82.0,1019.1,1018.5,18.0,No,Yes
2445,2015-11-09,Albany,14.8,18.4,3.0,SE,37.0,80.0,1024.2,1023.5,16.9,Yes,No
2446,2015-11-10,Albany,15.0,20.4,0.0,E,19.0,84.0,1021.1,1016.5,18.1,No,No
2447,2015-11-11,Albany,16.2,21.6,0.0,S,7.0,85.0,1018.0,1018.1,18.9,No,No
2448,2015-11-12,Albany,16.6,21.5,0.0,SSE,6.0,81.0,1022.8,1019.75,18.8,No,No
2449,2015-11-13,Albany,15.2,23.6,0.0,SE,31.0,90.0,1024.0,1021.4,19.5,No,No
2450,2015-11-14,Albany,17.2,25.1,0.0,ENE,15.0,73.0,1016.0,1009.8,23.4,No,Yes
2451,2015-11-15,Albany,18.0,22.9,5.0,WSW,13.0,86.0,1011.9,1012.5,21.6,Yes,No
2452,2015-11-16,Albany,15.7,26.0,0.0,S,4.0,86.0,1014.5,1010.7,17.3,No,No
2453,2015-11-17,Albany,14.9,29.6,0.0,N,9.0,48.0,1002.0,1002.5,25.8,No,No
2454,2015-11-18,Albany,13.2,20.0,0.0,NW,31.0,47.0,1010.7,1011.0,18.9,No,Yes
2455,2015-11-19,Albany,10.9,17.3,4.6,SW,46.0,77.0,1019.5,1022.2,15.0,Yes,No
2456,2015-11-20,Albany,13.6,18.8,0.2,SSE,9.0,60.0,1029.8,1028.0,15.7,No,No
2457,2015-11-21,Albany,14.2,21.1,0.0,SSW,20.0,57.0,1027.5,1023.6,18.4,No,No
2458,2015-11-22,Albany,15.5,21.1,0.0,ESE,15.0,76.0,1021.5,1017.4,19.2,No,No
2459,2015-11-23,Albany,17.3,21.9,0.0,SE,7.0,81.0,1014.1,1012.1,20.0,No,Yes
2460,2015-11-24,Albany,15.6,18.4,1.2,S,31.0,85.0,1016.2,1016.2,16.5,Yes,No
2461,2015-11-25,Albany,14.7,17.7,0.6,S,31.0,60.0,1018.5,1018.9,16.8,No,Yes
2462,2015-11-26,Albany,12.6,18.4,1.4,E,19.0,68.0,1022.9,1020.2,16.4,Yes,No
2463,2015-11-27,Albany,15.7,19.5,0.0,SSW,24.0,73.0,1016.8,1015.6,17.8,No,No
2464,2015-11-28,Albany,15.8,19.0,0.5,S,28.0,80.0,1018.0,1017.6,17.0,No,No
2465,2015-11-29,Albany,11.0,20.9,0.0,WNW,11.0,61.0,1017.1,1015.5,18.2,No,No
2466,2015-11-30,Albany,15.5,17.8,0.0,WSW,33.0,58.0,1020.0,1020.2,16.7,No,No
2467,2015-12-01,Albany,14.2,20.6,0.0,SSW,13.0,62.0,1025.2,1023.5,15.4,No,No
2468,2015-12-02,Albany,12.6,22.4,0.0,E,7.0,54.0,1020.8,1015.6,20.5,No,No
2469,2015-12-03,Albany,16.9,21.8,0.0,ESE,7.0,67.0,1008.3,1007.8,21.8,No,No
2470,2015-12-04,Albany,16.0,17.6,0.0,SW,37.0,94.0,1012.0,1013.2,16.0,No,Yes
2471,2015-12-05,Albany,13.3,17.8,4.8,S,6.0,82.0,1012.5,1009.0,14.2,Yes,Yes
2472,2015-12-06,Albany,12.5,17.8,40.0,SW,35.0,86.0,1005.6,1007.9,17.0,Yes,Yes
2473,2015-12-07,Albany,13.6,17.9,3.6,SW,46.0,79.0,1014.2,1015.3,14.9,Yes,No
2474,2015-12-08,Albany,14.0,20.1,0.0,WSW,19.0,66.0,1018.5,1017.2,17.5,No,No
2475,2015-12-09,Albany,13.0,18.9,0.0,S,6.0,68.0,1020.8,1019.3,16.8,No,No
2476,2015-12-10,Albany,12.1,20.2,0.0,SW,11.0,63.0,1022.8,1021.7,17.1,No,No
2477,2015-12-11,Albany,14.8,21.5,0.0,E,9.0,55.0,1022.0,1017.2,20.0,No,No
2478,2015-12-12,Albany,14.6,21.2,0.0,SW,7.0,68.0,1012.2,1011.3,20.0,No,No
2479,2015-12-13,Albany,16.6,21.0,0.0,SW,9.0,69.0,1014.7,1013.5,18.8,No,No
2480,2015-12-14,Albany,13.5,22.4,0.0,WNW,4.0,71.0,1015.8,1014.8,19.5,No,No
2481,2015-12-15,Albany,14.0,22.8,0.0,NNE,4.0,59.0,1014.7,1012.2,21.9,No,No
2482,2015-12-16,Albany,17.5,22.0,0.0,SW,11.0,57.0,1015.2,1015.7,20.8,No,No
2483,2015-12-17,Albany,16.9,20.5,0.0,S,15.0,68.0,1017.7,1015.5,18.4,No,No
2484,2015-12-18,Albany,13.2,21.7,0.0,S,7.0,82.0,1009.4,1006.5,18.4,No,No
2485,2015-12-19,Albany,12.4,20.1,1.0,W,28.0,57.0,1012.2,1013.8,16.1,No,No
2486,2015-12-20,Albany,15.2,22.7,0.4,E,15.0,52.0,1019.6,1016.4,19.2,No,No
2487,2015-12-21,Albany,16.5,23.0,0.0,ENE,19.0,55.0,1016.0,1013.3,22.5,No,No
2488,2015-12-22,Albany,17.5,25.4,0.0,E,28.0,79.0,1017.9,1015.7,20.8,No,No
2489,2015-12-23,Albany,17.7,26.3,0.0,N,7.0,64.0,1012.3,1006.2,25.1,No,No
2490,2015-12-24,Albany,18.0,24.25,0.0,SW,33.0,69.0,1010.0,1011.2,19.2,No,No
2491,2015-12-25,Albany,16.25,23.225,0.0,SW,19.5,71.0,1019.7,1020.7,20.549999999999997,No,No
2492,2015-12-26,Albany,15.375,22.2,0.0,SW,12.75,72.0,1021.0,1016.9,21.224999999999998,No,No
2493,2015-12-27,Albany,14.5,26.0,0.0,SE,6.0,73.0,1018.2,1014.9,21.9,No,No
2494,2015-12-28,Albany,16.6,27.0,0.0,SE,4.0,79.0,1016.5,1015.1,22.9,No,No
2495,2015-12-29,Albany,16.9,22.5,0.0,WSW,9.0,89.0,1010.4,1010.0,22.0,No,No
2496,2015-12-30,Albany,17.0,19.8,0.2,SSW,19.0,80.0,1014.9,1015.8,19.1,No,No
2497,2015-12-31,Albany,16.3,21.4,0.0,SE,19.0,78.0,1020.6,1020.9,17.3,No,No
2498,2016-01-01,Albany,16.55,23.0,0.0,SE,19.5,78.0,1023.4,1020.5,19.4,No,No
2499,2016-01-02,Albany,16.8,24.0,0.0,E,20.0,78.0,1017.4,1014.6,21.5,No,No
2500,2016-01-03,Albany,17.2,20.9,0.6,E,46.0,95.0,1019.0,1017.4,18.5,No,No
2501,2016-01-04,Albany,18.2,24.1,0.0,ESE,46.0,85.0,1015.2,1012.2,20.6,No,No
2502,2016-01-05,Albany,18.7,22.5,0.0,SE,37.0,92.0,1016.7,1015.4,19.6,No,No
2503,2016-01-06,Albany,18.5,22.5,0.2,E,28.0,81.0,1021.3,1020.5,20.5,No,No
2504,2016-01-07,Albany,18.8,22.5,0.0,E,50.0,74.0,1022.6,1020.5,21.7,No,No
2505,2016-01-08,Albany,17.7,22.5,0.0,E,17.0,78.0,1017.8,1015.0,21.9,No,No
2506,2016-01-09,Albany,18.1,23.9,0.0,ESE,22.0,78.0,1014.5,1010.3,21.4,No,No
2507,2016-01-10,Albany,19.5,24.7,0.0,W,9.0,86.0,1012.4,1010.3,20.5,No,No
2508,2016-01-11,Albany,18.7,23.2,0.0,W,9.0,76.0,1011.2,1008.9,21.5,No,Yes
2509,2016-01-12,Albany,16.8,20.7,1.4,SW,37.0,80.0,1013.1,1015.5,18.2,Yes,No
2510,2016-01-13,Albany,16.9,21.3,0.0,S,22.0,62.0,1026.5,1027.2,18.7,No,No
2511,2016-01-14,Albany,16.2,23.2,0.0,SE,31.0,61.0,1029.4,1025.6,19.2,No,No
2512,2016-01-15,Albany,17.1,25.4,0.0,ENE,15.0,49.0,1023.5,1019.5,22.8,No,No
2513,2016-01-16,Albany,17.4,27.1,0.0,SE,9.0,67.0,1016.0,1010.8,23.2,No,No
2514,2016-01-17,Albany,19.5,24.2,0.2,W,19.0,86.0,1012.0,1010.8,21.1,No,Yes
2515,2016-01-18,Albany,18.8,21.0,15.0,SE,9.0,97.0,1008.9,1006.7,19.1,Yes,Yes
2516,2016-01-19,Albany,17.4,21.9,24.2,SE,28.0,86.0,1007.2,1006.8,20.2,Yes,Yes
2517,2016-01-20,Albany,18.5,19.4,6.6,SE,28.0,94.0,1010.3,1008.7,18.8,Yes,Yes
2518,2016-01-21,Albany,16.5,20.5,17.4,S,15.0,67.0,1016.1,1016.5,17.3,Yes,No
2519,2016-01-22,Albany,15.2,22.3,0.8,SSW,2.0,70.0,1019.8,1018.4,18.7,No,No
2520,2016-01-23,Albany,15.9,22.2,0.0,NE,4.0,71.0,1019.9,1017.4,20.8,No,No
2521,2016-01-24,Albany,18.3,22.0,0.0,SE,15.0,80.0,1020.1,1017.6,20.0,No,No
2522,2016-01-25,Albany,19.1,21.0,0.0,ESE,15.0,78.0,1016.6,1014.4,20.2,No,No
2523,2016-01-26,Albany,18.0,23.2,0.4,SE,4.0,85.0,1016.2,1015.8,20.4,No,No
2524,2016-01-27,Albany,17.9,22.3,0.0,SE,7.0,69.0,1020.3,1020.0,20.5,No,No
2525,2016-01-28,Albany,17.3,22.3,0.0,SE,7.0,71.0,1022.8,1021.2,18.9,No,No
2526,2016-01-29,Albany,17.5,23.5,0.0,E,22.0,62.0,1019.7,1015.7,21.7,No,No
2527,2016-01-30,Albany,17.0,25.4,0.0,NNE,11.0,60.0,1010.0,1004.8,22.4,No,Yes
2528,2016-01-31,Albany,18.5,21.2,7.0,SSW,4.0,91.0,1000.3,1002.9,20.0,Yes,Yes
2529,2016-02-01,Albany,14.0,18.0,3.0,WSW,19.0,65.0,1009.1,1009.9,15.8,Yes,No
2530,2016-02-02,Albany,15.2,19.9,0.0,SW,19.0,66.0,1018.5,1019.2,17.4,No,No
2531,2016-02-03,Albany,15.2,21.3,0.0,S,9.0,63.0,1024.0,1021.8,18.1,No,No
2532,2016-02-04,Albany,14.1,24.8,0.0,E,6.0,62.0,1022.6,1018.0,20.8,No,No
2533,2016-02-05,Albany,16.3,32.0,0.0,E,4.0,80.0,1015.5,1014.7,21.0,No,No
2534,2016-02-06,Albany,18.0,22.3,0.0,S,9.0,81.0,1019.0,1018.7,20.7,No,No
2535,2016-02-07,Albany,18.0,25.0,0.0,SE,17.0,85.0,1020.9,1019.0,20.4,No,No
2536,2016-02-08,Albany,19.0,27.2,0.0,E,20.0,79.0,1019.2,1015.4,24.5,No,No
2537,2016-02-09,Albany,19.5,28.1,0.0,WNW,6.0,68.0,1015.7,1016.1,25.5,No,No
2538,2016-02-10,Albany,19.9,22.3,0.0,SE,19.0,78.0,1019.0,1017.2,20.3,No,No
2539,2016-02-11,Albany,19.6,23.8,0.0,SE,15.0,84.0,1015.7,1012.7,20.9,No,No
2540,2016-02-12,Albany,18.6,23.0,0.0,SSW,20.0,76.0,1018.2,1017.5,20.0,No,No
2541,2016-02-13,Albany,17.3,20.8,0.0,WSW,22.0,58.0,1024.4,1023.4,18.8,No,No
2542,2016-02-14,Albany,17.8,21.8,0.0,SSE,4.0,64.0,1025.5,1023.7,18.9,No,No
2543,2016-02-15,Albany,17.4,21.9,0.0,SSE,9.0,63.0,1026.2,1024.0,18.4,No,No
2544,2016-02-16,Albany,15.7,25.9,0.0,E,28.0,59.0,1022.5,1017.1,20.7,No,No
2545,2016-02-17,Albany,18.2,26.0,0.0,SE,11.0,78.0,1014.4,1013.3,22.0,No,No
2546,2016-02-18,Albany,19.2,21.3,0.0,S,35.0,79.0,1020.6,1020.8,19.8,No,No
2547,2016-02-19,Albany,17.5,22.0,1.0,SE,35.0,77.0,1023.2,1020.8,21.3,No,No
2548,2016-02-20,Albany,17.7,23.8,0.0,E,15.0,70.0,1017.7,1012.4,21.4,No,No
2549,2016-02-21,Albany,17.0,26.5,0.0,E,6.0,72.0,1011.2,1007.5,22.9,No,Yes
2550,2016-02-22,Albany,18.5,23.8,3.5,N,11.0,81.0,1010.5,1012.5,21.4,Yes,Yes
2551,2016-02-23,Albany,13.7,19.6,6.8,SSW,4.0,96.0,1014.0,1011.6,15.5,Yes,Yes
2552,2016-02-24,Albany,15.0,18.5,7.4,S,24.0,60.0,1019.4,1019.0,17.0,Yes,No
2553,2016-02-25,Albany,12.9,21.5,0.0,SW,15.0,72.0,1023.5,1022.8,17.6,No,No
2554,2016-02-26,Albany,13.7,23.3,0.0,SW,0.0,72.0,1024.3,1019.4,19.8,No,No
2555,2016-02-27,Albany,17.8,26.8,0.0,ENE,13.0,72.0,1014.8,1010.9,22.9,No,No
2556,2016-02-28,Albany,19.1,22.4,0.0,WNW,15.0,87.0,1013.0,1014.1,20.9,No,No
2557,2016-02-29,Albany,15.2,25.1,0.0,NW,4.0,84.0,1013.3,1011.4,18.8,No,Yes
2558,2016-03-01,Albany,13.2,20.3,1.4,W,9.0,68.0,1020.7,1019.1,17.8,Yes,No
2559,2016-03-02,Albany,11.6,22.8,0.0,W,6.0,79.0,1022.8,1019.5,17.3,No,No
2560,2016-03-03,Albany,17.1,22.2,0.0,SE,15.0,77.0,1018.7,1016.2,20.5,No,No
2561,2016-03-04,Albany,15.7,22.0,0.0,WSW,15.0,72.0,1019.6,1018.8,19.8,No,No
2562,2016-03-05,Albany,17.1,20.6,0.4,S,19.0,90.0,1021.8,1020.1,17.5,No,No
2563,2016-03-06,Albany,16.8,21.1,0.0,SSE,15.0,81.0,1023.4,1022.9,18.8,No,No
2564,2016-03-07,Albany,17.9,22.2,0.2,E,19.0,65.0,1023.8,1021.3,20.2,No,No
2565,2016-03-08,Albany,16.8,24.5,0.0,NE,13.0,62.0,1018.3,1015.7,21.5,No,No
2566,2016-03-09,Albany,17.4,24.8,0.0,NE,19.0,69.0,1016.1,1011.3,22.0,No,No
2567,2016-03-10,Albany,17.8,22.2,0.0,SSW,4.0,85.0,1011.6,1012.4,20.8,No,No
2568,2016-03-11,Albany,18.3,21.6,0.0,SSW,4.0,78.0,1018.9,1018.8,20.0,No,No
2569,2016-03-12,Albany,18.2,21.8,0.2,E,4.0,96.0,1020.4,1017.8,19.2,No,No
2570,2016-03-13,Albany,18.6,23.5,0.2,SSE,31.0,100.0,1021.5,1019.8,19.0,No,No
2571,2016-03-14,Albany,18.8,29.3,0.2,E,35.0,85.0,1019.4,1014.9,22.8,No,No
2572,2016-03-15,Albany,20.6,36.0,0.0,NE,6.0,68.0,1008.8,1005.3,28.8,No,Yes
2573,2016-03-16,Albany,17.7,20.0,18.0,S,31.0,92.0,1011.3,1012.6,19.0,Yes,No
2574,2016-03-17,Albany,15.8,19.5,0.0,SW,15.0,90.0,1019.0,1018.3,16.8,No,No
2575,2016-03-18,Albany,15.7,21.4,0.0,E,19.0,73.0,1020.0,1017.1,19.0,No,No
2576,2016-03-19,Albany,16.1,23.0,0.0,E,9.0,77.0,1016.1,1012.8,20.6,No,No
2577,2016-03-20,Albany,18.5,23.0,0.0,ESE,19.0,88.0,1017.4,1015.2,20.8,No,No
2578,2016-03-21,Albany,17.4,25.9,0.0,E,7.0,80.0,1013.5,1011.1,22.4,No,No
2579,2016-03-22,Albany,17.3,18.6,0.0,SE,19.0,96.0,1017.2,1017.5,17.3,No,Yes
2580,2016-03-23,Albany,16.3,19.3,2.4,SE,33.0,93.0,1023.2,1022.5,16.5,Yes,Yes
2581,2016-03-24,Albany,15.7,20.1,11.0,SE,19.0,80.0,1027.5,1026.8,18.9,Yes,Yes
2582,2016-03-25,Albany,16.35,20.9,5.5,SE,23.5,88.5,1027.6,1024.6,18.35,Yes,No
2583,2016-03-26,Albany,17.0,19.0,0.0,E,28.0,97.0,1024.7,1022.7,17.8,No,Yes
2584,2016-03-27,Albany,15.7,21.0,8.4,ENE,4.0,86.0,1023.6,1022.0,17.5,Yes,Yes
2585,2016-03-28,Albany,15.8,21.5,1.8,ENE,0.0,73.0,1025.9,1024.5,18.6,Yes,No
2586,2016-03-29,Albany,13.4,21.8,0.0,N,4.0,79.0,1026.9,1023.8,17.4,No,No
2587,2016-03-30,Albany,15.0,25.6,0.0,NNE,4.0,73.0,1023.3,1018.8,18.8,No,No
2588,2016-03-31,Albany,15.2,23.0,0.0,NW,6.0,78.0,1014.8,1011.7,19.8,No,Yes
2589,2016-04-01,Albany,16.3,20.0,2.0,SW,33.0,81.0,1016.6,1018.1,18.0,Yes,No
2590,2016-04-02,Albany,12.8,21.0,0.0,SW,2.0,88.0,1025.3,1022.2,16.0,No,No
2591,2016-04-03,Albany,15.7,24.6,0.0,ENE,9.0,73.0,1022.6,1017.3,19.0,No,No
2592,2016-04-04,Albany,16.2,21.8,0.0,WNW,9.0,94.0,1015.6,1015.3,17.5,No,No
2593,2016-04-05,Albany,14.2,17.4,0.0,SSW,19.0,94.0,1025.5,1026.9,15.6,No,No
2594,2016-04-06,Albany,14.0,19.0,0.0,S,13.0,93.0,1030.6,1029.0,16.5,No,No
2595,2016-04-07,Albany,12.5,19.5,0.0,WNW,4.0,91.0,1028.2,1025.1,16.6,No,No
2596,2016-04-08,Albany,10.0,20.1,0.0,SE,6.0,91.0,1023.8,1020.5,15.8,No,No
2597,2016-04-09,Albany,15.7,20.7,0.0,E,9.0,90.0,1024.3,1023.6,19.0,No,No
2598,2016-04-10,Albany,16.0,20.1,0.0,ESE,6.0,77.0,1027.8,1026.3,19.0,No,Yes
2599,2016-04-11,Albany,17.7,19.8,12.2,E,35.0,88.0,1026.5,1025.1,20.1,Yes,Yes
2600,2016-04-12,Albany,17.5,21.2,26.0,NE,4.0,91.0,1021.9,1018.7,18.4,Yes,Yes
2601,2016-04-13,Albany,16.2,25.0,9.8,WNW,2.0,94.0,1019.1,1017.1,17.8,Yes,No
2602,2016-04-14,Albany,16.2,20.5,0.0,W,4.0,94.0,1021.7,1022.0,17.6,No,No
2603,2016-04-15,Albany,15.8,20.0,0.6,S,13.0,65.0,1028.8,1026.9,18.0,No,No
2604,2016-04-16,Albany,15.3,22.4,0.3,E,28.0,92.0,1022.3,1016.4,18.0,No,No
2605,2016-04-17,Albany,17.7,22.9,1.0,NNW,6.0,94.0,1013.7,1012.2,20.0,No,No
2606,2016-04-18,Albany,16.4,20.1,0.4,NW,9.0,96.0,1014.5,1012.0,17.8,No,Yes
2607,2016-04-19,Albany,14.0,20.5,1.6,W,4.0,97.0,1015.2,1015.7,16.5,Yes,No
2608,2016-04-20,Albany,14.0,20.2,0.4,W,4.0,96.0,1024.0,1024.6,16.0,No,Yes
2609,2016-04-21,Albany,15.2,19.9,1.4,SE,2.0,85.0,1031.2,1029.3,17.4,Yes,No
2610,2016-04-22,Albany,12.9,21.3,0.0,ENE,19.0,68.0,1031.8,1027.3,17.8,No,No
2611,2016-04-23,Albany,14.2,26.0,0.0,NE,9.0,68.0,1023.7,1018.1,17.7,No,No
2612,2016-04-24,Albany,15.4,24.4,0.0,NW,11.0,55.0,1012.5,1008.9,22.2,No,Yes
2613,2016-04-25,Albany,17.0,22.6,2.6,W,6.0,92.0,1011.6,1009.3,18.0,Yes,No
2614,2016-04-26,Albany,13.7,20.0,0.0,W,19.0,72.0,1003.4,1007.4,18.0,No,Yes
2615,2016-04-27,Albany,9.0,15.8,17.2,N,9.0,89.0,1015.4,1014.4,11.4,Yes,Yes
2616,2016-04-28,Albany,9.8,17.0,2.2,NNE,39.0,74.0,1007.3,1008.4,15.2,Yes,Yes
2617,2016-04-29,Albany,12.2,19.2,10.9,NW,19.0,78.0,1009.1,1008.7,16.1,Yes,Yes
2618,2016-04-30,Albany,12.9,15.5,6.0,WSW,19.0,59.0,1018.3,1018.9,14.5,Yes,No
2619,2016-05-01,Albany,10.7,17.2,0.6,NW,6.0,93.0,1021.6,1019.1,12.0,No,No
2620,2016-05-02,Albany,12.0,19.3,0.8,NNW,4.0,84.0,1017.9,1016.4,15.7,No,No
2621,2016-05-03,Albany,15.2,18.1,1.0,SW,15.0,72.0,1020.3,1018.6,16.8,No,No
2622,2016-05-04,Albany,13.0,21.3,0.0,N,9.0,80.0,1014.3,1010.4,16.9,No,Yes
2623,2016-05-05,Albany,13.9,16.2,5.6,WSW,15.0,81.0,1015.2,1014.3,15.6,Yes,No
2624,2016-05-06,Albany,10.3,19.6,0.0,N,6.0,76.0,1010.4,1004.9,14.5,No,Yes
2625,2016-05-07,Albany,10.6,16.4,8.8,NW,9.0,95.0,1003.4,1007.5,12.6,Yes,Yes
2626,2016-05-08,Albany,10.6,15.5,2.0,SW,33.0,81.0,1017.1,1018.0,13.8,Yes,Yes
2627,2016-05-09,Albany,12.7,17.0,3.2,W,6.0,96.0,1022.4,1023.5,14.0,Yes,No
2628,2016-05-10,Albany,7.3,20.0,0.0,W,9.0,95.0,1028.2,1025.7,10.6,No,No
2629,2016-05-11,Albany,10.2,23.9,0.0,N,2.0,83.0,1024.3,1019.3,13.9,No,No
2630,2016-05-12,Albany,9.8,21.0,0.0,W,2.0,89.0,1015.4,1012.1,11.9,No,No
2631,2016-05-13,Albany,11.7,22.4,0.0,N,13.0,79.0,1012.7,1010.4,16.8,No,Yes
2632,2016-05-14,Albany,15.1,19.8,1.8,NNW,9.0,94.0,1015.0,1016.3,16.3,Yes,No
2633,2016-05-15,Albany,11.2,20.6,0.0,N,9.0,85.0,1012.0,1012.1,16.4,No,No
2634,2016-05-16,Albany,11.3,19.8,0.0,N,13.0,81.0,1019.9,1017.0,13.7,No,No
2635,2016-05-17,Albany,12.5,18.0,0.0,SW,2.0,93.0,1018.3,1019.1,14.5,No,No
2636,2016-05-18,Albany,10.3,19.5,0.0,WNW,4.0,87.0,1022.2,1020.6,14.2,No,No
2637,2016-05-19,Albany,12.2,19.4,0.6,W,4.0,92.0,1020.5,1017.5,13.6,No,No
2638,2016-05-20,Albany,10.1,21.8,0.0,N,4.0,93.0,1011.7,1003.9,12.9,No,Yes
2639,2016-05-21,Albany,12.2,14.8,24.6,NNE,15.0,95.0,989.8,992.4,12.4,Yes,Yes
2640,2016-05-22,Albany,7.8,16.5,22.6,N,17.0,87.0,1011.9,1012.9,11.2,Yes,Yes
2641,2016-05-23,Albany,11.1,20.4,1.2,N,4.0,91.0,1017.2,1008.9,14.0,Yes,Yes
2642,2016-05-24,Albany,13.1,16.2,6.2,W,13.0,80.0,1001.7,1004.9,13.5,Yes,Yes
2643,2016-05-25,Albany,10.4,17.1,4.0,NNW,6.0,92.0,1009.6,1008.3,11.8,Yes,Yes
2644,2016-05-26,Albany,11.1,17.0,4.2,NW,7.0,94.0,1013.6,1017.2,12.7,Yes,Yes
2645,2016-05-27,Albany,10.5,19.3,2.4,NNW,13.0,81.0,1022.8,1017.8,13.2,Yes,Yes
2646,2016-05-28,Albany,11.2,17.6,6.1,NNW,4.0,96.0,1010.9,1010.8,13.3,Yes,Yes
2647,2016-05-29,Albany,12.0,14.3,2.2,S,28.0,83.0,1019.3,1018.7,13.2,Yes,No
2648,2016-05-30,Albany,7.4,17.1,0.0,W,2.0,92.0,1021.2,1019.0,10.4,No,No
2649,2016-05-31,Albany,6.5,18.2,0.0,W,0.0,93.0,1021.8,1020.3,9.4,No,No
2650,2016-06-01,Albany,6.8,17.3,0.0,W,0.0,91.0,1025.2,1023.2,9.9,No,No
2651,2016-06-02,Albany,6.9,20.0,0.0,N,4.0,95.0,1023.9,1019.3,10.0,No,No
2652,2016-06-03,Albany,9.7,21.6,0.0,W,2.0,92.0,1014.0,1008.6,12.1,No,Yes
2653,2016-06-04,Albany,11.2,14.8,7.8,SSW,35.0,87.0,1012.7,1014.9,13.8,Yes,No
2654,2016-06-05,Albany,9.9,17.2,0.4,NNW,7.0,82.0,1017.1,1014.0,11.7,No,No
2655,2016-06-06,Albany,5.5,18.6,0.0,N,2.0,97.0,1010.6,1006.0,8.2,No,Yes
2656,2016-06-07,Albany,8.2,13.8,8.0,SW,37.0,100.0,1006.2,1007.3,11.8,Yes,Yes
2657,2016-06-08,Albany,10.5,13.2,5.8,S,56.0,79.0,1021.7,1023.3,13.8,Yes,No
2658,2016-06-09,Albany,9.4,17.6,0.2,SSW,19.0,92.0,1023.6,1021.1,11.4,No,Yes
2659,2016-06-10,Albany,11.4,15.8,8.0,ESE,7.0,96.0,1028.0,1027.7,12.8,Yes,No
2660,2016-06-11,Albany,10.2,19.5,0.1,N,11.0,71.0,1027.3,1023.7,15.8,No,No
2661,2016-06-12,Albany,12.0,19.6,0.0,N,15.0,76.0,1019.6,1014.0,15.0,No,No
2662,2016-06-13,Albany,11.8,16.0,0.0,SSW,4.0,91.0,1013.2,1014.6,13.8,No,Yes
2663,2016-06-14,Albany,13.6,16.0,14.8,SSW,31.0,87.0,1024.7,1022.7,15.0,Yes,Yes
2664,2016-06-15,Albany,13.2,17.6,13.0,SSW,0.0,96.0,1022.2,1020.7,13.6,Yes,Yes
2665,2016-06-16,Albany,12.5,14.8,5.6,S,11.0,73.0,1023.0,1020.8,13.6,Yes,Yes
2666,2016-06-17,Albany,11.6,14.9,1.4,S,4.0,72.0,1025.3,1023.9,12.2,Yes,No
2667,2016-06-18,Albany,5.8,15.7,0.0,N,19.0,85.0,1022.3,1018.1,8.9,No,No
2668,2016-06-19,Albany,8.6,18.6,0.0,SSE,7.0,92.0,1008.2,1004.5,13.2,No,Yes
2669,2016-06-20,Albany,12.5,14.4,17.4,W,4.0,99.0,1007.8,1006.7,12.8,Yes,Yes
2670,2016-06-21,Albany,9.3,15.6,7.8,NW,19.0,92.0,1013.9,1012.9,10.0,Yes,No
2671,2016-06-22,Albany,9.9,16.5,0.8,NW,20.0,92.0,1013.0,1011.7,12.7,No,Yes
2672,2016-06-23,Albany,10.4,14.0,5.6,WSW,37.0,84.0,1019.4,1019.7,12.5,Yes,No
2673,2016-06-24,Albany,6.2,16.8,0.0,NNE,6.0,91.0,1019.8,1015.2,8.2,No,Yes
2674,2016-06-25,Albany,8.1,15.0,11.2,SW,31.0,85.0,1017.5,1019.2,13.2,Yes,Yes
2675,2016-06-26,Albany,8.2,16.8,2.8,N,20.0,85.0,1022.7,1020.2,10.7,Yes,No
2676,2016-06-27,Albany,9.9,17.5,0.0,NW,9.0,79.0,1018.1,1013.9,12.3,No,No
2677,2016-06-28,Albany,10.6,17.6,0.0,ENE,30.0,78.0,1010.5,1007.5,13.1,No,Yes
2678,2016-06-29,Albany,11.3,15.5,8.8,W,9.0,96.0,1014.8,1017.0,11.9,Yes,No
2679,2016-06-30,Albany,9.0,17.6,0.8,W,7.0,90.0,1024.7,1022.9,10.8,No,Yes
