,Date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,Humidity9am,Temp9am,RainToday,RainTomorrow
2301,2015-06-18,Newcastle,10.5,18.7,3.8,0.0,71.0,13.2,Yes,No
2302,2015-06-19,Newcastle,9.7,14.0,1.0,0.0,92.0,11.0,No,Yes
2303,2015-06-20,Newcastle,7.8,15.7,10.6,0.0,83.0,10.8,Yes,No
2304,2015-06-21,Newcastle,7.0,16.0,0.0,0.0,84.0,9.8,No,No
2305,2015-06-22,Newcastle,5.4,17.6,0.2,4.0,97.0,8.2,No,No
2306,2015-06-23,Newcastle,5.8,18.7,0.1,0.0,87.0,9.6,No,No
2307,2015-06-24,Newcastle,8.6,18.2,0.1,4.0,87.0,11.0,No,No
2308,2015-06-25,Newcastle,10.2,21.2,0.0,0.0,82.0,14.4,No,Yes
2309,2015-06-26,Newcastle,11.4,18.7,43.0,0.0,84.0,13.9,Yes,No
2310,2015-06-27,Newcastle,6.4,19.0,0.0,0.0,91.0,10.5,No,No
2311,2015-06-28,Newcastle,5.5,19.2,0.2,0.0,93.0,10.0,No,No
2312,2015-06-29,Newcastle,7.9,19.8,0.0,0.0,92.0,10.4,No,No
2313,2015-06-30,Newcastle,7.3,15.2,0.2,0.0,97.0,8.6,No,No
2314,2015-07-01,Newcastle,8.2,17.2,0.0,0.0,79.0,13.9,No,No
2315,2015-07-02,Newcastle,5.6,15.5,0.0,9.0,78.0,7.0,No,No
2316,2015-07-03,Newcastle,6.8,16.0,0.0,0.0,62.0,10.0,No,No
2317,2015-07-04,Newcastle,4.65,17.2,0.0,0.0,65.5,8.45,No,No
2318,2015-07-05,Newcastle,2.5,18.2,0.0,0.0,69.0,6.9,No,No
2319,2015-07-06,Newcastle,5.8,16.8,0.0,0.0,70.0,9.2,No,No
2320,2015-07-07,Newcastle,5.8,17.3,0.0,4.0,69.0,9.6,No,No
2321,2015-07-08,Newcastle,8.9,16.4,0.0,4.0,79.0,11.5,No,No
2322,2015-07-09,Newcastle,5.7,18.2,0.6,0.0,81.0,10.5,No,No
2323,2015-07-10,Newcastle,6.2,20.2,0.0,0.0,97.0,10.0,No,No
2324,2015-07-11,Newcastle,8.2,19.8,0.4,4.0,90.0,10.7,No,Yes
2325,2015-07-12,Newcastle,6.7,13.0,4.0,37.0,82.0,7.2,Yes,No
2326,2015-07-13,Newcastle,7.25,16.8,0.0,19.0,80.0,10.0,No,Yes
2327,2015-07-14,Newcastle,7.8,16.7,2.6,28.0,73.0,11.2,Yes,No
2328,2015-07-15,Newcastle,5.4,16.7,0.0,9.0,73.0,9.6,No,No
2329,2015-07-16,Newcastle,5.2,15.5,0.0,4.0,89.0,9.2,No,No
2330,2015-07-17,Newcastle,5.1,15.6,0.0,9.0,83.0,7.2,No,Yes
2331,2015-07-18,Newcastle,6.2,15.7,1.2,9.0,68.0,11.6,Yes,Yes
2332,2015-07-19,Newcastle,8.5,16.35,2.2,0.0,94.0,11.5,Yes,Yes
2333,2015-07-20,Newcastle,7.0,17.0,9.8,0.0,97.0,9.55,Yes,No
2334,2015-07-21,Newcastle,5.5,17.9,0.4,0.0,100.0,7.6,No,No
2335,2015-07-22,Newcastle,6.25,18.8,0.0,0.0,97.5,9.7,No,Yes
2336,2015-07-23,Newcastle,7.0,18.7,1.4,0.0,95.0,11.8,Yes,No
2337,2015-07-24,Newcastle,9.3,19.2,0.2,0.0,99.0,12.4,No,Yes
2338,2015-07-25,Newcastle,10.9,20.0,2.8,0.0,70.0,15.0,Yes,No
2339,2015-07-26,Newcastle,9.7,20.0,0.0,28.0,62.0,12.9,No,No
2340,2015-07-27,Newcastle,7.5,15.8,0.0,9.0,58.0,9.8,No,No
2341,2015-07-28,Newcastle,6.05,17.2,0.0,0.0,63.0,8.8,No,No
2342,2015-07-29,Newcastle,4.6,17.8,0.0,0.0,85.0,8.5,No,No
2343,2015-07-30,Newcastle,5.3,19.7,0.0,4.0,91.0,9.6,No,No
2344,2015-07-31,Newcastle,9.2,21.2,0.0,0.0,62.0,14.5,No,No
2345,2015-08-01,Newcastle,5.4,23.7,0.0,4.0,70.0,11.5,No,No
2346,2015-08-02,Newcastle,9.8,28.7,0.0,0.0,63.0,15.0,No,No
2347,2015-08-03,Newcastle,10.8,22.1,0.0,19.0,65.0,12.0,No,No
2348,2015-08-04,Newcastle,6.4,18.8,0.0,0.0,54.0,10.8,No,No
2349,2015-08-05,Newcastle,4.0,15.5,0.0,19.0,55.0,7.8,No,No
2350,2015-08-06,Newcastle,5.5,17.0,0.0,4.0,65.0,10.2,No,No
2351,2015-08-07,Newcastle,4.2,18.2,0.0,9.0,65.0,9.5,No,No
2352,2015-08-08,Newcastle,4.5,17.2,0.0,0.0,69.0,12.2,No,No
2353,2015-08-09,Newcastle,4.3,18.8,0.0,0.0,84.0,9.8,No,No
2354,2015-08-10,Newcastle,7.4,20.0,0.0,9.0,71.0,11.5,No,No
2355,2015-08-11,Newcastle,5.4,22.2,0.0,4.0,58.0,13.5,No,No
2356,2015-08-12,Newcastle,4.0,19.3,0.0,0.0,66.0,11.2,No,No
2357,2015-08-13,Newcastle,7.9,19.8,0.0,9.0,65.0,12.0,No,No
2358,2015-08-14,Newcastle,4.5,18.8,0.0,19.0,61.0,11.5,No,No
2359,2015-08-15,Newcastle,4.6,16.8,0.0,0.0,81.0,11.0,No,Yes
2360,2015-08-16,Newcastle,10.5,20.2,2.2,0.0,93.0,14.2,Yes,No
2361,2015-08-17,Newcastle,7.2,19.8,0.2,0.0,73.0,12.9,No,No
2362,2015-08-18,Newcastle,5.8,17.7,0.0,0.0,64.0,12.8,No,No
2363,2015-08-19,Newcastle,5.8,19.549999999999997,0.0,0.0,78.0,11.2,No,No
2364,2015-08-20,Newcastle,8.2,21.4,0.0,0.0,81.0,12.6,No,No
2365,2015-08-21,Newcastle,7.6,23.8,0.0,0.0,92.0,12.0,No,No
2366,2015-08-22,Newcastle,11.5,27.2,0.0,9.0,66.0,17.2,No,Yes
2367,2015-08-23,Newcastle,14.2,16.2,7.8,0.0,94.0,15.0,Yes,Yes
2368,2015-08-24,Newcastle,14.8,18.4,13.0,0.0,97.0,15.5,Yes,Yes
2369,2015-08-25,Newcastle,13.6,20.6,3.0,0.0,82.0,16.7,Yes,No
2370,2015-08-26,Newcastle,12.7,19.2,0.2,19.0,71.0,14.7,No,No
2371,2015-08-27,Newcastle,11.5,19.0,0.0,0.0,78.0,15.1,No,No
2372,2015-08-28,Newcastle,9.5,20.0,0.2,19.0,63.0,13.9,No,No
2373,2015-08-29,Newcastle,7.5,20.1,0.0,4.0,68.0,13.7,No,No
2374,2015-08-30,Newcastle,4.7,19.2,0.0,9.0,63.0,12.2,No,No
2375,2015-08-31,Newcastle,8.4,19.0,0.0,9.0,58.0,15.2,No,No
2376,2015-09-01,Newcastle,5.9,20.7,0.8,9.0,68.0,12.6,No,No
2377,2015-09-02,Newcastle,6.0,20.5,0.0,9.0,56.0,15.0,No,Yes
2378,2015-09-03,Newcastle,11.2,18.0,3.0,19.0,69.0,16.0,Yes,Yes
2379,2015-09-04,Newcastle,12.7,16.7,5.0,9.0,97.0,13.5,Yes,Yes
2380,2015-09-05,Newcastle,9.6,20.5,4.8,0.0,95.0,12.4,Yes,Yes
2381,2015-09-06,Newcastle,12.0,19.2,8.2,0.0,89.0,15.8,Yes,No
2382,2015-09-07,Newcastle,9.2,24.0,0.0,19.0,82.0,15.2,No,No
2383,2015-09-08,Newcastle,6.4,22.0,0.0,19.0,50.0,13.0,No,No
2384,2015-09-09,Newcastle,8.5,20.8,0.0,4.0,55.0,15.2,No,No
2385,2015-09-10,Newcastle,10.6,18.0,0.0,9.0,68.0,16.4,No,No
2386,2015-09-11,Newcastle,9.55,21.3,0.0,0.0,74.0,16.0,No,No
2387,2015-09-12,Newcastle,8.5,25.8,0.0,19.0,64.0,17.2,No,No
2388,2015-09-13,Newcastle,10.2,24.3,0.0,0.0,73.0,17.6,No,No
2389,2015-09-14,Newcastle,12.0,25.2,0.0,4.0,74.0,17.4,No,No
2390,2015-09-15,Newcastle,15.4,28.2,0.0,9.0,55.0,21.0,No,No
2391,2015-09-16,Newcastle,10.5,21.2,0.0,0.0,53.0,18.6,No,No
2392,2015-09-17,Newcastle,12.2,18.9,0.0,0.0,71.0,18.0,No,Yes
2393,2015-09-18,Newcastle,12.5,19.2,5.6,28.0,56.0,18.0,Yes,Yes
2394,2015-09-19,Newcastle,12.8,20.0,2.2,4.0,93.0,15.4,Yes,Yes
2395,2015-09-20,Newcastle,13.2,19.9,58.2,0.0,96.0,15.0,Yes,Yes
2396,2015-09-21,Newcastle,11.5,24.3,1.8,0.0,79.0,16.5,Yes,No
2397,2015-09-22,Newcastle,11.4,22.65,0.8,9.0,67.0,17.2,No,Yes
2398,2015-09-23,Newcastle,9.3,21.0,4.800000000000001,18.5,63.5,15.35,Yes,Yes
2399,2015-09-24,Newcastle,7.2,16.7,8.8,28.0,60.0,13.5,Yes,Yes
2400,2015-09-25,Newcastle,9.8,16.6,15.6,0.0,100.0,12.6,Yes,Yes
2401,2015-09-26,Newcastle,11.5,18.8,8.6,4.0,88.0,14.9,Yes,Yes
2402,2015-09-27,Newcastle,11.2,18.2,4.4,4.0,81.0,15.2,Yes,No
2403,2015-09-28,Newcastle,8.2,21.5,0.0,0.0,59.0,17.8,No,No
2404,2015-09-29,Newcastle,8.8,25.5,0.0,0.0,77.0,16.2,No,No
2405,2015-09-30,Newcastle,11.0,22.2,0.0,4.0,73.0,20.5,No,No
2406,2015-10-01,Newcastle,13.25,25.6,0.0,0.0,81.0,19.8,No,No
2407,2015-10-02,Newcastle,15.5,24.3,0.0,4.0,66.0,22.0,No,No
2408,2015-10-03,Newcastle,12.4,31.3,0.0,4.0,70.0,21.2,No,No
2409,2015-10-04,Newcastle,15.0,35.1,0.0,4.0,53.0,22.1,No,No
2410,2015-10-05,Newcastle,14.2,35.5,0.0,4.0,48.0,23.0,No,No
2411,2015-10-06,Newcastle,15.1,34.8,0.0,9.0,47.0,24.0,No,No
2412,2015-10-07,Newcastle,15.4,21.2,0.0,56.0,75.0,20.8,No,No
2413,2015-10-08,Newcastle,15.8,21.2,0.0,19.0,61.0,19.4,No,No
2414,2015-10-09,Newcastle,13.8,25.2,0.0,4.0,61.0,19.0,No,No
2415,2015-10-10,Newcastle,13.3,26.5,0.0,9.0,81.0,18.0,No,No
2416,2015-10-11,Newcastle,12.8,25.8,0.0,4.0,74.0,19.8,No,Yes
2417,2015-10-12,Newcastle,15.0,30.2,9.4,9.0,81.0,20.0,Yes,No
2418,2015-10-13,Newcastle,19.2,23.2,0.0,4.0,85.0,20.8,No,No
2419,2015-10-14,Newcastle,16.8,24.8,0.6,9.0,74.0,20.9,No,No
2420,2015-10-15,Newcastle,15.0,26.7,0.0,4.0,82.0,19.5,No,No
2421,2015-10-16,Newcastle,14.6,31.2,0.0,4.0,96.0,17.4,No,No
2422,2015-10-17,Newcastle,16.8,25.2,0.0,19.0,81.0,22.0,No,Yes
2423,2015-10-18,Newcastle,19.5,22.0,1.2,19.0,85.0,20.4,Yes,No
2424,2015-10-19,Newcastle,17.0,27.2,0.4,0.0,78.0,22.0,No,No
2425,2015-10-20,Newcastle,15.4,30.7,0.0,4.0,77.0,20.0,No,No
2426,2015-10-21,Newcastle,17.6,33.5,0.0,9.0,42.0,26.2,No,Yes
2427,2015-10-22,Newcastle,17.4,27.35,5.6,0.0,93.0,18.5,Yes,Yes
2428,2015-10-23,Newcastle,12.2,21.2,14.0,0.0,94.0,16.0,Yes,No
2429,2015-10-24,Newcastle,11.5,23.2,0.4,0.0,70.0,18.5,No,No
2430,2015-10-25,Newcastle,13.0,26.8,0.0,0.0,78.0,18.5,No,No
2431,2015-10-26,Newcastle,15.8,30.299999999999997,0.0,19.0,65.0,23.2,No,Yes
2432,2015-10-27,Newcastle,14.600000000000001,33.8,9.0,14.0,61.0,21.0,Yes,Yes
2433,2015-10-28,Newcastle,13.4,21.8,13.5,9.0,57.0,18.8,Yes,Yes
2434,2015-10-29,Newcastle,13.5,23.4,18.0,0.0,65.0,20.5,Yes,No
2435,2015-10-30,Newcastle,13.1,24.6,0.0,0.0,72.0,19.2,No,No
2436,2015-10-31,Newcastle,14.5,25.8,0.0,0.0,65.0,21.0,No,No
2437,2015-11-01,Newcastle,15.7,29.0,0.0,0.0,92.0,18.0,No,Yes
2438,2015-11-02,Newcastle,18.0,31.2,1.8,0.0,81.0,22.0,Yes,No
2439,2015-11-03,Newcastle,20.2,22.6,1.0,0.0,91.0,21.5,No,Yes
2440,2015-11-04,Newcastle,18.7,21.7,17.0,0.0,98.0,19.0,Yes,Yes
2441,2015-11-05,Newcastle,16.7,24.2,12.0,0.0,98.0,18.0,Yes,Yes
2442,2015-11-06,Newcastle,17.7,30.0,2.0,9.0,75.0,24.0,Yes,Yes
2443,2015-11-07,Newcastle,17.0,27.7,2.0,9.0,71.0,23.5,Yes,Yes
2444,2015-11-08,Newcastle,16.0,25.4,6.2,6.5,69.0,21.85,Yes,Yes
2445,2015-11-09,Newcastle,15.0,23.0,10.4,4.0,67.0,20.2,Yes,No
2446,2015-11-10,Newcastle,13.4,26.5,0.0,0.0,84.0,19.0,No,No
2447,2015-11-11,Newcastle,16.2,25.2,0.0,0.0,63.0,23.0,No,No
2448,2015-11-12,Newcastle,16.9,28.0,0.0,19.0,58.0,23.2,No,Yes
2449,2015-11-13,Newcastle,17.4,29.5,3.0,0.0,84.0,21.8,Yes,Yes
2450,2015-11-14,Newcastle,16.8,20.2,25.0,28.0,95.0,18.0,Yes,Yes
2451,2015-11-15,Newcastle,16.3,22.0,11.0,28.0,84.0,19.2,Yes,Yes
2452,2015-11-16,Newcastle,17.6,22.2,4.0,0.0,78.0,18.0,Yes,No
2453,2015-11-17,Newcastle,12.8,25.8,0.8,0.0,72.0,19.0,No,No
2454,2015-11-18,Newcastle,14.6,34.7,0.0,19.0,56.0,24.0,No,No
2455,2015-11-19,Newcastle,17.6,31.8,0.0,0.0,77.0,23.7,No,No
2456,2015-11-20,Newcastle,20.0,39.7,0.0,9.0,56.0,27.6,No,No
2457,2015-11-21,Newcastle,20.5,24.7,0.0,28.0,66.0,23.0,No,No
2458,2015-11-22,Newcastle,18.1,27.8,0.0,19.0,58.0,21.8,No,No
2459,2015-11-23,Newcastle,15.4,29.8,0.0,9.0,74.0,21.4,No,No
2460,2015-11-24,Newcastle,17.4,26.0,0.0,9.0,69.0,22.4,No,No
2461,2015-11-25,Newcastle,15.4,31.6,0.0,0.0,74.0,22.0,No,No
2462,2015-11-26,Newcastle,20.0,40.5,0.0,9.0,48.0,30.0,No,No
2463,2015-11-27,Newcastle,18.6,22.7,0.0,9.0,62.0,20.0,No,No
2464,2015-11-28,Newcastle,18.4,24.2,0.0,9.0,81.0,21.5,No,No
2465,2015-11-29,Newcastle,20.9,29.0,0.0,28.0,75.0,22.9,No,No
2466,2015-11-30,Newcastle,19.0,27.7,0.0,19.0,74.0,23.0,No,No
2467,2015-12-01,Newcastle,17.2,38.0,0.0,9.0,69.0,25.4,No,No
2468,2015-12-02,Newcastle,20.2,24.8,0.0,28.0,63.0,22.9,No,Yes
2469,2015-12-03,Newcastle,15.8,23.0,2.8,9.0,62.0,20.2,Yes,No
2470,2015-12-04,Newcastle,14.3,24.4,0.0,9.0,56.0,20.5,No,No
2471,2015-12-05,Newcastle,14.2,26.0,0.0,7.0,63.0,22.4,No,No
2472,2015-12-06,Newcastle,14.4,28.3,0.0,0.0,69.0,21.5,No,No
2473,2015-12-07,Newcastle,17.2,27.0,0.0,9.0,63.0,23.6,No,No
2474,2015-12-08,Newcastle,18.8,30.0,0.0,19.0,71.0,23.0,No,No
2475,2015-12-09,Newcastle,21.2,34.0,0.6,0.0,94.0,22.5,No,Yes
2476,2015-12-10,Newcastle,19.0,27.0,14.4,0.0,91.0,23.0,Yes,Yes
2477,2015-12-11,Newcastle,17.4,38.0,2.0,9.0,67.0,26.0,Yes,No
2478,2015-12-12,Newcastle,18.5,25.0,0.0,9.0,58.0,22.6,No,No
2479,2015-12-13,Newcastle,18.8,27.8,0.0,9.0,71.0,20.8,No,No
2480,2015-12-14,Newcastle,16.4,30.0,0.0,9.0,66.0,23.0,No,No
2481,2015-12-15,Newcastle,18.2,30.6,0.0,9.0,79.0,24.0,No,No
2482,2015-12-16,Newcastle,20.4,25.5,0.0,0.0,82.0,23.6,No,No
2483,2015-12-17,Newcastle,17.2,27.8,0.0,9.0,73.0,23.5,No,No
2484,2015-12-18,Newcastle,17.2,30.5,0.0,0.0,69.0,23.2,No,No
2485,2015-12-19,Newcastle,17.5,33.8,0.0,9.0,67.0,24.5,No,No
2486,2015-12-20,Newcastle,17.4,38.5,0.0,0.0,67.0,24.0,No,No
2487,2015-12-21,Newcastle,21.4,35.9,0.0,9.0,33.0,31.0,No,Yes
2488,2015-12-22,Newcastle,18.3,21.0,37.9,9.0,97.0,18.5,Yes,Yes
2489,2015-12-23,Newcastle,16.8,22.5,29.5,9.0,90.0,19.5,Yes,Yes
2490,2015-12-24,Newcastle,18.6,24.25,1.8,19.0,69.0,22.1,Yes,No
2491,2015-12-25,Newcastle,17.9,26.0,0.0,14.0,73.0,22.15,No,No
2492,2015-12-26,Newcastle,17.2,31.5,0.0,9.0,77.0,22.2,No,Yes
2493,2015-12-27,Newcastle,17.2,21.5,10.0,37.0,74.0,19.4,Yes,No
2494,2015-12-28,Newcastle,16.8,21.8,0.6,9.0,65.0,20.4,No,No
2495,2015-12-29,Newcastle,14.7,23.5,0.0,9.0,68.0,21.0,No,No
2496,2015-12-30,Newcastle,12.6,24.7,0.0,9.0,65.0,21.5,No,No
2497,2015-12-31,Newcastle,16.4,26.7,0.0,0.0,61.0,23.5,No,No
2498,2016-01-01,Newcastle,16.8,25.8,0.0,0.0,54.0,23.6,No,No
2499,2016-01-02,Newcastle,17.4,25.4,0.0,0.0,63.0,22.5,No,No
2500,2016-01-03,Newcastle,18.4,24.2,1.0,19.0,73.0,23.4,No,Yes
2501,2016-01-04,Newcastle,17.8,23.8,52.0,0.0,96.0,19.4,Yes,Yes
2502,2016-01-05,Newcastle,18.7,21.8,21.5,37.0,97.0,19.7,Yes,Yes
2503,2016-01-06,Newcastle,15.5,22.5,216.3,37.0,98.0,18.8,Yes,Yes
2504,2016-01-07,Newcastle,14.95,23.2,25.4,18.5,88.5,18.6,Yes,No
2505,2016-01-08,Newcastle,14.4,26.2,0.6,0.0,79.0,18.4,No,No
2506,2016-01-09,Newcastle,16.8,26.95,0.0,0.0,86.0,21.4,No,No
2507,2016-01-10,Newcastle,17.5,27.7,0.0,4.5,80.0,22.5,No,No
2508,2016-01-11,Newcastle,18.2,36.7,0.0,9.0,74.0,23.6,No,Yes
2509,2016-01-12,Newcastle,21.2,38.0,1.8,0.0,70.0,28.0,Yes,No
2510,2016-01-13,Newcastle,22.5,30.0,0.0,0.0,70.0,24.0,No,No
2511,2016-01-14,Newcastle,21.8,38.2,0.0,9.0,73.0,29.2,No,Yes
2512,2016-01-15,Newcastle,15.0,22.5,46.8,9.0,99.0,15.5,Yes,Yes
2513,2016-01-16,Newcastle,14.6,23.7,20.2,28.0,61.0,22.2,Yes,Yes
2514,2016-01-17,Newcastle,17.2,24.2,4.0,0.0,96.0,18.2,Yes,Yes
2515,2016-01-18,Newcastle,16.6,26.8,4.2,0.0,69.0,22.0,Yes,No
2516,2016-01-19,Newcastle,16.5,32.5,0.0,0.0,97.0,20.8,No,No
2517,2016-01-20,Newcastle,18.7,37.0,0.0,19.0,65.0,25.0,No,No
2518,2016-01-21,Newcastle,22.0,37.2,0.0,9.0,62.0,26.9,No,Yes
2519,2016-01-22,Newcastle,21.5,31.2,8.8,0.0,84.0,24.2,Yes,Yes
2520,2016-01-23,Newcastle,22.2,30.1,23.6,9.0,73.0,27.0,Yes,No
2521,2016-01-24,Newcastle,20.0,25.7,0.6,0.0,79.0,23.0,No,No
2522,2016-01-25,Newcastle,20.4,28.0,0.4,9.0,68.0,25.0,No,No
2523,2016-01-26,Newcastle,22.5,27.75,0.0,9.0,53.0,24.5,No,No
2524,2016-01-27,Newcastle,21.25,27.5,0.0,9.0,67.5,23.0,No,Yes
2525,2016-01-28,Newcastle,20.0,28.6,2.2,9.0,82.0,21.5,Yes,No
2526,2016-01-29,Newcastle,21.2,30.0,0.0,9.0,87.0,24.6,No,No
2527,2016-01-30,Newcastle,21.2,29.5,0.0,0.0,86.0,25.5,No,No
2528,2016-01-31,Newcastle,19.6,32.9,0.0,9.0,43.0,26.4,No,No
2529,2016-02-01,Newcastle,16.4,31.0,0.0,9.0,54.0,24.8,No,No
2530,2016-02-02,Newcastle,17.2,27.2,0.0,9.0,64.0,22.5,No,No
2531,2016-02-03,Newcastle,17.4,29.8,0.0,9.0,71.0,23.0,No,Yes
2532,2016-02-04,Newcastle,19.8,24.6,26.0,9.0,85.0,21.2,Yes,Yes
2533,2016-02-05,Newcastle,18.5,24.8,4.6,37.0,74.0,21.5,Yes,Yes
2534,2016-02-06,Newcastle,16.0,25.9,12.5,9.0,84.0,20.2,Yes,No
2535,2016-02-07,Newcastle,17.55,27.0,0.6,9.0,83.0,21.0,No,No
2536,2016-02-08,Newcastle,19.1,27.4,0.4,9.0,82.0,21.8,No,No
2537,2016-02-09,Newcastle,19.6,27.4,0.0,37.0,85.0,24.2,No,No
2538,2016-02-10,Newcastle,17.5,28.8,0.0,0.0,74.0,23.0,No,No
2539,2016-02-11,Newcastle,18.0,28.9,0.0,9.0,71.0,23.0,No,No
2540,2016-02-12,Newcastle,19.8,29.2,0.0,0.0,35.0,29.6,No,No
2541,2016-02-13,Newcastle,18.8,29.9,0.0,9.0,76.0,23.8,No,No
2542,2016-02-14,Newcastle,22.5,36.5,0.0,0.0,83.0,22.5,No,No
2543,2016-02-15,Newcastle,21.5,30.5,0.2,0.0,76.0,26.5,No,Yes
2544,2016-02-16,Newcastle,19.3,28.7,3.0,0.0,58.0,25.5,Yes,Yes
2545,2016-02-17,Newcastle,18.8,24.5,2.2,9.0,66.0,21.8,Yes,No
2546,2016-02-18,Newcastle,20.0,26.5,0.0,0.0,71.0,22.9,No,No
2547,2016-02-19,Newcastle,20.8,32.4,0.0,0.0,82.0,24.5,No,No
2548,2016-02-20,Newcastle,23.2,29.7,0.0,28.0,82.0,25.5,No,No
2549,2016-02-21,Newcastle,20.8,28.8,0.0,4.0,88.0,25.0,No,No
2550,2016-02-22,Newcastle,20.5,29.9,0.0,0.0,86.0,24.0,No,No
2551,2016-02-23,Newcastle,20.5,30.45,0.0,9.5,70.5,24.75,No,No
2552,2016-02-24,Newcastle,20.5,30.725,0.0,14.25,62.75,25.125,No,No
2553,2016-02-25,Newcastle,20.5,30.8625,0.0,16.625,58.875,25.3125,No,No
2554,2016-02-26,Newcastle,20.5,30.93125,0.0,17.8125,56.9375,25.40625,No,No
2555,2016-02-27,Newcastle,20.5,30.965625,0.0,18.40625,55.96875,25.453125,No,No
2556,2016-02-28,Newcastle,20.5,30.9828125,0.0,18.703125,55.484375,25.4765625,No,No
2557,2016-02-29,Newcastle,20.5,30.99140625,0.0,18.8515625,55.2421875,25.48828125,No,No
2558,2016-03-01,Newcastle,20.5,30.995703125,0.0,18.92578125,55.12109375,25.494140625,No,No
2559,2016-03-02,Newcastle,20.5,30.9978515625,0.0,18.962890625,55.060546875,25.4970703125,No,No
2560,2016-03-03,Newcastle,20.5,30.99892578125,0.0,18.9814453125,55.0302734375,25.49853515625,No,No
2561,2016-03-04,Newcastle,20.5,30.999462890625,0.0,18.99072265625,55.01513671875,25.499267578125,No,No
2562,2016-03-05,Newcastle,20.5,30.9997314453125,0.0,18.995361328125,55.007568359375,25.4996337890625,No,No
2563,2016-03-06,Newcastle,20.5,30.99986572265625,0.0,18.9976806640625,55.0037841796875,25.49981689453125,No,No
2564,2016-03-07,Newcastle,20.5,30.999932861328126,0.0,18.99884033203125,55.00189208984375,25.499908447265625,No,No
2565,2016-03-08,Newcastle,20.5,31.0,0.0,19.0,55.0,25.5,No,No
2566,2016-03-09,Newcastle,20.5,32.8,0.0,0.0,79.0,25.0,No,No
2567,2016-03-10,Newcastle,19.0,32.0,0.0,0.0,81.0,24.5,No,No
2568,2016-03-11,Newcastle,23.0,31.5,0.0,9.0,83.0,24.0,No,No
2569,2016-03-12,Newcastle,20.8,31.1,0.0,0.0,83.0,24.2,No,No
2570,2016-03-13,Newcastle,20.8,30.7,0.0,4.5,86.5,24.2,No,No
2571,2016-03-14,Newcastle,20.8,30.2,0.0,9.0,90.0,24.2,No,No
2572,2016-03-15,Newcastle,21.5,25.2,0.0,9.0,77.0,24.2,No,Yes
2573,2016-03-16,Newcastle,19.0,25.2,10.0,0.0,97.0,19.5,Yes,Yes
2574,2016-03-17,Newcastle,19.2,27.6,8.5,0.0,87.0,23.0,Yes,No
2575,2016-03-18,Newcastle,19.5,30.0,0.0,9.0,98.0,22.0,No,No
2576,2016-03-19,Newcastle,18.2,24.0,1.0,0.0,62.0,18.5,No,No
2577,2016-03-20,Newcastle,14.8,24.2,0.0,9.0,79.0,18.8,No,Yes
2578,2016-03-21,Newcastle,16.0,23.2,42.0,19.0,95.0,17.0,Yes,No
2579,2016-03-22,Newcastle,15.8,23.5,0.4,9.0,79.0,18.6,No,No
2580,2016-03-23,Newcastle,13.6,26.5,0.6,0.0,82.0,18.0,No,No
2581,2016-03-24,Newcastle,14.2,28.2,0.0,0.0,77.0,19.0,No,No
2582,2016-03-25,Newcastle,16.2,25.5,0.0,0.0,79.0,19.9,No,No
2583,2016-03-26,Newcastle,15.0,27.2,0.2,0.0,86.0,21.0,No,No
2584,2016-03-27,Newcastle,16.8,28.1,0.0,0.0,82.0,21.5,No,No
2585,2016-03-28,Newcastle,18.6,29.0,0.0,0.0,82.0,22.0,No,No
2586,2016-03-29,Newcastle,20.5,25.5,0.0,0.0,85.0,21.9,No,Yes
2587,2016-03-30,Newcastle,18.9,28.2,8.0,9.0,68.0,19.0,Yes,No
2588,2016-03-31,Newcastle,14.2,25.4,0.0,0.0,63.0,18.8,No,No
2589,2016-04-01,Newcastle,14.2,27.2,0.0,0.0,90.0,18.0,No,No
2590,2016-04-02,Newcastle,15.0,34.0,0.0,9.0,71.0,19.1,No,No
2591,2016-04-03,Newcastle,17.6,26.8,0.0,0.0,71.0,24.5,No,No
2592,2016-04-04,Newcastle,20.8,26.4,0.0,9.0,74.0,23.0,No,No
2593,2016-04-05,Newcastle,16.6,30.0,0.0,9.0,74.0,22.0,No,No
2594,2016-04-06,Newcastle,17.5,34.5,0.0,9.0,72.0,24.6,No,No
2595,2016-04-07,Newcastle,20.4,23.0,0.0,9.0,77.0,21.8,No,No
2596,2016-04-08,Newcastle,18.0,24.1,0.0,0.0,81.0,20.5,No,No
2597,2016-04-09,Newcastle,16.7,25.2,1.0,0.0,82.0,20.25,No,No
2598,2016-04-10,Newcastle,15.4,26.0,0.0,0.0,83.0,20.0,No,No
2599,2016-04-11,Newcastle,13.0,26.8,0.0,0.0,57.0,21.6,No,No
2600,2016-04-12,Newcastle,16.5,24.2,0.0,0.0,62.0,21.9,No,No
2601,2016-04-13,Newcastle,16.0,22.5,0.8,9.0,90.0,18.0,No,Yes
2602,2016-04-14,Newcastle,16.0,23.8,12.6,0.0,67.0,21.8,Yes,No
2603,2016-04-15,Newcastle,13.7,26.2,0.0,0.0,87.0,18.5,No,No
2604,2016-04-16,Newcastle,13.2,27.2,0.0,0.0,85.0,18.5,No,No
2605,2016-04-17,Newcastle,16.4,21.8,0.0,0.0,83.5,20.0,No,Yes
2606,2016-04-18,Newcastle,15.1,22.7,36.2,0.0,82.0,19.3,Yes,No
2607,2016-04-19,Newcastle,14.3,25.2,0.2,0.0,90.0,18.8,No,No
